"Status","Year","Responsibility_level","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","G6/G7","Undeclared","West Central Scotland","40","40","[c]","[c]"
"In post","2022","G6/G7","Undeclared","West Midlands","80","80","57920","55210"
"In post","2022","G6/G7","Undeclared","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2022","G6/G7","Undeclared","West Yorkshire","60","60","56490","55210"
"In post","2022","G6/G7","Unknown","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Berkshire, Buckinghamshire and Oxfordshire","70","70","60330","56080"
"In post","2022","G6/G7","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Derbyshire and Nottinghamshire","130","120","57240","55210"
"In post","2022","G6/G7","Unknown","Devon","60","50","53720","51300"
"In post","2022","G6/G7","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","East Anglia","70","70","59980","59000"
"In post","2022","G6/G7","Unknown","East Wales","280","270","57060","56450"
"In post","2022","G6/G7","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Eastern Scotland","440","420","60370","60500"
"In post","2022","G6/G7","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","390","380","57460","54700"
"In post","2022","G6/G7","Unknown","Greater Manchester","330","320","58450","55210"
"In post","2022","G6/G7","Unknown","Hampshire and Isle of Wight","180","170","59250","54890"
"In post","2022","G6/G7","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Inner London - East","440","430","63690","62120"
"In post","2022","G6/G7","Unknown","Inner London - West","3890","3810","59930","57430"
"In post","2022","G6/G7","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Lancashire","80","80","59340","58180"
"In post","2022","G6/G7","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Merseyside","160","150","58940","55210"
"In post","2022","G6/G7","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","North Yorkshire","80","70","58260","55610"
"In post","2022","G6/G7","Unknown","Northern Ireland","30","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Northumberland, and Tyne and Wear","220","210","58000","55210"
"In post","2022","G6/G7","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Outer London - South","260","260","64340","62120"
"In post","2022","G6/G7","Unknown","Outer London - West and North West","40","40","[c]","[c]"
"In post","2022","G6/G7","Unknown","Overseas","210","210","58310","56110"
"In post","2022","G6/G7","Unknown","Shropshire and Staffordshire","80","80","61300","57550"
"In post","2022","G6/G7","Unknown","South Yorkshire","150","150","57260","54350"
"In post","2022","G6/G7","Unknown","Southern Scotland","110","100","55840","54040"
"In post","2022","G6/G7","Unknown","Surrey, East and West Sussex","60","60","61460","59150"
"In post","2022","G6/G7","Unknown","Tees Valley and Durham","50","50","57770","55610"
"In post","2022","G6/G7","Unknown","Unknown","50","50","59870","58690"
"In post","2022","G6/G7","Unknown","West Central Scotland","270","260","61130","57480"
"In post","2022","G6/G7","Unknown","West Midlands","230","230","57550","55210"
"In post","2022","G6/G7","Unknown","West Wales and The Valleys","90","90","61740","58070"
"In post","2022","G6/G7","Unknown","West Yorkshire","420","410","57110","55210"
"In post","2022","G6/G7","White","Bedfordshire and Hertfordshire","300","280","61420","59730"
"In post","2022","G6/G7","White","Berkshire, Buckinghamshire and Oxfordshire","600","560","60550","57600"
"In post","2022","G6/G7","White","Cheshire","240","240","58060","55740"
"In post","2022","G6/G7","White","Cornwall and Isles of Scilly","70","60","57710","55610"
"In post","2022","G6/G7","White","Cumbria","90","90","56060","53440"
"In post","2022","G6/G7","White","Derbyshire and Nottinghamshire","1070","1020","57990","55210"
"In post","2022","G6/G7","White","Devon","880","830","55210","52520"
"In post","2022","G6/G7","White","Dorset and Somerset","230","220","59590","56670"
"In post","2022","G6/G7","White","East Anglia","610","580","57850","54540"
"In post","2022","G6/G7","White","East Wales","2260","2170","58280","58020"
"In post","2022","G6/G7","White","East Yorkshire and Northern Lincolnshire","110","110","59210","57080"
"In post","2022","G6/G7","White","Eastern Scotland","2320","2210","63060","62170"
"In post","2022","G6/G7","White","Essex","230","220","59270","55210"
"In post","2022","G6/G7","White","Gloucestershire, Wiltshire and Bath/Bristol area","4330","4170","56090","54540"
"In post","2022","G6/G7","White","Greater Manchester","1920","1860","56960","55210"
"In post","2022","G6/G7","White","Hampshire and Isle of Wight","1630","1560","56610","54540"
"In post","2022","G6/G7","White","Herefordshire, Worcestershire and Warwickshire","150","150","59480","55770"
"In post","2022","G6/G7","White","Highlands and Islands","60","60","62150","62170"
"In post","2022","G6/G7","White","Inner London - East","2530","2440","63420","62120"
"In post","2022","G6/G7","White","Inner London - West","14550","14020","60220","58030"
"In post","2022","G6/G7","White","Kent","240","230","59330","56780"
"In post","2022","G6/G7","White","Lancashire","830","800","57310","55210"
"In post","2022","G6/G7","White","Leicestershire, Rutland and Northamptonshire","160","160","58700","55610"
"In post","2022","G6/G7","White","Lincolnshire","100","90","59560","55650"
"In post","2022","G6/G7","White","Merseyside","1310","1270","57010","55210"
"In post","2022","G6/G7","White","North Eastern Scotland","110","100","67560","62170"
"In post","2022","G6/G7","White","North Yorkshire","480","460","56730","53430"
"In post","2022","G6/G7","White","Northern Ireland","260","250","57530","55210"
"In post","2022","G6/G7","White","Northumberland, and Tyne and Wear","1780","1730","56310","55210"
"In post","2022","G6/G7","White","Outer London - East and North East","40","40","[c]","[c]"
"In post","2022","G6/G7","White","Outer London - South","1180","1140","64760","62120"
"In post","2022","G6/G7","White","Outer London - West and North West","370","360","59630","57680"
"In post","2022","G6/G7","White","Overseas","900","890","60110","58030"
"In post","2022","G6/G7","White","Shropshire and Staffordshire","490","470","59710","55210"
"In post","2022","G6/G7","White","South Yorkshire","1060","1010","55820","52280"
"In post","2022","G6/G7","White","Southern Scotland","390","380","56760","55210"
"In post","2022","G6/G7","White","Surrey, East and West Sussex","480","460","59700","56550"
"In post","2022","G6/G7","White","Tees Valley and Durham","450","440","55830","52050"
"In post","2022","G6/G7","White","Unknown","90","90","56230","54700"
"In post","2022","G6/G7","White","West Central Scotland","1410","1370","60910","61190"
"In post","2022","G6/G7","White","West Midlands","1370","1320","56520","55210"
"In post","2022","G6/G7","White","West Wales and The Valleys","800","770","61320","61440"
"In post","2022","G6/G7","White","West Yorkshire","1750","1680","56790","55210"
"In post","2022","SCS","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Devon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Essex","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Inner London - East","50","50","94890","90980"
"In post","2022","SCS","Asian","Inner London - West","170","160","86830","78760"
"In post","2022","SCS","Asian","Kent","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Essex","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Inner London - West","60","50","87810","78290"
"In post","2022","SCS","Black","Kent","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Devon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Essex","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Inner London - West","90","80","83880","78000"
"In post","2022","SCS","Mixed","Kent","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
