"Status","Year","Region_ITL2","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Inner London - West","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Attorney General's Departments","170","170","27290","26950"
"New entrant CS","2022","Inner London - West","EO","Cabinet Office","100","100","26620","27500"
"New entrant CS","2022","Inner London - West","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Department for Business, Energy and Industrial Strategy","120","110","27940","27680"
"New entrant CS","2022","Inner London - West","EO","Department for Digital, Culture, Media and Sport","90","80","26300","26180"
"New entrant CS","2022","Inner London - West","EO","Department for Education","60","60","27880","28500"
"New entrant CS","2022","Inner London - West","EO","Department for Environment, Food and Rural Affairs","110","110","27140","27960"
"New entrant CS","2022","Inner London - West","EO","Department for International Trade","150","150","26310","26250"
"New entrant CS","2022","Inner London - West","EO","Department for Levelling Up, Housing and Communities","90","90","27850","27850"
"New entrant CS","2022","Inner London - West","EO","Department for Transport","60","60","28690","29970"
"New entrant CS","2022","Inner London - West","EO","Department for Work and Pensions","110","110","29560","31060"
"New entrant CS","2022","Inner London - West","EO","Department of Health and Social Care","260","190","27370","27270"
"New entrant CS","2022","Inner London - West","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","HM Treasury","50","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Home Office","110","110","29820","28650"
"New entrant CS","2022","Inner London - West","EO","Ministry of Defence","60","60","28580","27340"
"New entrant CS","2022","Inner London - West","EO","Ministry of Justice","120","120","28390","28310"
"New entrant CS","2022","Inner London - West","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","UK Export Finance","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Attorney General's Departments","180","170","53800","50500"
"New entrant CS","2022","Inner London - West","G6/G7","Cabinet Office","130","130","63690","61710"
"New entrant CS","2022","Inner London - West","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Department for Business, Energy and Industrial Strategy","60","60","56900","54130"
"New entrant CS","2022","Inner London - West","G6/G7","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Department for Education","40","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Department for Environment, Food and Rural Affairs","150","150","55110","52290"
"New entrant CS","2022","Inner London - West","G6/G7","Department for International Trade","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Department for Levelling Up, Housing and Communities","60","60","55640","53130"
"New entrant CS","2022","Inner London - West","G6/G7","Department for Transport","160","160","57680","54110"
"New entrant CS","2022","Inner London - West","G6/G7","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Department of Health and Social Care","200","170","56600","53360"
"New entrant CS","2022","Inner London - West","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","HM Treasury","40","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Department of Health and Social Care","50","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Attorney General's Departments","80","80","40090","42690"
"New entrant CS","2022","Inner London - West","SEO/HEO","Cabinet Office","510","510","30400","28000"
"New entrant CS","2022","Inner London - West","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department for Business, Energy and Industrial Strategy","310","310","36760","33570"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department for Digital, Culture, Media and Sport","180","180","34700","34020"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department for Education","80","80","36740","36660"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department for Environment, Food and Rural Affairs","470","470","34620","32560"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department for International Trade","190","190","34290","31800"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department for Levelling Up, Housing and Communities","190","190","35450","33210"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department for Transport","250","250","37640","34710"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department for Work and Pensions","150","140","37280","36650"
"New entrant CS","2022","Inner London - West","SEO/HEO","Department of Health and Social Care","470","390","35470","32790"
"New entrant CS","2022","Inner London - West","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","HM Treasury","140","140","32150","32320"
"New entrant CS","2022","Inner London - West","SEO/HEO","Home Office","120","120","37580","35050"
"New entrant CS","2022","Inner London - West","SEO/HEO","Ministry of Defence","120","120","40600","41500"
"New entrant CS","2022","Inner London - West","SEO/HEO","Ministry of Justice","220","220","37970","34800"
"New entrant CS","2022","Inner London - West","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","UK Export Finance","60","60","40870","41000"
"New entrant CS","2022","Inner London - West","SEO/HEO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Ministry of Justice","100","100","33190","30200"
"New entrant CS","2022","Kent","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","Department for Work and Pensions","130","130","24230","24250"
"New entrant CS","2022","Kent","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","Home Office","80","80","21680","21680"
"New entrant CS","2022","Kent","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","Ministry of Justice","310","310","25260","26790"
"New entrant CS","2022","Kent","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","Kent","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","Home Office","90","80","27480","24880"
"New entrant CS","2022","Kent","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Ministry of Justice","250","220","28090","26310"
"New entrant CS","2022","Lancashire","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","Department for Work and Pensions","530","520","21250","21260"
"New entrant CS","2022","Lancashire","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","Ministry of Defence","40","30","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","Ministry of Justice","260","260","22430","23140"
"New entrant CS","2022","Lancashire","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Department for Work and Pensions","250","250","27570","27570"
"New entrant CS","2022","Lancashire","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Ministry of Justice","260","250","28030","24800"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Department for Work and Pensions","180","170","21250","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Ministry of Justice","390","370","21930","20970"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Department for Work and Pensions","70","70","27570","27570"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Ministry of Justice","230","220","28400","24800"
"New entrant CS","2022","Lincolnshire","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","Ministry of Justice","130","130","22440","23140"
"New entrant CS","2022","Lincolnshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","Department for Work and Pensions","50","50","27570","27570"
"New entrant CS","2022","Lincolnshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Ministry of Justice","100","90","28760","26310"
"New entrant CS","2022","Merseyside","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","Department for Work and Pensions","280","270","21170","21260"
"New entrant CS","2022","Merseyside","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","HM Revenue and Customs","670","650","21250","21250"
"New entrant CS","2022","Merseyside","AA/AO","Home Office","120","120","20860","21680"
"New entrant CS","2022","Merseyside","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","Ministry of Justice","70","70","20900","20970"
"New entrant CS","2022","Merseyside","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","EO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
