"Status","Year","Ethnicity","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","East Midlands (England)","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","White","East Midlands (England)","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","White","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East of England","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","White","East of England","EO","40","30","[c]","[c]"
"Leaver Dept.","2021","White","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East of England","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","London","AA/AO","70","60","[c]","[c]"
"Leaver Dept.","2021","White","London","EO","320","300","28370","27760"
"Leaver Dept.","2021","White","London","G6/G7","880","830","58030","56130"
"Leaver Dept.","2021","White","London","SCS","180","170","90890","80800"
"Leaver Dept.","2021","White","London","SEO/HEO","1060","980","36880","35590"
"Leaver Dept.","2021","White","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North East (England)","AA/AO","200","190","20870","21010"
"Leaver Dept.","2021","White","North East (England)","EO","130","120","26400","27570"
"Leaver Dept.","2021","White","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North East (England)","SEO/HEO","90","80","33320","32180"
"Leaver Dept.","2021","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North West (England)","AA/AO","200","180","20950","21010"
"Leaver Dept.","2021","White","North West (England)","EO","210","200","25890","26000"
"Leaver Dept.","2021","White","North West (England)","G6/G7","60","60","[c]","[c]"
"Leaver Dept.","2021","White","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North West (England)","SEO/HEO","160","150","34440","33130"
"Leaver Dept.","2021","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scotland","AA/AO","150","140","20660","20920"
"Leaver Dept.","2021","White","Scotland","EO","140","130","26480","27570"
"Leaver Dept.","2021","White","Scotland","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scotland","SEO/HEO","90","90","35520","34190"
"Leaver Dept.","2021","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South East (England)","AA/AO","80","80","[c]","[c]"
"Leaver Dept.","2021","White","South East (England)","EO","70","70","27760","27570"
"Leaver Dept.","2021","White","South East (England)","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","White","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South East (England)","SEO/HEO","90","90","34610","33300"
"Leaver Dept.","2021","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South West (England)","AA/AO","70","60","20550","20920"
"Leaver Dept.","2021","White","South West (England)","EO","130","120","24510","25720"
"Leaver Dept.","2021","White","South West (England)","G6/G7","90","90","54550","54000"
"Leaver Dept.","2021","White","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South West (England)","SEO/HEO","260","250","32960","32810"
"Leaver Dept.","2021","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SEO/HEO","160","160","32730","32000"
"Leaver Dept.","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Wales","AA/AO","140","130","20710","21140"
"Leaver Dept.","2021","White","Wales","EO","100","90","26250","26890"
"Leaver Dept.","2021","White","Wales","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Wales","SEO/HEO","120","120","35550","35360"
"Leaver Dept.","2021","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","AA/AO","70","70","20290","20420"
"Leaver Dept.","2021","White","West Midlands (England)","EO","80","70","24960","25060"
"Leaver Dept.","2021","White","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","SEO/HEO","60","60","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","EO","100","100","26420","27400"
"Leaver Dept.","2021","White","Yorkshire and The Humber","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","SEO/HEO","130","120","34760","33800"
"Leaver Dept.","2021","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","AA/AO","130","110","23510","23720"
"Leaver Dept.","2022","Asian","London","EO","360","340","29000","28760"
"Leaver Dept.","2022","Asian","London","G6/G7","250","230","59450","54850"
"Leaver Dept.","2022","Asian","London","SCS","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","London","SEO/HEO","540","510","37020","35920"
"Leaver Dept.","2022","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North West (England)","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2022","Asian","North West (England)","EO","80","80","26210","27570"
"Leaver Dept.","2022","Asian","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North West (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands (England)","AA/AO","90","80","20640","20970"
"Leaver Dept.","2022","Asian","West Midlands (England)","EO","140","140","25870","26350"
"Leaver Dept.","2022","Asian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands (England)","SEO/HEO","60","60","34680","35310"
"Leaver Dept.","2022","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","EO","70","60","26800","27570"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","SEO/HEO","50","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","AA/AO","70","70","24130","23920"
"Leaver Dept.","2022","Black","London","EO","240","220","28840","28670"
"Leaver Dept.","2022","Black","London","G6/G7","110","110","58020","54700"
"Leaver Dept.","2022","Black","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","SEO/HEO","340","320","37090","36650"
"Leaver Dept.","2022","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East of England","AA/AO","[c]","[c]","[c]","[c]"
