"Status","Year","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Maritime and Coastguard Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","150","150","40690","39850"
"New entrant CS","2021","Met Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Devon","130","120","33950","30930"
"New entrant CS","2021","Met Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","60","60","28670","26670"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","310","300","30320","25540"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Cumbria","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Devon","100","90","27070","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","60","60","24190","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","East Anglia","180","180","26620","25000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","East Wales","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Essex","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","460","450","29620","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Greater Manchester","50","50","22770","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","500","490","30750","26670"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Inner London - West","220","220","34120","31700"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Lancashire","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","50","50","26090","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Lincolnshire","100","90","27050","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","North Yorkshire","130","130","28490","22160"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Overseas","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","100","90","32080","29350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","West Central Scotland","120","110","25170","23540"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","West Midlands","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","210","210","39990","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Inner London - East","190","190","41110","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Inner London - West","290","290","39080","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","South Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","110","100","29460","24680"
"New entrant CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Cheshire","200","200","32250","30640"
"New entrant CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","110","110","32520","32770"
"New entrant CS","2021","National Crime Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Inner London - East","330","320","38330","36200"
"New entrant CS","2021","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Midlands","90","90","33250","32770"
"New entrant CS","2021","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Greater Manchester","50","40","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Inner London - West","50","50","48690","46360"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Inner London - East","140","140","40250","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","West Central Scotland","170","170","29640","23450"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","30370","26050"
"New entrant CS","2021","Public Health England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","50","40","34300","30460"
"New entrant CS","2021","Public Health England","Derbyshire and Nottinghamshire","70","60","34340","29980"
"New entrant CS","2021","Public Health England","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Anglia","70","60","37490","30460"
"New entrant CS","2021","Public Health England","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Essex","30","30","[c]","[c]"
"New entrant CS","2021","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","350","310","31380","28590"
"New entrant CS","2021","Public Health England","Greater Manchester","150","130","28050","21710"
"New entrant CS","2021","Public Health England","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Inner London - East","680","590","39400","36330"
"New entrant CS","2021","Public Health England","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Northumberland and Tyne and Wear","50","40","[c]","[c]"
"New entrant CS","2021","Public Health England","Outer London - West and North West","230","210","34110","32330"
"New entrant CS","2021","Public Health England","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands","120","100","31360","27780"
"New entrant CS","2021","Public Health England","West Yorkshire","70","50","33410","31370"
"New entrant CS","2021","Registers of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Eastern Scotland","80","80","23160","20850"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Eastern Scotland","600","580","37950","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","West Central Scotland","130","130","38260","38540"
"New entrant CS","2021","Scottish Housing Regulator","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Eastern Scotland","140","130","22370","20810"
"New entrant CS","2021","Scottish Prison Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","West Central Scotland","80","80","21840","20810"
"New entrant CS","2021","Scottish Public Pensions Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Eastern Scotland","60","50","28420","26160"
"New entrant CS","2021","Social Security Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","West Central Scotland","330","320","25490","20060"
"New entrant CS","2021","Standards and Testing Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","35280","30000"
"New entrant CS","2021","Submarine Delivery Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Outer London - West and North West","60","60","32670","31960"
"New entrant CS","2021","Transport Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Inner London - West","90","90","45700","44080"
"New entrant CS","2021","UK Hydrographic Office","Dorset and Somerset","70","70","28000","20820"
"New entrant CS","2021","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","East Wales","180","180","28520","23320"
"New entrant CS","2021","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","East Wales","440","430","30470","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","350","330","28970","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Inner London - West","260","260","37390","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Devon","50","50","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Tees Valley and Durham","70","70","22180","20880"
"New entrant CS","2021","Valuation Office Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government (excl. agencies)","East Wales","130","120","28640","25030"
"New entrant CS","2021","Welsh Government (excl. agencies)","West Wales and The Valleys","70","60","25650","20500"
