"Status","Year","Ethnicity","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Department for Work and Pensions","90","90","21640","21260"
"New entrant CS","2022","Undeclared","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Ministry of Justice","60","60","23310","23140"
"New entrant CS","2022","Undeclared","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Department for Work and Pensions","100","90","28600","27570"
"New entrant CS","2022","Undeclared","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Department of Health and Social Care","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Ministry of Justice","130","120","31120","28410"
"New entrant CS","2022","Unknown","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Cabinet Office","50","50","19980","18450"
"New entrant CS","2022","Unknown","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Department for Business, Energy and Industrial Strategy","100","90","20680","20910"
"New entrant CS","2022","Unknown","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Department for Environment, Food and Rural Affairs","370","350","21310","21300"
"New entrant CS","2022","Unknown","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Department for Transport","340","320","21050","21840"
"New entrant CS","2022","Unknown","AA/AO","Department for Work and Pensions","710","700","21570","21260"
"New entrant CS","2022","Unknown","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","HM Land Registry","90","90","22650","22600"
"New entrant CS","2022","Unknown","AA/AO","HM Revenue and Customs","1570","1510","21360","21250"
"New entrant CS","2022","Unknown","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Home Office","390","380","21970","21680"
"New entrant CS","2022","Unknown","AA/AO","Ministry of Defence","500","490","22280","21170"
"New entrant CS","2022","Unknown","AA/AO","Ministry of Justice","2870","2810","23070","23140"
"New entrant CS","2022","Unknown","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Scottish Government","910","880","21990","21640"
"New entrant CS","2022","Unknown","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","UK Statistics Authority","60","40","19940","19860"
"New entrant CS","2022","Unknown","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Cabinet Office","70","70","25600","25210"
"New entrant CS","2022","Unknown","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Department for Business, Energy and Industrial Strategy","90","90","25960","24570"
"New entrant CS","2022","Unknown","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Department for Education","70","70","26120","25000"
"New entrant CS","2022","Unknown","EO","Department for Environment, Food and Rural Affairs","100","90","25540","24920"
"New entrant CS","2022","Unknown","EO","Department for International Trade","80","80","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Department for Levelling Up, Housing and Communities","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Department for Transport","260","260","26560","26130"
"New entrant CS","2022","Unknown","EO","Department for Work and Pensions","690","670","28030","27570"
"New entrant CS","2022","Unknown","EO","Department of Health and Social Care","230","150","26500","27270"
"New entrant CS","2022","Unknown","EO","HM Land Registry","50","50","27930","27130"
"New entrant CS","2022","Unknown","EO","HM Revenue and Customs","760","760","26960","26590"
"New entrant CS","2022","Unknown","EO","Home Office","1100","1020","27470","24880"
"New entrant CS","2022","Unknown","EO","Ministry of Defence","350","340","23720","26350"
"New entrant CS","2022","Unknown","EO","Ministry of Justice","230","220","26660","27070"
"New entrant CS","2022","Unknown","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Scottish Government","400","390","27410","27230"
"New entrant CS","2022","Unknown","EO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Cabinet Office","230","220","67800","68000"
"New entrant CS","2022","Unknown","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Department for Education","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Department for Environment, Food and Rural Affairs","80","80","53180","52290"
"New entrant CS","2022","Unknown","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Department for Transport","70","70","57830","54110"
"New entrant CS","2022","Unknown","G6/G7","Department for Work and Pensions","50","50","57310","56060"
"New entrant CS","2022","Unknown","G6/G7","Department of Health and Social Care","230","190","56710","53360"
"New entrant CS","2022","Unknown","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","HM Revenue and Customs","50","50","56750","54680"
"New entrant CS","2022","Unknown","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Home Office","100","100","60940","57430"
"New entrant CS","2022","Unknown","G6/G7","Ministry of Defence","100","90","59530","55550"
"New entrant CS","2022","Unknown","G6/G7","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Scottish Government","140","140","56370","53480"
"New entrant CS","2022","Unknown","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Department of Health and Social Care","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Cabinet Office","640","640","28790","28000"
"New entrant CS","2022","Unknown","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Department for Business, Energy and Industrial Strategy","100","100","36750","35390"
"New entrant CS","2022","Unknown","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Department for Education","100","90","34340","36500"
"New entrant CS","2022","Unknown","SEO/HEO","Department for Environment, Food and Rural Affairs","260","250","34070","32560"
"New entrant CS","2022","Unknown","SEO/HEO","Department for International Trade","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Department for Levelling Up, Housing and Communities","60","60","35190","33210"
"New entrant CS","2022","Unknown","SEO/HEO","Department for Transport","150","150","36700","34710"
"New entrant CS","2022","Unknown","SEO/HEO","Department for Work and Pensions","90","90","37050","36650"
"New entrant CS","2022","Unknown","SEO/HEO","Department of Health and Social Care","470","330","34630","32790"
"New entrant CS","2022","Unknown","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","HM Revenue and Customs","490","480","34920","33080"
"New entrant CS","2022","Unknown","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Home Office","270","260","36480","35050"
"New entrant CS","2022","Unknown","SEO/HEO","Ministry of Defence","440","420","35050","34000"
"New entrant CS","2022","Unknown","SEO/HEO","Ministry of Justice","360","340","34800","34260"
"New entrant CS","2022","Unknown","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Scottish Government","440","430","35520","31540"
"New entrant CS","2022","Unknown","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Defence","200","200","23720","16190"
"New entrant CS","2022","Unknown","Unknown","Ministry of Justice","3220","2870","27960","26310"
"New entrant CS","2022","White","AA/AO","Attorney General's Departments","230","220","21400","21250"
"New entrant CS","2022","White","AA/AO","Cabinet Office","70","70","20980","21050"
"New entrant CS","2022","White","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Department for Business, Energy and Industrial Strategy","200","190","20470","20660"
"New entrant CS","2022","White","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Department for Environment, Food and Rural Affairs","360","350","21720","21300"
"New entrant CS","2022","White","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Department for Transport","440","420","21310","21840"
"New entrant CS","2022","White","AA/AO","Department for Work and Pensions","3090","3030","21470","21260"
