"Status","Year","Disability","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","AA/AO","50","40","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","EO","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","G6/G7","60","60","52710","50290"
"In post","2021","Declared non-disabled","The National Archives","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","SEO/HEO","180","180","35500","34770"
"In post","2021","Declared non-disabled","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","G6/G7","80","80","63640","62120"
"In post","2021","Declared non-disabled","Transport Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","SEO/HEO","120","120","38440","38540"
"In post","2021","Declared non-disabled","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","EO","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","G6/G7","120","120","67860","66690"
"In post","2021","Declared non-disabled","UK Export Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","SEO/HEO","190","180","42410","41970"
"In post","2021","Declared non-disabled","UK Hydrographic Office","AA/AO","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","EO","130","120","27470","26740"
"In post","2021","Declared non-disabled","UK Hydrographic Office","G6/G7","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","SEO/HEO","280","270","36970","33330"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","AA/AO","130","120","20750","21140"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","EO","270","240","26040","26860"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","G6/G7","290","270","60100","59720"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","SEO/HEO","330","320","38340","39280"
"In post","2021","Declared non-disabled","UK Space Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","G6/G7","50","50","56380","53600"
"In post","2021","Declared non-disabled","UK Space Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","SEO/HEO","60","60","37800","38380"
"In post","2021","Declared non-disabled","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","AA/AO","620","420","19630","19520"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","EO","340","310","24150","23520"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","G6/G7","580","560","53030","50090"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","SCS","50","50","82110","75260"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","SEO/HEO","1010","960","33750","33020"
"In post","2021","Declared non-disabled","Valuation Office Agency","AA/AO","460","410","21420","21100"
"In post","2021","Declared non-disabled","Valuation Office Agency","EO","590","540","27070","26000"
"In post","2021","Declared non-disabled","Valuation Office Agency","G6/G7","300","290","58590","55930"
"In post","2021","Declared non-disabled","Valuation Office Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","SEO/HEO","930","870","38570","39640"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","AA/AO","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","EO","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","SEO/HEO","80","80","41870","39940"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","G6/G7","50","50","57820","56190"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","G6/G7","50","40","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","90","90","47620","47260"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","AA/AO","780","710","23420","23830"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","EO","870","810","28720","28850"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","G6/G7","910","880","61620","60830"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","SCS","150","140","89510","81760"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","SEO/HEO","2220","2110","40910","37410"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","AA/AO","30","30","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","EO","40","40","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","SEO/HEO","50","50","35110","35720"
"In post","2021","Undeclared","Attorney General's Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","EO","40","30","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","G6/G7","90","90","58780","56920"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","SEO/HEO","110","110","36550","35590"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","AA/AO","30","30","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","AA/AO","30","30","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","EO","120","120","28010","28110"
"In post","2021","Undeclared","Defence Electronics and Components Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","EO","110","110","22840","22560"
"In post","2021","Undeclared","Defence Equipment and Support","G6/G7","120","120","57200","55530"
"In post","2021","Undeclared","Defence Equipment and Support","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","SEO/HEO","460","440","36770","37400"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","G6/G7","240","230","49560","46130"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","SEO/HEO","150","150","33980","37320"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","130","130","58580","55730"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
