"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","Scotland","620","560","30500","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","Scotland","180","160","28140","26120"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","Scotland","230","200","28420","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","Scotland","680","640","28580","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","Scotland","130","120","28890","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Scotland","310","290","30370","28120"
"In post","2021","Isle of Anglesey","Heterosexual / straight","Wales","180","170","27470","26670"
"In post","2021","Isle of Anglesey","LGBO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","Undeclared","Wales","40","40","[c]","[c]"
"In post","2021","Isle of Anglesey","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","Heterosexual / straight","South East (England)","630","580","27190","26290"
"In post","2021","Isle of Wight","LGBO","South East (England)","50","50","[c]","[c]"
"In post","2021","Isle of Wight","Undeclared","South East (England)","80","70","27300","27380"
"In post","2021","Isle of Wight","Unknown","South East (England)","140","130","29300","30310"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","London","560","540","32620","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","London","40","30","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","London","60","50","34190","31880"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","London","210","190","32000","31060"
"In post","2021","Kent Thames Gateway","Heterosexual / straight","South East (England)","1070","1020","30340","30400"
"In post","2021","Kent Thames Gateway","LGBO","South East (England)","70","60","31240","30610"
"In post","2021","Kent Thames Gateway","Undeclared","South East (England)","110","100","31590","31000"
"In post","2021","Kent Thames Gateway","Unknown","South East (England)","370","340","29000","29420"
"In post","2021","Kingston upon Hull, City of","Heterosexual / straight","Yorkshire and The Humber","1340","1200","28090","27130"
"In post","2021","Kingston upon Hull, City of","LGBO","Yorkshire and The Humber","80","80","27040","26300"
"In post","2021","Kingston upon Hull, City of","Undeclared","Yorkshire and The Humber","200","180","29180","27570"
"In post","2021","Kingston upon Hull, City of","Unknown","Yorkshire and The Humber","380","340","27190","27130"
"In post","2021","Lambeth","Heterosexual / straight","London","3000","2840","43460","39840"
"In post","2021","Lambeth","LGBO","London","220","220","40890","36200"
"In post","2021","Lambeth","Undeclared","London","420","380","42570","37480"
"In post","2021","Lambeth","Unknown","London","740","700","45860","40010"
"In post","2021","Lancaster and Wyre","Heterosexual / straight","North West (England)","770","710","28810","26670"
"In post","2021","Lancaster and Wyre","LGBO","North West (England)","40","40","[c]","[c]"
"In post","2021","Lancaster and Wyre","Undeclared","North West (England)","70","60","30630","26930"
"In post","2021","Lancaster and Wyre","Unknown","North West (England)","180","160","26910","27570"
"In post","2021","Leeds","Heterosexual / straight","Yorkshire and The Humber","7030","6590","33560","29730"
"In post","2021","Leeds","LGBO","Yorkshire and The Humber","510","500","32250","28970"
"In post","2021","Leeds","Undeclared","Yorkshire and The Humber","790","730","33120","29650"
"In post","2021","Leeds","Unknown","Yorkshire and The Humber","3080","2920","32230","27570"
"In post","2021","Leicester","Heterosexual / straight","East Midlands (England)","1620","1470","27340","25560"
"In post","2021","Leicester","LGBO","East Midlands (England)","90","80","28200","27570"
"In post","2021","Leicester","Undeclared","East Midlands (England)","230","210","27090","25560"
"In post","2021","Leicester","Unknown","East Midlands (England)","670","590","25450","22350"
"In post","2021","Leicestershire CC and Rutland","Heterosexual / straight","East Midlands (England)","1440","1350","29260","26810"
"In post","2021","Leicestershire CC and Rutland","LGBO","East Midlands (England)","70","60","28220","27380"
"In post","2021","Leicestershire CC and Rutland","Undeclared","East Midlands (England)","190","180","29130","27380"
"In post","2021","Leicestershire CC and Rutland","Unknown","East Midlands (England)","320","300","28530","26700"
"In post","2021","Lewisham and Southwark","Heterosexual / straight","London","960","930","33120","31060"
"In post","2021","Lewisham and Southwark","LGBO","London","70","70","32370","31060"
"In post","2021","Lewisham and Southwark","Undeclared","London","140","130","35390","31060"
"In post","2021","Lewisham and Southwark","Unknown","London","220","200","36500","31880"
"In post","2021","Lincolnshire","Heterosexual / straight","East Midlands (England)","2110","2000","27970","26670"
"In post","2021","Lincolnshire","LGBO","East Midlands (England)","80","80","27340","27570"
"In post","2021","Lincolnshire","Undeclared","East Midlands (England)","300","280","29250","26780"
"In post","2021","Lincolnshire","Unknown","East Midlands (England)","340","310","28230","27570"
"In post","2021","Lisburn and Castlereagh","Heterosexual / straight","Northern Ireland","340","330","27420","24890"
"In post","2021","Lisburn and Castlereagh","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Undeclared","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","Heterosexual / straight","North West (England)","7490","6930","29010","25260"
"In post","2021","Liverpool","LGBO","North West (England)","360","340","28310","25040"
"In post","2021","Liverpool","Undeclared","North West (England)","740","680","28970","25310"
"In post","2021","Liverpool","Unknown","North West (England)","1650","1500","29660","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","Scotland","140","130","28840","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","Scotland","40","30","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","Scotland","160","150","28570","26530"
"In post","2021","Luton","Heterosexual / straight","East of England","410","360","26310","26790"
"In post","2021","Luton","LGBO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Undeclared","East of England","50","40","[c]","[c]"
"In post","2021","Luton","Unknown","East of England","80","70","25040","25730"
"In post","2021","Manchester","Heterosexual / straight","North West (England)","5950","5650","34360","30200"
"In post","2021","Manchester","LGBO","North West (England)","510","500","33130","29270"
"In post","2021","Manchester","Undeclared","North West (England)","760","710","33370","29500"
"In post","2021","Manchester","Unknown","North West (England)","1770","1660","32200","28130"
"In post","2021","Medway","Heterosexual / straight","South East (England)","980","940","31240","29810"
"In post","2021","Medway","LGBO","South East (England)","70","70","31230","31130"
"In post","2021","Medway","Undeclared","South East (England)","100","100","30930","29290"
"In post","2021","Medway","Unknown","South East (England)","260","240","30340","29290"
"In post","2021","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","London","450","430","31650","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","LGBO","London","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Undeclared","London","60","50","32800","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Unknown","London","130","120","28930","30700"
"In post","2021","Mid and East Antrim","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Heterosexual / straight","South East (England)","630","590","29880","29290"
"In post","2021","Mid Kent","LGBO","South East (England)","50","40","[c]","[c]"
"In post","2021","Mid Kent","Undeclared","South East (England)","90","80","32580","29750"
"In post","2021","Mid Kent","Unknown","South East (England)","110","110","29240","29290"
"In post","2021","Mid Lancashire","Heterosexual / straight","North West (England)","3560","3220","28330","25560"
"In post","2021","Mid Lancashire","LGBO","North West (England)","170","150","27420","25560"
"In post","2021","Mid Lancashire","Undeclared","North West (England)","500","440","27150","25560"
"In post","2021","Mid Lancashire","Unknown","North West (England)","1380","1220","25310","21440"
"In post","2021","Milton Keynes","Heterosexual / straight","South East (England)","1540","1470","33140","28700"
"In post","2021","Milton Keynes","LGBO","South East (England)","100","100","28950","27570"
"In post","2021","Milton Keynes","Undeclared","South East (England)","180","170","33110","30400"
"In post","2021","Milton Keynes","Unknown","South East (England)","390","380","30240","27850"
"In post","2021","Monmouthshire and Newport","Heterosexual / straight","Wales","3420","3200","34370","30130"
"In post","2021","Monmouthshire and Newport","LGBO","Wales","220","220","33900","29540"
"In post","2021","Monmouthshire and Newport","Undeclared","Wales","260","240","34990","30130"
"In post","2021","Monmouthshire and Newport","Unknown","Wales","1710","1590","32430","29540"
"In post","2021","Na h-Eileanan Siar","Heterosexual / straight","Scotland","130","120","25920","22230"
"In post","2021","Na h-Eileanan Siar","LGBO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Heterosexual / straight","Northern Ireland","50","50","21360","20310"
"In post","2021","Newry, Mourne and Down","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Heterosexual / straight","Yorkshire and The Humber","540","470","26180","26620"
"In post","2021","North and North East Lincolnshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Undeclared","Yorkshire and The Humber","90","80","25540","26760"
"In post","2021","North and North East Lincolnshire","Unknown","Yorkshire and The Humber","160","150","24600","24880"
"In post","2021","North and West Norfolk","Heterosexual / straight","East of England","730","680","27750","27150"
"In post","2021","North and West Norfolk","LGBO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","North and West Norfolk","Undeclared","East of England","70","60","31100","31650"
"In post","2021","North and West Norfolk","Unknown","East of England","110","100","27990","27570"
