"Status","Year","Ethnicity","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","LGBO","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","No function","60","60","35180","31810"
"New entrant CS","2021","Asian","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Undeclared","Unknown","70","60","27840","27570"
"New entrant CS","2021","Asian","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","No function","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Digital, Data & Technology","60","60","40030","38630"
"New entrant CS","2021","Black","Heterosexual / straight","Finance","40","40","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Legal","50","50","32580","26950"
"New entrant CS","2021","Black","Heterosexual / straight","No function","670","640","29520","26810"
"New entrant CS","2021","Black","Heterosexual / straight","Project Delivery","70","70","34240","33110"
"New entrant CS","2021","Black","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Heterosexual / straight","Unknown","1430","1410","29090","29290"
"New entrant CS","2021","Black","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","LGBO","Unknown","60","60","27750","27570"
"New entrant CS","2021","Black","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","No function","30","30","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Undeclared","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","No function","30","30","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Analysis","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Legal","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","No function","370","360","28780","26810"
"New entrant CS","2021","Mixed","Heterosexual / straight","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heterosexual / straight","Unknown","620","610","27800","27570"
"New entrant CS","2021","Mixed","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","No function","60","60","29860","28500"
"New entrant CS","2021","Mixed","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","LGBO","Unknown","100","100","28290","27570"
"New entrant CS","2021","Mixed","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","No function","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Undeclared","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","No function","90","90","30140","26880"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heterosexual / straight","Unknown","170","160","28660","27570"
"New entrant CS","2021","Other ethnicity","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","No function","70","70","29310","26330"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heterosexual / straight","Unknown","120","120","27790","27570"
"New entrant CS","2021","Undeclared","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","No function","260","240","32430","28590"
"New entrant CS","2021","Undeclared","Undeclared","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","240","230","28200","27570"
"New entrant CS","2021","Undeclared","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","No function","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","No function","100","90","31470","26840"
"New entrant CS","2021","Unknown","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Unknown","60","60","29540","27570"
"New entrant CS","2021","Unknown","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Legal","80","70","22760","20850"
"New entrant CS","2021","Unknown","Undeclared","No function","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Analysis","300","300","35710","32540"
"New entrant CS","2021","Unknown","Unknown","Commercial","340","340","63830","68000"
"New entrant CS","2021","Unknown","Unknown","Communications","650","650","29810","25560"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","80","80","28690","25560"
"New entrant CS","2021","Unknown","Unknown","Debt","650","640","20420","20140"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","640","640","39800","36040"
"New entrant CS","2021","Unknown","Unknown","Finance","230","220","33500","32790"
"New entrant CS","2021","Unknown","Unknown","Grants Management","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Human Resources","180","170","32480","28000"
"New entrant CS","2021","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Legal","270","260","34160","28540"
"New entrant CS","2021","Unknown","Unknown","No function","7510","7280","26250","22850"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","380","380","33020","30000"
"New entrant CS","2021","Unknown","Unknown","Property","200","200","27900","24500"
"New entrant CS","2021","Unknown","Unknown","Security","310","310","27730","24620"
"New entrant CS","2021","Unknown","Unknown","Unknown","4650","4520","30710","27570"
"New entrant CS","2021","White","Heterosexual / straight","Analysis","560","550","34030","32350"
"New entrant CS","2021","White","Heterosexual / straight","Commercial","270","260","35660","33000"
"New entrant CS","2021","White","Heterosexual / straight","Communications","410","400","31390","25560"
"New entrant CS","2021","White","Heterosexual / straight","Counter Fraud","80","80","32410","29570"
"New entrant CS","2021","White","Heterosexual / straight","Debt","190","190","20500","20140"
"New entrant CS","2021","White","Heterosexual / straight","Digital, Data & Technology","670","660","40700","37300"
"New entrant CS","2021","White","Heterosexual / straight","Finance","330","320","35890","30920"
"New entrant CS","2021","White","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Heterosexual / straight","Human Resources","440","420","32700","28000"
"New entrant CS","2021","White","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
