"Status","Year","Region_ITL2","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Heterosexual / straight","930","910","36210","36050"
"In post","2021","Cheshire","National Crime Agency","LGBO","60","60","35480","32770"
"In post","2021","Cheshire","National Crime Agency","Undeclared","80","80","35010","33500"
"In post","2021","Cheshire","National Crime Agency","Unknown","120","120","38230","36740"
"In post","2021","Cheshire","Rural Payments Agency","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Cheshire","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Rural Payments Agency","Unknown","60","60","25170","24920"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","500","450","26030","27570"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","LGBO","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Undeclared","60","60","26480","27570"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Unknown","220","190","23990","21010"
"In post","2021","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","Heterosexual / straight","60","50","23960","20100"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","Heterosexual / straight","350","330","24360","21580"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","Undeclared","70","60","26060","22080"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","Unknown","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Animal and Plant Health Agency","Heterosexual / straight","120","110","25140","21050"
"In post","2021","Cumbria","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Defence Equipment and Support","Heterosexual / straight","80","80","23630","21060"
"In post","2021","Cumbria","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","160","140","26790","27570"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Unknown","80","60","26160","27570"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Courts and Tribunals Service","Heterosexual / straight","70","60","23330","20400"
"In post","2021","Cumbria","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Prison and Probation Service","Heterosexual / straight","210","190","28440","27380"
"In post","2021","Cumbria","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Prison and Probation Service","Unknown","50","50","26970","26060"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","Heterosexual / straight","100","100","28550","24610"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Rural Payments Agency","Heterosexual / straight","330","290","26440","25100"
"In post","2021","Cumbria","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Rural Payments Agency","Unknown","390","350","23450","21050"
"In post","2021","Cumbria","Submarine Delivery Agency","Heterosexual / straight","120","120","42440","41000"
"In post","2021","Cumbria","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
