"Status","Year","Sexual_orientation","Parent_department","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Office for Standards in Education","Property","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Analysis","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","No function","350","340","40270","35180"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Property","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","No function","130","120","45700","40250"
"In post","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Property","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","No function","100","100","53140","51810"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","Commercial","250","240","34760","34800"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","Digital, Data & Technology","100","90","45230","46920"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","Finance","50","50","45200","39890"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","Human Resources","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","No function","130","130","41300","36360"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","Project Delivery","50","50","[c]","[c]"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","Property","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Other Cabinet Office Agencies","Unknown","50","50","52380","50450"
"In post","2021","Heterosexual / straight","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Scotland Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Scotland Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Scotland Office","Unknown","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Scottish Government","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Scottish Government","Commercial","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Scottish Government","Communications","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Scottish Government","Digital, Data & Technology","100","100","42190","36860"
"In post","2021","Heterosexual / straight","Scottish Government","Finance","70","70","36460","34190"
"In post","2021","Heterosexual / straight","Scottish Government","Human Resources","180","170","37360","35810"
"In post","2021","Heterosexual / straight","Scottish Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Scottish Government","Legal","570","530","50740","52490"
"In post","2021","Heterosexual / straight","Scottish Government","No function","2930","2730","30590","30080"
"In post","2021","Heterosexual / straight","Scottish Government","Project Delivery","90","80","40250","36780"
"In post","2021","Heterosexual / straight","Scottish Government","Property","250","240","32710","30160"
"In post","2021","Heterosexual / straight","Scottish Government","Security","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Scottish Government","Unknown","7370","7060","41710","38540"
"In post","2021","Heterosexual / straight","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","The National Archives","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","The National Archives","Digital, Data & Technology","60","50","38650","36110"
"In post","2021","Heterosexual / straight","The National Archives","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","The National Archives","No function","120","120","34950","30930"
"In post","2021","Heterosexual / straight","The National Archives","Property","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Commercial","160","150","53920","50180"
"In post","2021","Heterosexual / straight","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Finance","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Supreme Court","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Supreme Court","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Supreme Court","Legal","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","UK Supreme Court","Property","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Analysis","1060","1020","37980","36030"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Communications","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Digital, Data & Technology","320","320","42490","39000"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Finance","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Human Resources","140","130","37370","36030"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","No function","1690","1360","26180","23050"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Project Delivery","160","160","40050","36030"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Property","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Wales Office","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Wales Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Wales Office","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Wales Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Wales Office","No function","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Water Services Regulation Authority","Analysis","[c]","[c]","[c]","[c]"
