"Status","Year","Ethnicity","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Highlands and Islands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inner London - East","AA/AO","50","40","[c]","[c]"
"In post","2022","Other ethnicity","Inner London - East","EO","80","80","31320","31060"
"In post","2022","Other ethnicity","Inner London - East","G6/G7","60","60","63300","62120"
"In post","2022","Other ethnicity","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inner London - East","SEO/HEO","70","70","39500","37930"
"In post","2022","Other ethnicity","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inner London - West","AA/AO","60","50","25450","24540"
"In post","2022","Other ethnicity","Inner London - West","EO","120","120","28910","28500"
"In post","2022","Other ethnicity","Inner London - West","G6/G7","220","210","59890","57420"
"In post","2022","Other ethnicity","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inner London - West","SEO/HEO","250","250","38310","37810"
"In post","2022","Other ethnicity","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancashire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - East and North East","EO","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - East and North East","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - South","EO","50","50","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - South","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - West and North West","AA/AO","40","30","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - West and North West","EO","60","60","29940","30780"
"In post","2022","Other ethnicity","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Surrey, East and West Sussex","EO","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands","AA/AO","40","40","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands","EO","40","40","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","AA/AO","40","40","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","EO","80","70","29560","29290"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","70","60","38780","37750"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","130","120","26730","23600"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","100","100","30490","28920"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","50","50","59420","56920"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","140","130","38640","37640"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","EO","70","70","30000","28840"
"In post","2022","Undeclared","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","AA/AO","40","40","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","AA/AO","130","110","22170","21260"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","EO","130","120","27480","27570"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","G6/G7","60","50","59370","55500"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","200","190","35930","33840"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Devon","AA/AO","120","100","22820","21260"
"In post","2022","Undeclared","Devon","EO","110","100","27500","27490"
"In post","2022","Undeclared","Devon","G6/G7","50","50","[c]","[c]"
"In post","2022","Undeclared","Devon","SEO/HEO","150","140","38590","38450"
"In post","2022","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","AA/AO","50","50","23440","21260"
"In post","2022","Undeclared","Dorset and Somerset","EO","70","60","27270","27520"
"In post","2022","Undeclared","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","SEO/HEO","100","90","37840","36500"
"In post","2022","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Anglia","AA/AO","160","140","24610","21820"
