"Status","Year","Sex","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Male","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Oxfordshire CC","G6/G7","50","50","59540","53160"
"Leaver Dept.","2022","Male","Oxfordshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Oxfordshire CC","SEO/HEO","50","50","37830","39360"
"Leaver Dept.","2022","Male","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Powys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sefton","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sefton","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sheffield","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Sheffield","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Sheffield","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sheffield","SEO/HEO","50","40","[c]","[c]"
"Leaver Dept.","2022","Male","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Staffordshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Suffolk CC","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sunderland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Tower Hamlets","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Tower Hamlets","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2022","Male","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Tower Hamlets","SEO/HEO","80","70","35600","34500"
"Leaver Dept.","2022","Male","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Tyneside","AA/AO","80","80","21050","21260"
"Leaver Dept.","2022","Male","Tyneside","EO","60","60","[c]","[c]"
"Leaver Dept.","2022","Male","Tyneside","G6/G7","40","30","[c]","[c]"
"Leaver Dept.","2022","Male","Tyneside","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Tyneside","SEO/HEO","80","80","34820","34290"
"Leaver Dept.","2022","Male","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","G6/G7","60","40","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","SEO/HEO","170","140","33710","32000"
"Leaver Dept.","2022","Male","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warrington","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warwickshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Essex","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Surrey","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (North East)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Westminster","AA/AO","40","30","[c]","[c]"
"Leaver Dept.","2022","Male","Westminster","EO","260","220","28550","27850"
"Leaver Dept.","2022","Male","Westminster","G6/G7","850","650","58170","55210"
"Leaver Dept.","2022","Male","Westminster","SCS","190","140","88500","79100"
"Leaver Dept.","2022","Male","Westminster","SEO/HEO","1270","1090","36580","35070"
"Leaver Dept.","2022","Male","Westminster","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wiltshire","AA/AO","40","30","[c]","[c]"
"Leaver Dept.","2022","Male","Wiltshire","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Wiltshire","G6/G7","100","100","58080","55570"
"Leaver Dept.","2022","Male","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wiltshire","SEO/HEO","140","130","35520","36330"
"Leaver Dept.","2022","Male","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Worcestershire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","York","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","York","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Aberdeen City and Aberdeenshire","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","Female","Aberdeen City and Aberdeenshire","EO","50","40","[c]","[c]"
"New entrant CS","2021","Female","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Aberdeen City and Aberdeenshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Angus and Dundee City","AA/AO","50","40","[c]","[c]"
"New entrant CS","2021","Female","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barking & Dagenham and Havering","EO","70","60","31060","31060"
"New entrant CS","2021","Female","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barnet","AA/AO","60","50","23790","23530"
"New entrant CS","2021","Female","Barnet","EO","110","100","30070","31060"
"New entrant CS","2021","Female","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barnet","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barnet","SEO/HEO","70","70","34950","32330"
"New entrant CS","2021","Female","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barnsley, Doncaster and Rotherham","AA/AO","100","100","21080","21010"
"New entrant CS","2021","Female","Barnsley, Doncaster and Rotherham","EO","60","60","27440","27570"
"New entrant CS","2021","Female","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","70","60","20810","20920"
"New entrant CS","2021","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","210","200","24820","25000"
"New entrant CS","2021","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","110","110","36100","37000"
"New entrant CS","2021","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","60","60","32480","26820"
"New entrant CS","2021","Female","Bedford","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Female","Bedford","EO","40","30","[c]","[c]"
"New entrant CS","2021","Female","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Belfast","AA/AO","90","90","20190","20140"
"New entrant CS","2021","Female","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Belfast","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Berkshire","AA/AO","50","50","22440","23520"
"New entrant CS","2021","Female","Berkshire","EO","120","120","29040","29290"
"New entrant CS","2021","Female","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Berkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Berkshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Female","Bexley and Greenwich","AA/AO","70","70","26170","25110"
"New entrant CS","2021","Female","Bexley and Greenwich","EO","100","100","30930","31060"
"New entrant CS","2021","Female","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Birmingham","AA/AO","280","270","20220","20140"
"New entrant CS","2021","Female","Birmingham","EO","250","240","26300","27570"
"New entrant CS","2021","Female","Birmingham","G6/G7","50","40","[c]","[c]"
"New entrant CS","2021","Female","Birmingham","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Birmingham","SEO/HEO","150","140","35670","34800"
