"Status","Year","Profession_of_post","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedford","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Blackpool","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Blackpool","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bournemouth and Poole","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Department for Transport","30","30","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Buckinghamshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Welsh Government","140","130","39850","37410"
"In post","2021","Communications","Central Bedfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","Ministry of Defence","60","60","31130","26930"
"In post","2021","Communications","Central Hampshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","Scottish Government","40","30","[c]","[c]"
"In post","2021","Communications","Clackmannanshire and Fife","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Conwy and Denbighshire","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Darlington","Department for Education","30","30","[c]","[c]"
"In post","2021","Communications","Devon CC","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2021","Communications","Devon CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon CC","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Durham CC","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Durham CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Sussex CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester North West","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South East","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwent Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwynedd","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Harrow and Hillingdon","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Heart of Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, County of","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inverclyde, East Renfrewshire and Renfrewshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Isle of Anglesey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kingston upon Hull, City of","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lambeth","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2021","Communications","Lambeth","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancaster and Wyre","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leeds","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leeds","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leeds","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leeds","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leeds","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leeds","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicester","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire CC and Rutland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire CC and Rutland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire CC and Rutland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lisburn and Castlereagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Liverpool","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Liverpool","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Liverpool","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Liverpool","HM Treasury","[c]","[c]","[c]","[c]"
