"Status","Year","Disability","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","East Anglia","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","United Kingdom Statistics Authority","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Department for Work and Pensions (excl. agencies)","60","50","25220","27570"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Scottish Government (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Department for Work and Pensions (excl. agencies)","50","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","70","70","26070","27570"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
