"Status","Year","Region_ITL2","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Lancashire","Male","Black","30","30","[c]","[c]"
"In post","2021","Lancashire","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Male","Mixed","50","50","29680","27570"
"In post","2021","Lancashire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Male","Undeclared","270","250","29140","27570"
"In post","2021","Lancashire","Male","Unknown","730","700","26890","25560"
"In post","2021","Lancashire","Male","White","4170","3970","29960","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Female","Asian","570","490","24960","21770"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Female","Black","110","100","25400","22350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Female","Mixed","60","60","28120","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","130","110","25890","25310"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Female","Unknown","410","370","25150","22350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Female","White","2340","2070","27430","26120"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Male","Asian","460","430","25470","22350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Male","Black","60","60","28250","27250"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Male","Mixed","40","30","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","150","140","28650","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Male","Unknown","330","320","25550","24440"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Male","White","1560","1510","29920","27570"
"In post","2021","Lincolnshire","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Female","Undeclared","50","40","[c]","[c]"
"In post","2021","Lincolnshire","Female","Unknown","70","60","28480","25780"
"In post","2021","Lincolnshire","Female","White","1300","1190","26390","25300"
"In post","2021","Lincolnshire","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Male","Undeclared","90","90","31450","29200"
"In post","2021","Lincolnshire","Male","Unknown","90","80","26520","26300"
"In post","2021","Lincolnshire","Male","White","1160","1120","29470","27570"
"In post","2021","Merseyside","Female","Asian","70","60","33150","25040"
"In post","2021","Merseyside","Female","Black","60","50","27290","24890"
"In post","2021","Merseyside","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Female","Mixed","150","130","27180","24890"
"In post","2021","Merseyside","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Female","Undeclared","300","250","28240","26290"
"In post","2021","Merseyside","Female","Unknown","1300","1160","26470","22350"
"In post","2021","Merseyside","Female","White","9750","8550","27970","25560"
"In post","2021","Merseyside","Male","Asian","90","90","34110","27570"
"In post","2021","Merseyside","Male","Black","60","50","29780","27570"
"In post","2021","Merseyside","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Male","Mixed","100","100","31660","26080"
"In post","2021","Merseyside","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Male","Undeclared","390","360","31050","27570"
"In post","2021","Merseyside","Male","Unknown","1010","980","28250","24920"
"In post","2021","Merseyside","Male","White","6110","5860","30050","26670"
"In post","2021","North Eastern Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Female","Unknown","210","200","29600","26160"
"In post","2021","North Eastern Scotland","Female","White","660","600","33330","28720"
"In post","2021","North Eastern Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Male","Undeclared","50","50","[c]","[c]"
"In post","2021","North Eastern Scotland","Male","Unknown","210","200","35630","32140"
"In post","2021","North Eastern Scotland","Male","White","650","630","39430","33650"
"In post","2021","North Yorkshire","Female","Asian","40","30","[c]","[c]"
"In post","2021","North Yorkshire","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Female","Undeclared","70","60","33140","31620"
"In post","2021","North Yorkshire","Female","Unknown","270","250","30590","26670"
"In post","2021","North Yorkshire","Female","White","2030","1870","33630","29180"
"In post","2021","North Yorkshire","Male","Asian","40","40","[c]","[c]"
"In post","2021","North Yorkshire","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Male","Undeclared","130","130","32670","29530"
"In post","2021","North Yorkshire","Male","Unknown","300","290","31110","26670"
"In post","2021","North Yorkshire","Male","White","1750","1700","33990","30130"
"In post","2021","Northern Ireland","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Female","Undeclared","40","30","[c]","[c]"
"In post","2021","Northern Ireland","Female","Unknown","280","260","25820","21440"
"In post","2021","Northern Ireland","Female","White","1420","1280","28930","25560"
"In post","2021","Northern Ireland","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Male","Undeclared","60","60","29070","25710"
"In post","2021","Northern Ireland","Male","Unknown","360","360","26120","23370"
"In post","2021","Northern Ireland","Male","White","1620","1570","27920","24890"
"In post","2021","Northumberland and Tyne and Wear","Female","Asian","160","150","26930","21440"
"In post","2021","Northumberland and Tyne and Wear","Female","Black","60","50","25100","21050"
"In post","2021","Northumberland and Tyne and Wear","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Female","Mixed","70","60","30220","27570"
"In post","2021","Northumberland and Tyne and Wear","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Female","Undeclared","310","260","27310","24240"
"In post","2021","Northumberland and Tyne and Wear","Female","Unknown","1910","1640","24950","21440"
"In post","2021","Northumberland and Tyne and Wear","Female","White","10130","8610","27680","25560"
"In post","2021","Northumberland and Tyne and Wear","Male","Asian","120","120","30070","25560"
"In post","2021","Northumberland and Tyne and Wear","Male","Black","50","50","29740","25560"
"In post","2021","Northumberland and Tyne and Wear","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Male","Mixed","70","70","29000","25560"
"In post","2021","Northumberland and Tyne and Wear","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Male","Undeclared","490","460","30530","27380"
"In post","2021","Northumberland and Tyne and Wear","Male","Unknown","1540","1480","27830","25560"
"In post","2021","Northumberland and Tyne and Wear","Male","White","6390","6100","30280","27570"
"In post","2021","Outer London - East and North East","Female","Asian","440","380","29370","31060"
"In post","2021","Outer London - East and North East","Female","Black","440","420","30560","31060"
"In post","2021","Outer London - East and North East","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Female","Mixed","70","70","30480","31060"
"In post","2021","Outer London - East and North East","Female","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Outer London - East and North East","Female","Undeclared","120","110","29950","31060"
"In post","2021","Outer London - East and North East","Female","Unknown","240","230","28410","30150"
"In post","2021","Outer London - East and North East","Female","White","900","810","30050","30780"
"In post","2021","Outer London - East and North East","Male","Asian","260","250","30040","31060"
"In post","2021","Outer London - East and North East","Male","Black","200","200","31050","31060"
"In post","2021","Outer London - East and North East","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Male","Mixed","50","50","[c]","[c]"
"In post","2021","Outer London - East and North East","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Male","Undeclared","100","100","32160","31060"
"In post","2021","Outer London - East and North East","Male","Unknown","220","220","30820","31060"
"In post","2021","Outer London - East and North East","Male","White","660","630","33280","32600"
"In post","2021","Outer London - South","Female","Asian","1070","970","33140","29570"
"In post","2021","Outer London - South","Female","Black","1090","1030","32670","30110"
"In post","2021","Outer London - South","Female","Chinese","40","40","[c]","[c]"
"In post","2021","Outer London - South","Female","Mixed","230","220","35260","31060"
"In post","2021","Outer London - South","Female","Other ethnicity","60","50","35140","31120"
"In post","2021","Outer London - South","Female","Undeclared","290","270","34740","31180"
"In post","2021","Outer London - South","Female","Unknown","640","610","34220","31060"
"In post","2021","Outer London - South","Female","White","2660","2440","39010","35070"
"In post","2021","Outer London - South","Male","Asian","640","620","35620","31060"
"In post","2021","Outer London - South","Male","Black","490","480","33770","31060"
"In post","2021","Outer London - South","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Male","Mixed","130","130","36170","32000"
"In post","2021","Outer London - South","Male","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Outer London - South","Male","Undeclared","290","280","40960","37290"
"In post","2021","Outer London - South","Male","Unknown","600","590","37930","33100"
"In post","2021","Outer London - South","Male","White","2450","2390","42260","37290"
"In post","2021","Outer London - West and North West","Female","Asian","1630","1450","30940","29690"
"In post","2021","Outer London - West and North West","Female","Black","550","520","30990","31060"
"In post","2021","Outer London - West and North West","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Female","Mixed","180","170","31140","31060"
"In post","2021","Outer London - West and North West","Female","Other ethnicity","70","70","33380","31060"
"In post","2021","Outer London - West and North West","Female","Undeclared","280","240","33670","31060"
"In post","2021","Outer London - West and North West","Female","Unknown","400","380","30680","29250"
"In post","2021","Outer London - West and North West","Female","White","1830","1670","35190","31460"
"In post","2021","Outer London - West and North West","Male","Asian","1010","970","31510","29080"
"In post","2021","Outer London - West and North West","Male","Black","330","320","31970","31060"
"In post","2021","Outer London - West and North West","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Male","Mixed","90","90","33140","31060"
"In post","2021","Outer London - West and North West","Male","Other ethnicity","50","50","34220","31470"
"In post","2021","Outer London - West and North West","Male","Undeclared","320","300","35810","31060"
