"Status","Year","Region_ITL2","Age","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Greater Manchester","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","60-64","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","20-29","Heterosexual / straight","350","350","25430","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","20-29","LGBO","50","50","25780","25030"
"New entrant CS","2022","Hampshire and Isle of Wight","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","20-29","Unknown","220","210","25380","24880"
"New entrant CS","2022","Hampshire and Isle of Wight","30-39","Heterosexual / straight","220","210","30710","27570"
"New entrant CS","2022","Hampshire and Isle of Wight","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","30-39","Unknown","90","80","31080","27570"
"New entrant CS","2022","Hampshire and Isle of Wight","40-49","Heterosexual / straight","190","180","31430","27570"
"New entrant CS","2022","Hampshire and Isle of Wight","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","40-49","Unknown","90","90","31700","27010"
"New entrant CS","2022","Hampshire and Isle of Wight","50-59","Heterosexual / straight","220","200","30830","25000"
"New entrant CS","2022","Hampshire and Isle of Wight","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","50-59","Unknown","100","80","29120","24880"
"New entrant CS","2022","Hampshire and Isle of Wight","60-64","Heterosexual / straight","50","40","28600","22820"
"New entrant CS","2022","Hampshire and Isle of Wight","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","20-29","Heterosexual / straight","90","90","24370","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","20-29","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","20-29","Unknown","70","70","22610","22050"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","30-39","Heterosexual / straight","80","80","26800","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","30-39","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","40-49","Heterosexual / straight","100","90","30260","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","40-49","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","50-59","Heterosexual / straight","80","80","28320","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","20-29","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","20-29","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","30-39","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","40-49","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","50-59","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","20-29","Heterosexual / straight","750","740","31940","31060"
"New entrant CS","2022","Inner London - East","20-29","LGBO","100","90","32020","31060"
"New entrant CS","2022","Inner London - East","20-29","Undeclared","80","80","33150","31060"
"New entrant CS","2022","Inner London - East","20-29","Unknown","280","280","31250","30520"
"New entrant CS","2022","Inner London - East","30-39","Heterosexual / straight","460","450","38240","32640"
"New entrant CS","2022","Inner London - East","30-39","LGBO","50","50","41630","39780"
"New entrant CS","2022","Inner London - East","30-39","Undeclared","60","60","42110","36330"
"New entrant CS","2022","Inner London - East","30-39","Unknown","170","160","37470","31060"
"New entrant CS","2022","Inner London - East","40-49","Heterosexual / straight","320","310","44530","38390"
"New entrant CS","2022","Inner London - East","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","40-49","Unknown","100","90","40600","37610"
"New entrant CS","2022","Inner London - East","50-59","Heterosexual / straight","210","200","45370","37610"
"New entrant CS","2022","Inner London - East","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","50-59","Unknown","70","60","39200","32950"
"New entrant CS","2022","Inner London - East","60-64","Heterosexual / straight","60","60","45920","39910"
"New entrant CS","2022","Inner London - East","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","16-19","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","20-29","Heterosexual / straight","2150","2140","32730","32320"
"New entrant CS","2022","Inner London - West","20-29","LGBO","390","380","33670","32670"
"New entrant CS","2022","Inner London - West","20-29","Undeclared","400","340","32080","32320"
"New entrant CS","2022","Inner London - West","20-29","Unknown","1540","1530","31870","28500"
"New entrant CS","2022","Inner London - West","30-39","Heterosexual / straight","930","900","42710","40630"
"New entrant CS","2022","Inner London - West","30-39","LGBO","120","120","41640","39600"
"New entrant CS","2022","Inner London - West","30-39","Undeclared","170","130","42190","40650"
"New entrant CS","2022","Inner London - West","30-39","Unknown","480","470","44180","40230"
"New entrant CS","2022","Inner London - West","40-49","Heterosexual / straight","510","490","46540","42250"
"New entrant CS","2022","Inner London - West","40-49","LGBO","40","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","40-49","Undeclared","90","50","46590","40650"
"New entrant CS","2022","Inner London - West","40-49","Unknown","250","240","49010","42470"
"New entrant CS","2022","Inner London - West","50-59","Heterosexual / straight","280","270","47070","41500"
"New entrant CS","2022","Inner London - West","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","50-59","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","50-59","Unknown","180","170","51090","42470"
"New entrant CS","2022","Inner London - West","60-64","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","20-29","Heterosexual / straight","180","180","25270","24470"
"New entrant CS","2022","Kent","20-29","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","20-29","Unknown","170","170","23910","24250"
"New entrant CS","2022","Kent","30-39","Heterosexual / straight","130","130","26830","25480"
"New entrant CS","2022","Kent","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","30-39","Unknown","90","90","25670","24880"
"New entrant CS","2022","Kent","40-49","Heterosexual / straight","100","100","29850","26230"
"New entrant CS","2022","Kent","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","40-49","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Kent","50-59","Heterosexual / straight","90","90","27550","24900"
"New entrant CS","2022","Kent","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","50-59","Unknown","80","70","28890","28140"
"New entrant CS","2022","Kent","60-64","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Kent","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","20-29","Heterosexual / straight","370","370","23640","21260"
"New entrant CS","2022","Lancashire","20-29","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","Lancashire","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","20-29","Unknown","160","160","23280","23140"
"New entrant CS","2022","Lancashire","30-39","Heterosexual / straight","260","260","26070","23140"
"New entrant CS","2022","Lancashire","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","30-39","Unknown","110","100","25940","24800"
"New entrant CS","2022","Lancashire","40-49","Heterosexual / straight","170","170","28620","24800"
"New entrant CS","2022","Lancashire","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","40-49","Undeclared","[c]","[c]","[c]","[c]"
