"Status","Year","Organisation","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","East Wales","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Greater Manchester","70","70","33460","29250"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Inner London - East","240","240","38230","34550"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Inner London - West","2250","2240","35230","32000"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","North Yorkshire","100","100","24420","20920"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Northumberland and Tyne and Wear","90","90","25070","23850"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","Unknown","370","370","31530","29250"
"In post","2021","Cabinet Office (excl. agencies)","20-29","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","20-29","West Yorkshire","50","50","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Greater Manchester","70","70","42890","37300"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Inner London - East","310","300","53030","54700"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Inner London - West","1460","1440","52450","54700"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","North Yorkshire","70","70","29720","26670"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Northumberland and Tyne and Wear","130","120","28170","24570"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","Unknown","140","130","41090","33250"
"In post","2021","Cabinet Office (excl. agencies)","30-39","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","30-39","West Yorkshire","40","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","East Anglia","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","66400","63690"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Greater Manchester","60","60","56050","51560"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Inner London - East","240","240","59330","57880"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Inner London - West","950","930","64410","59420"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Merseyside","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","North Yorkshire","100","90","32340","33300"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Northumberland and Tyne and Wear","90","80","30230","25550"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","South Yorkshire","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","Unknown","50","50","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","40-49","West Yorkshire","60","60","52160","49700"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","East Anglia","40","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Greater Manchester","70","70","50000","51400"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Hampshire and Isle of Wight","40","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Inner London - East","100","90","64870","60640"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Inner London - West","730","720","64860","57890"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Merseyside","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","North Yorkshire","130","120","30240","33300"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Northumberland and Tyne and Wear","70","70","32660","25550"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","South Yorkshire","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","Unknown","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","50-59","West Yorkshire","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Inner London - West","120","110","66700","58250"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","North Yorkshire","40","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","60-64","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","65+","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","20-29","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","20-29","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","20-29","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","20-29","East Anglia","70","70","25360","24920"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","20-29","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","30-39","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","30-39","Dorset and Somerset","30","30","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","30-39","East Anglia","130","120","32570","29750"
