"Status","Year","Region_ITL3","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Policy","80","80","34630","29360"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Operational Delivery","190","170","24900","23170"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Digital, Data and Technology","110","110","24720","24290"
"New entrant CS","2022","Devon CC","Devon","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Operational Delivery","320","300","24510","23140"
"New entrant CS","2022","Devon CC","Devon","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Operational Delivery","170","160","23900","23140"
"New entrant CS","2022","Dorset","Dorset and Somerset","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Operational Delivery","70","60","24740","23170"
"New entrant CS","2022","Dudley","West Midlands","Other","40","40","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Operational Delivery","540","540","23550","22600"
"New entrant CS","2022","Durham","Tees Valley and Durham","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Outer London - West and North West","Operational Delivery","80","80","33590","31060"
"New entrant CS","2022","Ealing","Outer London - West and North West","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Counter Fraud","60","60","22130","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Operational Delivery","120","120","24610","21300"
"New entrant CS","2022","East Cumbria","Cumbria","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Derbyshire and Nottinghamshire","Operational Delivery","60","60","27730","27570"
"New entrant CS","2022","East Derbyshire","Derbyshire and Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Operational Delivery","90","90","22310","21260"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Security","90","90","24920","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Counter Fraud","60","60","25120","24250"
"New entrant CS","2022","East Kent","Kent","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Operational Delivery","320","300","25410","24270"
"New entrant CS","2022","East Kent","Kent","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Lancashire","Operational Delivery","80","70","27910","27310"
"New entrant CS","2022","East Lancashire","Lancashire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Operational Delivery","130","130","28250","26130"
"New entrant CS","2022","East Merseyside","Merseyside","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Operational Delivery","220","220","23660","23140"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Operational Delivery","170","160","28550","29360"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Operational Delivery","240","230","24390","21260"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Operational Delivery","40","30","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Operational Delivery","100","90","30190","28740"
"New entrant CS","2022","Essex Haven Gateway","Essex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Operational Delivery","130","120","24870","24250"
"New entrant CS","2022","Essex Thames Gateway","Essex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Operational Delivery","110","110","22410","21640"
"New entrant CS","2022","Falkirk","Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Operational Delivery","270","270","23570","23140"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Digital, Data and Technology","50","50","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Operational Delivery","690","680","24350","21680"
"New entrant CS","2022","Glasgow City","West Central Scotland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Other","130","130","27340","23450"
"New entrant CS","2022","Glasgow City","West Central Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","West Central Scotland","Tax","100","100","29610","26590"
"New entrant CS","2022","Glasgow City","West Central Scotland","Unknown","1360","1330","32040","27940"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","150","140","26790","25620"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Greater Manchester","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
