"Status","Year","Ethnicity","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","White","SEO/HEO","Scotland","450","440","35040","33550"
"New entrant CS","2021","White","SEO/HEO","South East (England)","510","490","34440","33000"
"New entrant CS","2021","White","SEO/HEO","South West (England)","830","800","34680","33290"
"New entrant CS","2021","White","SEO/HEO","Unknown","50","50","35820","35310"
"New entrant CS","2021","White","SEO/HEO","Wales","300","290","34360","33300"
"New entrant CS","2021","White","SEO/HEO","West Midlands (England)","260","250","36270","36340"
"New entrant CS","2021","White","SEO/HEO","Yorkshire and The Humber","430","410","33550","31990"
"New entrant CS","2021","White","Unknown","East Midlands (England)","70","70","24480","22920"
"New entrant CS","2021","White","Unknown","East of England","110","110","22000","22920"
"New entrant CS","2021","White","Unknown","London","90","90","27060","26810"
"New entrant CS","2021","White","Unknown","North East (England)","50","50","23000","22920"
"New entrant CS","2021","White","Unknown","North West (England)","90","80","25910","22920"
"New entrant CS","2021","White","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","South East (England)","160","150","24300","22920"
"New entrant CS","2021","White","Unknown","South West (England)","190","170","30880","26670"
"New entrant CS","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Wales","40","40","[c]","[c]"
"New entrant CS","2021","White","Unknown","West Midlands (England)","110","100","23090","22920"
"New entrant CS","2021","White","Unknown","Yorkshire and The Humber","70","60","22460","22920"
"New entrant CS","2022","Asian","AA/AO","East Midlands (England)","160","160","21290","21260"
"New entrant CS","2022","Asian","AA/AO","East of England","50","50","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","London","280","270","24240","24160"
"New entrant CS","2022","Asian","AA/AO","North East (England)","70","60","21260","21260"
"New entrant CS","2022","Asian","AA/AO","North West (England)","260","240","21160","21250"
"New entrant CS","2022","Asian","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Scotland","80","80","21610","21250"
"New entrant CS","2022","Asian","AA/AO","South East (England)","80","80","23240","21810"
"New entrant CS","2022","Asian","AA/AO","South West (England)","40","30","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Wales","60","60","20940","21250"
"New entrant CS","2022","Asian","AA/AO","West Midlands (England)","280","270","21310","21250"
"New entrant CS","2022","Asian","AA/AO","Yorkshire and The Humber","280","270","21280","21250"
"New entrant CS","2022","Asian","EO","East Midlands (England)","90","90","26790","26590"
"New entrant CS","2022","Asian","EO","East of England","60","60","27950","28450"
"New entrant CS","2022","Asian","EO","London","610","590","29160","30750"
"New entrant CS","2022","Asian","EO","North East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Asian","EO","North West (England)","180","180","26770","27530"
"New entrant CS","2022","Asian","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Scotland","60","50","27050","27230"
"New entrant CS","2022","Asian","EO","South East (England)","70","70","28040","27570"
"New entrant CS","2022","Asian","EO","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","West Midlands (England)","330","330","26850","27570"
"New entrant CS","2022","Asian","EO","Yorkshire and The Humber","210","210","26950","27570"
"New entrant CS","2022","Asian","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","London","170","170","57840","54700"
"New entrant CS","2022","Asian","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","London","540","530","36900","36650"
"New entrant CS","2022","Asian","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","North West (England)","110","110","34760","33080"
"New entrant CS","2022","Asian","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Scotland","60","50","35430","33000"
"New entrant CS","2022","Asian","SEO/HEO","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","South West (England)","60","60","36250","34000"
"New entrant CS","2022","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","West Midlands (England)","140","130","34170","33080"
"New entrant CS","2022","Asian","SEO/HEO","Yorkshire and The Humber","80","80","34030","33080"
"New entrant CS","2022","Asian","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","70","60","33280","28640"
"New entrant CS","2022","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","West Midlands (England)","60","50","25590","23170"
"New entrant CS","2022","Asian","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","London","210","210","25210","25110"
"New entrant CS","2022","Black","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","North West (England)","90","90","21240","21250"
"New entrant CS","2022","Black","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Scotland","50","50","21220","21250"
"New entrant CS","2022","Black","AA/AO","South East (England)","80","70","25600","24950"
"New entrant CS","2022","Black","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","West Midlands (England)","80","70","21150","21250"
"New entrant CS","2022","Black","AA/AO","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Black","EO","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Black","EO","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Black","EO","London","470","460","29420","30880"
"New entrant CS","2022","Black","EO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","North West (England)","70","60","26760","27570"
"New entrant CS","2022","Black","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Black","EO","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Black","EO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","West Midlands (England)","90","90","26950","27570"
"New entrant CS","2022","Black","EO","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","London","80","80","56640","54700"
"New entrant CS","2022","Black","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","London","300","300","37090","36650"
"New entrant CS","2022","Black","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","West Midlands (England)","60","50","34120","33080"
"New entrant CS","2022","Black","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Black","Unknown","London","270","260","32410","30200"
"New entrant CS","2022","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","West Midlands (England)","60","50","27970","26310"
"New entrant CS","2022","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","London","80","80","24830","24590"
"New entrant CS","2022","Mixed","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","North West (England)","70","70","21330","21260"
"New entrant CS","2022","Mixed","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","South East (England)","60","60","25200","24250"
"New entrant CS","2022","Mixed","AA/AO","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","London","170","160","28510","27960"
"New entrant CS","2022","Mixed","EO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","North West (England)","50","40","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Overseas","[c]","[c]","[c]","[c]"
