"Status","Year","Organisation","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for International Development","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","White","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","SEO/HEO","50","50","35120","33490"
"Leaver Dept.","2021","Department for International Trade","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","White","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","White","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","White","SEO/HEO","50","50","34600","32680"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Unknown","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","White","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","White","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","White","SEO/HEO","50","50","38110","35430"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Asian","EO","70","70","29040","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Black","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","EO","80","80","28330","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","White","AA/AO","230","210","21020","21010"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","White","EO","400","380","27760","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","White","G6/G7","60","60","57380","55800"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","White","SEO/HEO","200","200","34420","33180"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
