"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gwynedd","Heterosexual / straight","West Wales and The Valleys","490","450","25670","23830"
"In post","2021","Gwynedd","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Undeclared","West Wales and The Valleys","70","70","25390","23830"
"In post","2021","Gwynedd","Unknown","West Wales and The Valleys","160","140","23500","21010"
"In post","2021","Hackney and Newham","Heterosexual / straight","Inner London - East","1780","1660","35280","31060"
"In post","2021","Hackney and Newham","LGBO","Inner London - East","110","100","35530","31060"
"In post","2021","Hackney and Newham","Undeclared","Inner London - East","270","250","34760","31060"
"In post","2021","Hackney and Newham","Unknown","Inner London - East","890","810","33080","31060"
"In post","2021","Haringey and Islington","Heterosexual / straight","Inner London - East","880","840","31810","31060"
"In post","2021","Haringey and Islington","LGBO","Inner London - East","60","60","32780","31060"
"In post","2021","Haringey and Islington","Undeclared","Inner London - East","120","110","30690","31060"
"In post","2021","Haringey and Islington","Unknown","Inner London - East","450","430","29610","31060"
"In post","2021","Harrow and Hillingdon","Heterosexual / straight","Outer London - West and North West","2540","2300","30990","29080"
"In post","2021","Harrow and Hillingdon","LGBO","Outer London - West and North West","60","60","29660","29080"
"In post","2021","Harrow and Hillingdon","Undeclared","Outer London - West and North West","480","420","32600","30410"
"In post","2021","Harrow and Hillingdon","Unknown","Outer London - West and North West","330","310","30820","29570"
"In post","2021","Hartlepool and Stockton-on-Tees","Heterosexual / straight","Tees Valley and Durham","1050","970","27410","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","LGBO","Tees Valley and Durham","60","60","26850","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","Undeclared","Tees Valley and Durham","120","110","28580","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","Unknown","Tees Valley and Durham","320","280","26250","26300"
"In post","2021","Heart of Essex","Heterosexual / straight","Essex","770","720","32020","29290"
"In post","2021","Heart of Essex","LGBO","Essex","50","50","[c]","[c]"
"In post","2021","Heart of Essex","Undeclared","Essex","90","80","30900","29290"
"In post","2021","Heart of Essex","Unknown","Essex","210","200","32100","29060"
"In post","2021","Herefordshire, County of","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","320","300","27780","26670"
"In post","2021","Herefordshire, County of","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, County of","Undeclared","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2021","Herefordshire, County of","Unknown","Herefordshire, Worcestershire and Warwickshire","80","80","26790","24610"
"In post","2021","Hertfordshire","Heterosexual / straight","Bedfordshire and Hertfordshire","1900","1790","34800","30880"
"In post","2021","Hertfordshire","LGBO","Bedfordshire and Hertfordshire","100","90","33500","30750"
"In post","2021","Hertfordshire","Undeclared","Bedfordshire and Hertfordshire","230","220","34900","31810"
"In post","2021","Hertfordshire","Unknown","Bedfordshire and Hertfordshire","500","460","34900","31810"
"In post","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","Outer London - West and North West","1870","1770","32390","31060"
"In post","2021","Hounslow and Richmond upon Thames","LGBO","Outer London - West and North West","120","120","32810","31460"
"In post","2021","Hounslow and Richmond upon Thames","Undeclared","Outer London - West and North West","290","270","33080","31060"
"In post","2021","Hounslow and Richmond upon Thames","Unknown","Outer London - West and North West","580","550","33100","31060"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","West Central Scotland","620","560","30500","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","West Central Scotland","180","160","28140","26120"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","West Central Scotland","230","200","28420","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","Highlands and Islands","680","640","28580","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","Highlands and Islands","130","120","28890","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Highlands and Islands","310","290","30370","28120"
"In post","2021","Isle of Anglesey","Heterosexual / straight","West Wales and The Valleys","180","170","27470","26670"
"In post","2021","Isle of Anglesey","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","Undeclared","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2021","Isle of Anglesey","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","Heterosexual / straight","Hampshire and Isle of Wight","630","580","27190","26290"
"In post","2021","Isle of Wight","LGBO","Hampshire and Isle of Wight","50","50","[c]","[c]"
"In post","2021","Isle of Wight","Undeclared","Hampshire and Isle of Wight","80","70","27300","27380"
"In post","2021","Isle of Wight","Unknown","Hampshire and Isle of Wight","140","130","29300","30310"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Inner London - West","560","540","32620","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Inner London - West","40","30","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Inner London - West","60","50","34190","31880"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Inner London - West","210","190","32000","31060"
"In post","2021","Kent Thames Gateway","Heterosexual / straight","Kent","1070","1020","30340","30400"
"In post","2021","Kent Thames Gateway","LGBO","Kent","70","60","31240","30610"
"In post","2021","Kent Thames Gateway","Undeclared","Kent","110","100","31590","31000"
"In post","2021","Kent Thames Gateway","Unknown","Kent","370","340","29000","29420"
"In post","2021","Kingston upon Hull, City of","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","1340","1200","28090","27130"
"In post","2021","Kingston upon Hull, City of","LGBO","East Yorkshire and Northern Lincolnshire","80","80","27040","26300"
"In post","2021","Kingston upon Hull, City of","Undeclared","East Yorkshire and Northern Lincolnshire","200","180","29180","27570"
"In post","2021","Kingston upon Hull, City of","Unknown","East Yorkshire and Northern Lincolnshire","380","340","27190","27130"
"In post","2021","Lambeth","Heterosexual / straight","Inner London - East","3000","2840","43460","39840"
"In post","2021","Lambeth","LGBO","Inner London - East","220","220","40890","36200"
"In post","2021","Lambeth","Undeclared","Inner London - East","420","380","42570","37480"
"In post","2021","Lambeth","Unknown","Inner London - East","740","700","45860","40010"
"In post","2021","Lancaster and Wyre","Heterosexual / straight","Lancashire","770","710","28810","26670"
"In post","2021","Lancaster and Wyre","LGBO","Lancashire","40","40","[c]","[c]"
"In post","2021","Lancaster and Wyre","Undeclared","Lancashire","70","60","30630","26930"
"In post","2021","Lancaster and Wyre","Unknown","Lancashire","180","160","26910","27570"
"In post","2021","Leeds","Heterosexual / straight","West Yorkshire","7030","6590","33560","29730"
"In post","2021","Leeds","LGBO","West Yorkshire","510","500","32250","28970"
"In post","2021","Leeds","Undeclared","West Yorkshire","790","730","33120","29650"
"In post","2021","Leeds","Unknown","West Yorkshire","3080","2920","32230","27570"
"In post","2021","Leicester","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","1620","1470","27340","25560"
"In post","2021","Leicester","LGBO","Leicestershire, Rutland and Northamptonshire","90","80","28200","27570"
"In post","2021","Leicester","Undeclared","Leicestershire, Rutland and Northamptonshire","230","210","27090","25560"
"In post","2021","Leicester","Unknown","Leicestershire, Rutland and Northamptonshire","670","590","25450","22350"
"In post","2021","Leicestershire CC and Rutland","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","1440","1350","29260","26810"
"In post","2021","Leicestershire CC and Rutland","LGBO","Leicestershire, Rutland and Northamptonshire","70","60","28220","27380"
"In post","2021","Leicestershire CC and Rutland","Undeclared","Leicestershire, Rutland and Northamptonshire","190","180","29130","27380"
"In post","2021","Leicestershire CC and Rutland","Unknown","Leicestershire, Rutland and Northamptonshire","320","300","28530","26700"
"In post","2021","Lewisham and Southwark","Heterosexual / straight","Inner London - East","960","930","33120","31060"
"In post","2021","Lewisham and Southwark","LGBO","Inner London - East","70","70","32370","31060"
"In post","2021","Lewisham and Southwark","Undeclared","Inner London - East","140","130","35390","31060"
"In post","2021","Lewisham and Southwark","Unknown","Inner London - East","220","200","36500","31880"
"In post","2021","Lincolnshire","Heterosexual / straight","Lincolnshire","2110","2000","27970","26670"
"In post","2021","Lincolnshire","LGBO","Lincolnshire","80","80","27340","27570"
"In post","2021","Lincolnshire","Undeclared","Lincolnshire","300","280","29250","26780"
"In post","2021","Lincolnshire","Unknown","Lincolnshire","340","310","28230","27570"
"In post","2021","Lisburn and Castlereagh","Heterosexual / straight","Northern Ireland","340","330","27420","24890"
"In post","2021","Lisburn and Castlereagh","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Undeclared","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","Heterosexual / straight","Merseyside","7490","6930","29010","25260"
"In post","2021","Liverpool","LGBO","Merseyside","360","340","28310","25040"
"In post","2021","Liverpool","Undeclared","Merseyside","740","680","28970","25310"
"In post","2021","Liverpool","Unknown","Merseyside","1650","1500","29660","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","Highlands and Islands","140","130","28840","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","Highlands and Islands","40","30","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","Highlands and Islands","160","150","28570","26530"
"In post","2021","Luton","Heterosexual / straight","Bedfordshire and Hertfordshire","410","360","26310","26790"
"In post","2021","Luton","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Undeclared","Bedfordshire and Hertfordshire","50","40","[c]","[c]"
"In post","2021","Luton","Unknown","Bedfordshire and Hertfordshire","80","70","25040","25730"
"In post","2021","Manchester","Heterosexual / straight","Greater Manchester","5950","5650","34360","30200"
"In post","2021","Manchester","LGBO","Greater Manchester","510","500","33130","29270"
"In post","2021","Manchester","Undeclared","Greater Manchester","760","710","33370","29500"
"In post","2021","Manchester","Unknown","Greater Manchester","1770","1660","32200","28130"
"In post","2021","Medway","Heterosexual / straight","Kent","980","940","31240","29810"
"In post","2021","Medway","LGBO","Kent","70","70","31230","31130"
"In post","2021","Medway","Undeclared","Kent","100","100","30930","29290"
"In post","2021","Medway","Unknown","Kent","260","240","30340","29290"
"In post","2021","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Outer London - South","450","430","31650","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Undeclared","Outer London - South","60","50","32800","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Unknown","Outer London - South","130","120","28930","30700"
"In post","2021","Mid and East Antrim","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Heterosexual / straight","Kent","630","590","29880","29290"
"In post","2021","Mid Kent","LGBO","Kent","50","40","[c]","[c]"
"In post","2021","Mid Kent","Undeclared","Kent","90","80","32580","29750"
"In post","2021","Mid Kent","Unknown","Kent","110","110","29240","29290"
"In post","2021","Mid Lancashire","Heterosexual / straight","Lancashire","3560","3220","28330","25560"
