"Status","Year","Organisation","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Charity Commission","Inner London - West","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Charity Commission","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Merseyside","EO","100","100","24820","24440"
"In post","2022","Charity Commission","Merseyside","G6/G7","40","30","[c]","[c]"
"In post","2022","Charity Commission","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Merseyside","SEO/HEO","180","170","32180","29160"
"In post","2022","Companies House","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","East Wales","AA/AO","410","360","21690","22740"
"In post","2022","Companies House","East Wales","EO","270","250","27380","25460"
"In post","2022","Companies House","East Wales","G6/G7","90","90","57180","54720"
"In post","2022","Companies House","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","East Wales","SEO/HEO","300","290","38720","39820"
"In post","2022","Companies House","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","G6/G7","30","30","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Inner London - East","EO","60","60","28220","27920"
"In post","2022","Competition and Markets Authority","Inner London - East","G6/G7","400","390","66020","62980"
"In post","2022","Competition and Markets Authority","Inner London - East","SCS","120","120","108020","99920"
"In post","2022","Competition and Markets Authority","Inner London - East","SEO/HEO","190","190","37530","35560"
"In post","2022","Competition and Markets Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","AA/AO","120","110","21010","20970"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","EO","80","80","25360","25120"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","SEO/HEO","100","100","31630","30450"
"In post","2022","Crown Commercial Service","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","G6/G7","30","30","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","SEO/HEO","100","100","35240","34460"
"In post","2022","Crown Commercial Service","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Wales","SEO/HEO","70","70","34370","31250"
"In post","2022","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","G6/G7","30","30","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Merseyside","EO","70","70","25700","25520"
"In post","2022","Crown Commercial Service","Merseyside","G6/G7","90","90","53840","51600"
"In post","2022","Crown Commercial Service","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Merseyside","SEO/HEO","220","210","35520","38330"
"In post","2022","Crown Commercial Service","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","AA/AO","250","230","22490","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","EO","150","150","28680","27940"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","G6/G7","90","90","67610","69780"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","SEO/HEO","350","340","42580","41750"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","AA/AO","50","40","22710","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","AA/AO","50","40","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","SEO/HEO","50","50","42240","41750"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","AA/AO","120","110","22510","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","EO","50","50","29070","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","SEO/HEO","110","110","43640","41750"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","AA/AO","320","300","22540","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","EO","150","140","28490","27940"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","G6/G7","90","90","69160","69780"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","SEO/HEO","380","360","42810","41750"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","AA/AO","40","40","[c]","[c]"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","EO","40","30","[c]","[c]"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","G6/G7","80","70","59820","62120"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","60","50","60280","61290"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","AA/AO","70","60","21910","22200"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","EO","70","70","26510","25820"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","G6/G7","130","120","53660","51470"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Crown Prosecution Service","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Devon","G6/G7","50","40","[c]","[c]"
"In post","2022","Crown Prosecution Service","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Anglia","AA/AO","40","30","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Anglia","EO","30","30","[c]","[c]"
