"Status","Year","Sexual_orientation","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Kent","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","20-29","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","20-29","30","20","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","20-29","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","40-49","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","50-59","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","20-29","90","70","27790","26590"
"New entrant CS","2022","Undeclared","West Yorkshire","30-39","70","50","35480","29640"
"New entrant CS","2022","Undeclared","West Yorkshire","40-49","40","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","50-59","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","20-29","70","70","25470","24800"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","40-49","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","50-59","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","20-29","160","160","25310","25120"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30-39","110","100","28340","27570"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","40-49","60","50","32030","26350"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","50-59","60","60","31430","27110"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","20-29","70","70","23170","23140"
"New entrant CS","2022","Unknown","Cheshire","30-39","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","50-59","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","30-39","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","40-49","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","20-29","260","250","24760","24090"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","30-39","160","150","26980","25120"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","40-49","120","110","28940","26310"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","50-59","80","80","27120","25020"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","20-29","90","90","23740","23140"
"New entrant CS","2022","Unknown","Devon","30-39","80","80","25390","23140"
"New entrant CS","2022","Unknown","Devon","40-49","60","50","28070","25000"
"New entrant CS","2022","Unknown","Devon","50-59","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","20-29","80","80","23720","22000"
"New entrant CS","2022","Unknown","Dorset and Somerset","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","40-49","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","20-29","170","170","23660","23140"
"New entrant CS","2022","Unknown","East Anglia","30-39","120","110","27380","24800"
"New entrant CS","2022","Unknown","East Anglia","40-49","90","80","31890","27130"
"New entrant CS","2022","Unknown","East Anglia","50-59","70","60","30580","26350"
"New entrant CS","2022","Unknown","East Anglia","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","20-29","280","280","23990","21810"
"New entrant CS","2022","Unknown","East Wales","30-39","170","160","27130","24800"
"New entrant CS","2022","Unknown","East Wales","40-49","80","80","29090","26220"
"New entrant CS","2022","Unknown","East Wales","50-59","80","70","29980","26130"
"New entrant CS","2022","Unknown","East Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","20-29","70","70","22750","23140"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","40-49","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Eastern Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Eastern Scotland","20-29","480","460","25680","22000"
"New entrant CS","2022","Unknown","Eastern Scotland","30-39","370","360","29930","27230"
"New entrant CS","2022","Unknown","Eastern Scotland","40-49","230","220","33200","27230"
"New entrant CS","2022","Unknown","Eastern Scotland","50-59","180","170","35100","27940"
