"Status","Year","Responsibility_level","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","EO","West Wales and The Valleys","Wales","4600","4240","27440","27570"
"In post","2022","EO","West Yorkshire","Yorkshire and The Humber","5460","5060","27300","27570"
"In post","2022","G6/G7","Bedfordshire and Hertfordshire","East of England","410","390","61400","59730"
"In post","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","790","740","60410","57540"
"In post","2022","G6/G7","Cheshire","North West (England)","300","290","57530","55740"
"In post","2022","G6/G7","Cornwall and Isles of Scilly","South West (England)","90","80","58730","55610"
"In post","2022","G6/G7","Cumbria","North West (England)","110","100","55940","52430"
"In post","2022","G6/G7","Derbyshire and Nottinghamshire","East Midlands (England)","1350","1300","57950","55210"
"In post","2022","G6/G7","Devon","South West (England)","1010","950","55020","52460"
"In post","2022","G6/G7","Dorset and Somerset","South West (England)","270","260","59770","56390"
"In post","2022","G6/G7","East Anglia","East of England","750","720","57870","54540"
"In post","2022","G6/G7","East Wales","Wales","2750","2640","58140","57830"
"In post","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","140","130","58900","57080"
"In post","2022","G6/G7","Eastern Scotland","Scotland","2900","2770","62610","62170"
"In post","2022","G6/G7","Essex","East of England","310","300","59600","55210"
"In post","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","5290","5100","56160","54540"
"In post","2022","G6/G7","Greater Manchester","North West (England)","2590","2520","57020","55210"
"In post","2022","G6/G7","Hampshire and Isle of Wight","South East (England)","2040","1960","56760","54540"
"In post","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","190","180","59190","55710"
"In post","2022","G6/G7","Highlands and Islands","Scotland","70","70","62420","62170"
"In post","2022","G6/G7","Inner London - East","London","3970","3840","63120","62120"
"In post","2022","G6/G7","Inner London - West","London","22770","22040","59980","57680"
"In post","2022","G6/G7","Kent","South East (England)","310","290","58730","55980"
"In post","2022","G6/G7","Lancashire","North West (England)","1000","960","57660","55210"
"In post","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","230","220","58360","55610"
"In post","2022","G6/G7","Lincolnshire","East Midlands (England)","120","110","59520","55610"
"In post","2022","G6/G7","Merseyside","North West (England)","1590","1540","57150","55210"
"In post","2022","G6/G7","North Eastern Scotland","Scotland","140","130","67210","62170"
"In post","2022","G6/G7","North Yorkshire","Yorkshire and The Humber","600","580","56960","53430"
"In post","2022","G6/G7","Northern Ireland","Northern Ireland","300","290","57720","55210"
"In post","2022","G6/G7","Northumberland, and Tyne and Wear","North East (England)","2170","2110","56500","55210"
"In post","2022","G6/G7","Outer London - East and North East","London","70","70","64290","63500"
"In post","2022","G6/G7","Outer London - South","London","1910","1860","64200","62120"
"In post","2022","G6/G7","Outer London - West and North West","London","610","590","59940","57680"
"In post","2022","G6/G7","Overseas","Overseas","1310","1310","59620","57490"
"In post","2022","G6/G7","Shropshire and Staffordshire","West Midlands (England)","650","620","59880","55210"
"In post","2022","G6/G7","South Yorkshire","Yorkshire and The Humber","1340","1290","55780","52280"
"In post","2022","G6/G7","Southern Scotland","Scotland","530","510","56640","55210"
"In post","2022","G6/G7","Surrey, East and West Sussex","South East (England)","620","590","59880","57010"
"In post","2022","G6/G7","Tees Valley and Durham","North East (England)","550","530","55980","52070"
"In post","2022","G6/G7","Unknown","Unknown","170","160","57420","54700"
"In post","2022","G6/G7","West Central Scotland","Scotland","1780","1730","60930","60830"
"In post","2022","G6/G7","West Midlands","West Midlands (England)","2030","1960","56310","54700"
"In post","2022","G6/G7","West Wales and The Valleys","Wales","940","900","61520","61440"
"In post","2022","G6/G7","West Yorkshire","Yorkshire and The Humber","2430","2340","56700","55210"
"In post","2022","SCS","Bedfordshire and Hertfordshire","East of England","40","40","[c]","[c]"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","70","60","98920","97110"
"In post","2022","SCS","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","East Midlands (England)","80","70","92900","87400"
"In post","2022","SCS","Devon","South West (England)","30","30","[c]","[c]"
"In post","2022","SCS","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Anglia","East of England","60","60","100950","97990"
"In post","2022","SCS","East Wales","Wales","280","270","86030","78460"
"In post","2022","SCS","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Eastern Scotland","Scotland","250","250","89680","83230"
"In post","2022","SCS","Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","300","290","97940","90530"
"In post","2022","SCS","Greater Manchester","North West (England)","140","140","88770","81860"
"In post","2022","SCS","Hampshire and Isle of Wight","South East (England)","100","90","92610","90000"
"In post","2022","SCS","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Inner London - East","London","600","580","97380","91750"
"In post","2022","SCS","Inner London - West","London","3720","3600","89840","80050"
"In post","2022","SCS","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Lancashire","North West (England)","50","50","[c]","[c]"
"In post","2022","SCS","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Merseyside","North West (England)","80","80","89360","80500"
"In post","2022","SCS","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","North Yorkshire","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","SCS","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Northumberland, and Tyne and Wear","North East (England)","100","100","87050","77900"
"In post","2022","SCS","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Outer London - South","London","100","100","88810","82340"
"In post","2022","SCS","Outer London - West and North West","London","60","60","111960","102850"
"In post","2022","SCS","Overseas","Overseas","290","290","85420","76600"
"In post","2022","SCS","Shropshire and Staffordshire","West Midlands (England)","50","40","[c]","[c]"
"In post","2022","SCS","South Yorkshire","Yorkshire and The Humber","90","80","80490","75040"
"In post","2022","SCS","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Surrey, East and West Sussex","South East (England)","40","40","[c]","[c]"
"In post","2022","SCS","Tees Valley and Durham","North East (England)","30","30","[c]","[c]"
"In post","2022","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Central Scotland","Scotland","90","90","85720","83230"
"In post","2022","SCS","West Midlands","West Midlands (England)","160","150","98420","89500"
"In post","2022","SCS","West Wales and The Valleys","Wales","50","50","[c]","[c]"
"In post","2022","SCS","West Yorkshire","Yorkshire and The Humber","170","160","86190","78280"
"In post","2022","SEO/HEO","Bedfordshire and Hertfordshire","East of England","1050","1010","38850","37750"
"In post","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","2430","2330","38500","37830"
"In post","2022","SEO/HEO","Cheshire","North West (England)","1060","1020","38880","38160"
"In post","2022","SEO/HEO","Cornwall and Isles of Scilly","South West (England)","270","260","35550","33820"
"In post","2022","SEO/HEO","Cumbria","North West (England)","340","320","34620","33000"
"In post","2022","SEO/HEO","Derbyshire and Nottinghamshire","East Midlands (England)","3850","3670","36170","33840"
"In post","2022","SEO/HEO","Devon","South West (England)","2510","2370","37630","37420"
"In post","2022","SEO/HEO","Dorset and Somerset","South West (England)","1520","1450","37060","35340"
"In post","2022","SEO/HEO","East Anglia","East of England","3120","2990","36440","34500"
"In post","2022","SEO/HEO","East Wales","Wales","6720","6430","36950","36840"
"In post","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","640","600","36950","34290"
"In post","2022","SEO/HEO","Eastern Scotland","Scotland","6280","6010","39040","38640"
"In post","2022","SEO/HEO","Essex","East of England","1050","990","37040","35980"
"In post","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","12830","12300","36050","35900"
"In post","2022","SEO/HEO","Greater Manchester","North West (England)","6180","5960","35390","33370"
"In post","2022","SEO/HEO","Hampshire and Isle of Wight","South East (England)","4870","4680","36220","35070"
"In post","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","720","690","36600","35900"
"In post","2022","SEO/HEO","Highlands and Islands","Scotland","420","410","38420","36760"
"In post","2022","SEO/HEO","Inner London - East","London","5850","5700","40300","40070"
"In post","2022","SEO/HEO","Inner London - West","London","22890","22500","38180","38020"
"In post","2022","SEO/HEO","Kent","South East (England)","1480","1410","37000","36250"
"In post","2022","SEO/HEO","Lancashire","North West (England)","2620","2470","36170","35170"
"In post","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","930","890","37240","36050"
"In post","2022","SEO/HEO","Lincolnshire","East Midlands (England)","620","600","36860","35630"
"In post","2022","SEO/HEO","Merseyside","North West (England)","4950","4750","35410","33370"
"In post","2022","SEO/HEO","North Eastern Scotland","Scotland","630","600","46020","39660"
"In post","2022","SEO/HEO","North Yorkshire","Yorkshire and The Humber","1430","1380","35440","34830"
"In post","2022","SEO/HEO","Northern Ireland","Northern Ireland","1190","1160","35770","33370"
"In post","2022","SEO/HEO","Northumberland, and Tyne and Wear","North East (England)","5750","5500","35480","33370"
"In post","2022","SEO/HEO","Outer London - East and North East","London","420","400","40100","39000"
"In post","2022","SEO/HEO","Outer London - South","London","4230","4090","39800","37930"
"In post","2022","SEO/HEO","Outer London - West and North West","London","2210","2120","38120","36780"
"In post","2022","SEO/HEO","Overseas","Overseas","1530","1520","39250","36450"
"In post","2022","SEO/HEO","Shropshire and Staffordshire","West Midlands (England)","2000","1910","37410","36460"
"In post","2022","SEO/HEO","South Yorkshire","Yorkshire and The Humber","2780","2630","35280","35310"
"In post","2022","SEO/HEO","Southern Scotland","Scotland","1400","1330","36400","33930"
"In post","2022","SEO/HEO","Surrey, East and West Sussex","South East (England)","1650","1560","37690","36520"
"In post","2022","SEO/HEO","Tees Valley and Durham","North East (England)","1690","1600","36030","35570"
"In post","2022","SEO/HEO","Unknown","Unknown","590","590","34510","32790"
"In post","2022","SEO/HEO","West Central Scotland","Scotland","5150","4940","37630","35980"
"In post","2022","SEO/HEO","West Midlands","West Midlands (England)","5090","4900","35590","33710"
"In post","2022","SEO/HEO","West Wales and The Valleys","Wales","3410","3250","38310","38160"
