"Status","Year","Region_ITL1","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East of England","Property","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Property","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Property","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Property","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Property","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Security","Cambridgeshire CC","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Security","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Security","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Security","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Security","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Security","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Cambridgeshire CC","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Hertfordshire CC","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Suffolk CC","40","40","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Analysis","Camden and City of London","50","50","[c]","[c]"
"New entrant CS","2022","London","Analysis","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Analysis","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Analysis","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Analysis","Tower Hamlets","120","120","35550","33120"
"New entrant CS","2022","London","Analysis","Westminster","400","380","37220","33570"
"New entrant CS","2022","London","Commercial","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","Westminster","240","220","49160","41750"
"New entrant CS","2022","London","Communications","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Communications","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Communications","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Communications","Westminster","380","350","37030","34550"
"New entrant CS","2022","London","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Croydon","50","50","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Hackney and Newham","110","110","33200","30750"
"New entrant CS","2022","London","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Redbridge and Waltham Forest","80","80","25850","25110"
"New entrant CS","2022","London","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","Westminster","30","30","[c]","[c]"
"New entrant CS","2022","London","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Debt","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Debt","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Digital, Data & Technology","Tower Hamlets","210","210","47460","52850"
"New entrant CS","2022","London","Digital, Data & Technology","Westminster","370","350","42470","40600"
"New entrant CS","2022","London","Finance","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Finance","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Finance","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Finance","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Finance","Westminster","220","200","41160","38600"
"New entrant CS","2022","London","Grants Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Lambeth","30","30","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Tower Hamlets","40","40","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Westminster","270","250","34820","31900"
"New entrant CS","2022","London","Internal Audit","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Internal Audit","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Hackney and Newham","50","40","[c]","[c]"
"New entrant CS","2022","London","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Tower Hamlets","40","40","[c]","[c]"
"New entrant CS","2022","London","Legal","Westminster","480","470","39350","40000"
"New entrant CS","2022","London","No function","Barking & Dagenham and Havering","110","100","31930","31060"
"New entrant CS","2022","London","No function","Barnet","350","310","31310","27060"
"New entrant CS","2022","London","No function","Bexley and Greenwich","250","250","28420","29020"
"New entrant CS","2022","London","No function","Brent","90","90","30870","31060"
"New entrant CS","2022","London","No function","Bromley","120","110","32530","31060"
"New entrant CS","2022","London","No function","Camden and City of London","120","120","31420","25110"
"New entrant CS","2022","London","No function","Croydon","320","320","31220","30750"
"New entrant CS","2022","London","No function","Ealing","80","70","33950","31060"
"New entrant CS","2022","London","No function","Enfield","40","40","[c]","[c]"
"New entrant CS","2022","London","No function","Hackney and Newham","290","290","33330","31060"
"New entrant CS","2022","London","No function","Haringey and Islington","320","300","31320","31060"
"New entrant CS","2022","London","No function","Harrow and Hillingdon","100","100","30150","31060"
"New entrant CS","2022","London","No function","Hounslow and Richmond upon Thames","310","310","30130","31020"
"New entrant CS","2022","London","No function","Kensington & Chelsea and Hammersmith & Fulham","170","170","30390","30520"
"New entrant CS","2022","London","No function","Lambeth","700","670","38500","32330"
"New entrant CS","2022","London","No function","Lewisham and Southwark","280","270","36080","31060"
"New entrant CS","2022","London","No function","Merton, Kingston upon Thames and Sutton","120","110","31960","31060"
"New entrant CS","2022","London","No function","Redbridge and Waltham Forest","160","150","32070","31060"
"New entrant CS","2022","London","No function","Tower Hamlets","310","310","35300","29290"
"New entrant CS","2022","London","No function","Wandsworth","170","170","29890","30520"
"New entrant CS","2022","London","No function","Westminster","3880","3790","36980","33210"
"New entrant CS","2022","London","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Tower Hamlets","50","50","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Westminster","170","170","47440","43160"
"New entrant CS","2022","London","Property","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Croydon","30","30","[c]","[c]"
"New entrant CS","2022","London","Property","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Westminster","80","80","44090","40650"
"New entrant CS","2022","London","Security","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Westminster","100","100","33740","31800"
"New entrant CS","2022","London","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Croydon","410","400","36450","28650"
"New entrant CS","2022","London","Unknown","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Harrow and Hillingdon","90","80","30380","28650"
"New entrant CS","2022","London","Unknown","Hounslow and Richmond upon Thames","60","60","27380","28650"
"New entrant CS","2022","London","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Westminster","530","520","36080","33650"
"New entrant CS","2022","North East (England)","Analysis","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Analysis","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Analysis","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","Tyneside","130","120","27990","26590"
"New entrant CS","2022","North East (England)","Counter Fraud","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","Tyneside","120","110","28050","27570"
"New entrant CS","2022","North East (England)","Debt","Sunderland","80","70","21510","21260"
"New entrant CS","2022","North East (England)","Debt","Tyneside","90","90","22160","21250"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Tyneside","180","180","37410","33430"
"New entrant CS","2022","North East (England)","Finance","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","Tyneside","60","50","31860","31210"
"New entrant CS","2022","North East (England)","Grants Management","Tyneside","140","130","21590","21300"
"New entrant CS","2022","North East (England)","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","Tyneside","110","100","24980","21250"
"New entrant CS","2022","North East (England)","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","No function","Darlington","170","160","32280","29320"
"New entrant CS","2022","North East (England)","No function","Durham","410","400","24630","23140"
"New entrant CS","2022","North East (England)","No function","Hartlepool and Stockton-on-Tees","250","240","26230","24090"
"New entrant CS","2022","North East (England)","No function","Northumberland","60","50","28510","27570"
"New entrant CS","2022","North East (England)","No function","South Teesside","90","90","27140","27570"
"New entrant CS","2022","North East (England)","No function","Sunderland","280","260","24130","21260"
"New entrant CS","2022","North East (England)","No function","Tyneside","1330","1290","24860","21260"
"New entrant CS","2022","North East (England)","Project Delivery","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Project Delivery","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Project Delivery","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Project Delivery","Tyneside","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Property","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Property","Durham","150","150","22790","22010"
"New entrant CS","2022","North East (England)","Property","Tyneside","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Security","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Security","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Sunderland","40","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Tyneside","250","240","26600","24880"
"New entrant CS","2022","North West (England)","Analysis","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Manchester","60","60","31300","33080"
"New entrant CS","2022","North West (England)","Analysis","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Greater Manchester South West","70","70","27890","26590"
"New entrant CS","2022","North West (England)","Communications","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Manchester","90","90","27790","26590"
"New entrant CS","2022","North West (England)","Communications","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Greater Manchester South West","70","70","28060","26590"
"New entrant CS","2022","North West (England)","Counter Fraud","Liverpool","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Manchester","50","50","27140","26590"
"New entrant CS","2022","North West (England)","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","Liverpool","130","120","21380","21250"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Blackpool","50","50","41350","40080"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Greater Manchester South West","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Liverpool","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Manchester","200","200","39080","36000"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Sefton","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Manchester","50","50","34440","31350"
