"Status","Year","Parent_department","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Digital, Data and Technology","340","330","37450","34170"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Finance","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Human Resources","70","60","38930","33690"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Operational Delivery","320","310","34710","34390"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Other","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Policy","70","70","47230","49080"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Project Delivery","220","210","40920","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Science and Engineering","700","660","40900","39750"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Communications","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Digital, Data and Technology","460","450","41170","38950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Finance","80","80","32870","27460"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Human Resources","160","150","35240","30530"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Legal","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Operational Delivery","1310","1200","26250","23320"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Other","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Policy","140","130","41530","39310"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Project Delivery","50","50","46770","44900"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Science and Engineering","380","360","48080","42740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Counter Fraud","50","50","38100","38810"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Operational Delivery","420","390","28680","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Policy","60","60","42110","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Operational Delivery","150","150","29490","26380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Communications","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Economics","80","70","53810","59730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Finance","60","60","56670","55260"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Human Resources","60","60","49050","37670"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Other","90","90","40850","34330"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Policy","1060","1050","48640","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Project Delivery","170","170","50480","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Finance","[c]","[c]","[c]","[c]"
