"Status","Year","Function_of_post","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","Male","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Male","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Male","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Female","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Male","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Croydon","[c]","[c]","[c]","[c]"
