"Status","Year","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Heterosexual / straight","Coventry","230","230","30520","27570"
"New entrant CS","2021","Heterosexual / straight","Croydon","290","290","34200","31060"
"New entrant CS","2021","Heterosexual / straight","Darlington","50","50","29600","25000"
"New entrant CS","2021","Heterosexual / straight","Derby","100","100","25760","27570"
"New entrant CS","2021","Heterosexual / straight","Devon CC","400","390","24540","22850"
"New entrant CS","2021","Heterosexual / straight","Dorset CC","110","110","24650","22850"
"New entrant CS","2021","Heterosexual / straight","Dudley","70","70","24740","27570"
"New entrant CS","2021","Heterosexual / straight","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Durham CC","230","220","22870","21010"
"New entrant CS","2021","Heterosexual / straight","Ealing","130","130","30290","31060"
"New entrant CS","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","East Cumbria","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","East Derbyshire","50","50","26590","27570"
"New entrant CS","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","90","90","27620","23540"
"New entrant CS","2021","Heterosexual / straight","East Kent","290","290","26750","24880"
"New entrant CS","2021","Heterosexual / straight","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","East Merseyside","100","100","26360","27570"
"New entrant CS","2021","Heterosexual / straight","East Riding of Yorkshire","120","120","24650","22850"
"New entrant CS","2021","Heterosexual / straight","East Surrey","100","100","28030","29290"
"New entrant CS","2021","Heterosexual / straight","East Sussex CC","240","240","24190","25010"
"New entrant CS","2021","Heterosexual / straight","Enfield","100","100","30340","31060"
"New entrant CS","2021","Heterosexual / straight","Essex Haven Gateway","100","90","28570","29290"
"New entrant CS","2021","Heterosexual / straight","Essex Thames Gateway","130","120","26270","29290"
"New entrant CS","2021","Heterosexual / straight","Falkirk","100","90","21810","21010"
"New entrant CS","2021","Heterosexual / straight","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Flintshire and Wrexham","120","120","23690","22850"
"New entrant CS","2021","Heterosexual / straight","Glasgow City","690","670","26910","23450"
"New entrant CS","2021","Heterosexual / straight","Gloucestershire","120","110","26560","27570"
"New entrant CS","2021","Heterosexual / straight","Greater Manchester North East","180","170","26340","27570"
"New entrant CS","2021","Heterosexual / straight","Greater Manchester North West","140","140","23460","21010"
"New entrant CS","2021","Heterosexual / straight","Greater Manchester South East","170","170","22630","21010"
"New entrant CS","2021","Heterosexual / straight","Greater Manchester South West","280","270","27370","25560"
"New entrant CS","2021","Heterosexual / straight","Gwent Valleys","60","50","26080","27570"
"New entrant CS","2021","Heterosexual / straight","Gwynedd","60","50","21350","21010"
"New entrant CS","2021","Heterosexual / straight","Hackney and Newham","280","280","29750","31060"
"New entrant CS","2021","Heterosexual / straight","Haringey and Islington","210","210","29010","31060"
"New entrant CS","2021","Heterosexual / straight","Harrow and Hillingdon","220","210","30180","31060"
"New entrant CS","2021","Heterosexual / straight","Hartlepool and Stockton-on-Tees","90","90","23190","22850"
"New entrant CS","2021","Heterosexual / straight","Heart of Essex","140","130","28420","29290"
"New entrant CS","2021","Heterosexual / straight","Herefordshire, County of","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Hertfordshire","390","380","28650","29290"
"New entrant CS","2021","Heterosexual / straight","Hounslow and Richmond upon Thames","200","200","30170","31060"
"New entrant CS","2021","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","90","90","24900","21030"
"New entrant CS","2021","Heterosexual / straight","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Isle of Wight","70","70","24050","24120"
"New entrant CS","2021","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","140","140","29270","31060"
"New entrant CS","2021","Heterosexual / straight","Kent Thames Gateway","170","170","27420","29120"
"New entrant CS","2021","Heterosexual / straight","Kingston upon Hull, City of","100","100","25800","27570"
"New entrant CS","2021","Heterosexual / straight","Lambeth","900","830","36990","32330"
"New entrant CS","2021","Heterosexual / straight","Lancaster and Wyre","120","120","22890","21010"
"New entrant CS","2021","Heterosexual / straight","Leeds","900","870","28650","27570"
"New entrant CS","2021","Heterosexual / straight","Leicester","250","240","24120","22850"
"New entrant CS","2021","Heterosexual / straight","Leicestershire CC and Rutland","130","120","25940","22850"
"New entrant CS","2021","Heterosexual / straight","Lewisham and Southwark","210","210","29040","31060"
"New entrant CS","2021","Heterosexual / straight","Lincolnshire","210","210","27100","26350"
"New entrant CS","2021","Heterosexual / straight","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Liverpool","290","290","28200","24000"
"New entrant CS","2021","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Luton","90","80","24890","27570"
"New entrant CS","2021","Heterosexual / straight","Manchester","690","670","32340","27570"
"New entrant CS","2021","Heterosexual / straight","Medway","120","120","27320","29290"
"New entrant CS","2021","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","140","140","30480","31060"
"New entrant CS","2021","Heterosexual / straight","Mid Kent","100","100","28890","29290"
"New entrant CS","2021","Heterosexual / straight","Mid Lancashire","160","160","25470","22350"
"New entrant CS","2021","Heterosexual / straight","Milton Keynes","80","80","25100","27570"
"New entrant CS","2021","Heterosexual / straight","Monmouthshire and Newport","420","410","29530","27570"
"New entrant CS","2021","Heterosexual / straight","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North and North East Lincolnshire","50","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North and West Norfolk","70","70","25090","23840"
"New entrant CS","2021","Heterosexual / straight","North Hampshire","120","110","28200","27570"
"New entrant CS","2021","Heterosexual / straight","North Lanarkshire","50","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Northamptonshire","80","80","27310","27570"
"New entrant CS","2021","Heterosexual / straight","North Nottinghamshire","70","70","24470","25000"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire CC","150","140","27940","27570"
"New entrant CS","2021","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Norwich and East Norfolk","170","170","25730","23750"
"New entrant CS","2021","Heterosexual / straight","Nottingham","480","460","28820","25560"
"New entrant CS","2021","Heterosexual / straight","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Oxfordshire","220","210","27870","27570"
"New entrant CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","50","50","27970","27570"
"New entrant CS","2021","Heterosexual / straight","Peterborough","90","90","27040","27570"
"New entrant CS","2021","Heterosexual / straight","Plymouth","190","180","26530","22350"
"New entrant CS","2021","Heterosexual / straight","Portsmouth","260","260","28650","27570"
"New entrant CS","2021","Heterosexual / straight","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","220","210","28930","31060"
"New entrant CS","2021","Heterosexual / straight","Sandwell","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Sefton","190","190","27330","26370"
"New entrant CS","2021","Heterosexual / straight","Sheffield","440","430","28580","25000"
"New entrant CS","2021","Heterosexual / straight","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire CC","90","80","26460","27570"
"New entrant CS","2021","Heterosexual / straight","Solihull","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Somerset","140","130","25790","23120"
"New entrant CS","2021","Heterosexual / straight","South and West Derbyshire","90","80","25080","26370"
"New entrant CS","2021","Heterosexual / straight","South Ayrshire","50","50","26550","27570"
"New entrant CS","2021","Heterosexual / straight","South Hampshire","380","360","29190","29540"
"New entrant CS","2021","Heterosexual / straight","South Lanarkshire","90","80","22310","20140"
"New entrant CS","2021","Heterosexual / straight","South Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South Teesside","80","80","22270","21010"
"New entrant CS","2021","Heterosexual / straight","South West Wales","70","70","23690","21050"
"New entrant CS","2021","Heterosexual / straight","Southampton","140","140","30670","27570"
"New entrant CS","2021","Heterosexual / straight","Southend-on-Sea","80","70","27560","29290"
"New entrant CS","2021","Heterosexual / straight","Staffordshire CC","290","280","25460","24120"
"New entrant CS","2021","Heterosexual / straight","Stoke-on-Trent","190","180","22370","18880"
"New entrant CS","2021","Heterosexual / straight","Suffolk","340","330","25300","27570"
"New entrant CS","2021","Heterosexual / straight","Sunderland","210","200","25900","27570"
"New entrant CS","2021","Heterosexual / straight","Swansea","290","280","25300","22350"
"New entrant CS","2021","Heterosexual / straight","Swindon","70","70","27000","27570"
"New entrant CS","2021","Heterosexual / straight","Telford and Wrekin","110","100","33680","27570"
"New entrant CS","2021","Heterosexual / straight","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tower Hamlets","620","620","40110","33930"
"New entrant CS","2021","Heterosexual / straight","Tyneside","1230","1210","25070","21010"
"New entrant CS","2021","Heterosexual / straight","Unknown","300","300","30450","27570"
"New entrant CS","2021","Heterosexual / straight","Wakefield","110","110","27030","27570"
"New entrant CS","2021","Heterosexual / straight","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Wandsworth","70","70","28090","30200"
"New entrant CS","2021","Heterosexual / straight","Warrington","330","330","30080","27570"
"New entrant CS","2021","Heterosexual / straight","Warwickshire","80","70","25150","22920"
"New entrant CS","2021","Heterosexual / straight","West Cumbria","50","50","29150","23540"
"New entrant CS","2021","Heterosexual / straight","West Essex","80","70","29250","29290"
"New entrant CS","2021","Heterosexual / straight","West Kent","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Lothian","50","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Northamptonshire","100","100","24620","22920"
"New entrant CS","2021","Heterosexual / straight","West Surrey","240","230","29570","29290"
"New entrant CS","2021","Heterosexual / straight","West Sussex (North East)","130","120","28450","27570"
"New entrant CS","2021","Heterosexual / straight","West Sussex (South West)","80","80","27750","27570"
"New entrant CS","2021","Heterosexual / straight","Westminster","3870","3830","37970","33570"
"New entrant CS","2021","Heterosexual / straight","Wiltshire","710","670","29500","26670"
"New entrant CS","2021","Heterosexual / straight","Wirral","90","90","23100","22350"
"New entrant CS","2021","Heterosexual / straight","Wolverhampton","50","50","23990","22920"
"New entrant CS","2021","Heterosexual / straight","Worcestershire","190","180","25860","22850"
"New entrant CS","2021","Heterosexual / straight","York","250","250","32210","27570"
"New entrant CS","2021","LGBO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Birmingham","60","60","28640","27570"
"New entrant CS","2021","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Blackpool","60","60","22090","21010"
"New entrant CS","2021","LGBO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bristol, City of","70","60","29480","27570"
"New entrant CS","2021","LGBO","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cardiff and Vale of Glamorgan","60","60","25900","22590"
"New entrant CS","2021","LGBO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","City of Edinburgh","70","70","28200","26160"
"New entrant CS","2021","LGBO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Devon CC","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Kent","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Sussex CC","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Glasgow City","100","100","25680","23450"
"New entrant CS","2021","LGBO","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester South West","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","90","90","32880","31060"
"New entrant CS","2021","LGBO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","130","130","27490","27570"
"New entrant CS","2021","LGBO","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","100","100","29040","27570"
"New entrant CS","2021","LGBO","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","60","60","29250","27570"
"New entrant CS","2021","LGBO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Nottingham","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Sheffield","50","40","[c]","[c]"
"New entrant CS","2021","LGBO","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Hampshire","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Staffordshire CC","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Swansea","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tower Hamlets","60","60","38640","34550"
"New entrant CS","2021","LGBO","Tyneside","130","130","24690","21010"
"New entrant CS","2021","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Westminster","530","520","36590","33210"
"New entrant CS","2021","LGBO","Wiltshire","50","50","27170","25520"
"New entrant CS","2021","LGBO","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","York","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","60","50","31030","27570"
"New entrant CS","2021","Undeclared","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","60","60","30820","27570"
"New entrant CS","2021","Undeclared","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Bromley","[c]","[c]","[c]","[c]"
