"Status","Year","Function_of_post","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","West Yorkshire","50","50","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","90","80","29340","22780"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Greater Manchester","50","50","29140","25780"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Inner London - West","150","150","37110","32230"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Inner London - West","50","50","33110","27270"
"New entrant CS","2021","Human Resources","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
