"Status","Year","Region_ITL3","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Torbay","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","AA/AO","Heterosexual / straight","60","60","22780","22680"
"New entrant CS","2021","Tower Hamlets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","AA/AO","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","EO","Heterosexual / straight","180","170","28670","27500"
"New entrant CS","2021","Tower Hamlets","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","G6/G7","Heterosexual / straight","150","150","59470","55000"
"New entrant CS","2021","Tower Hamlets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","G6/G7","Unknown","50","50","59500","54700"
"New entrant CS","2021","Tower Hamlets","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","SEO/HEO","Heterosexual / straight","210","210","37210","36160"
"New entrant CS","2021","Tower Hamlets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","SEO/HEO","Unknown","90","90","35870","36160"
"New entrant CS","2021","Tower Hamlets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","AA/AO","Heterosexual / straight","730","730","20820","21010"
"New entrant CS","2021","Tyneside","AA/AO","LGBO","80","80","20720","21010"
"New entrant CS","2021","Tyneside","AA/AO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Tyneside","AA/AO","Unknown","410","400","20340","20140"
"New entrant CS","2021","Tyneside","EO","Heterosexual / straight","270","270","26160","25560"
"New entrant CS","2021","Tyneside","EO","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Tyneside","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","EO","Unknown","240","230","25640","25560"
"New entrant CS","2021","Tyneside","G6/G7","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Tyneside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","SEO/HEO","Heterosexual / straight","160","150","33880","31990"
"New entrant CS","2021","Tyneside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","SEO/HEO","Unknown","80","80","32790","31810"
"New entrant CS","2021","Tyneside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Heterosexual / straight","70","70","21460","21010"
"New entrant CS","2021","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Heterosexual / straight","140","140","27690","27570"
"New entrant CS","2021","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Heterosexual / straight","70","60","35500","35000"
"New entrant CS","2021","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","110","110","29700","28000"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","320","320","[c]","[c]"
"New entrant CS","2021","Wakefield","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Wakefield","EO","Heterosexual / straight","70","70","28010","27570"
"New entrant CS","2021","Wakefield","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","AA/AO","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Wandsworth","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","AA/AO","Unknown","80","80","28050","30220"
"New entrant CS","2021","Wandsworth","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","AA/AO","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Warrington","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Warrington","EO","Heterosexual / straight","220","220","28840","27570"
"New entrant CS","2021","Warrington","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","SEO/HEO","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Warrington","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","EO","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","EO","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","West Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","EO","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","West Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","West Lothian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","AA/AO","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","EO","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","AA/AO","Heterosexual / straight","90","90","24230","24370"
"New entrant CS","2021","West Surrey","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","AA/AO","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","West Surrey","EO","Heterosexual / straight","100","100","28950","29290"
"New entrant CS","2021","West Surrey","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","EO","Heterosexual / straight","90","90","27660","27570"
"New entrant CS","2021","West Sussex (North East)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","EO","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","EO","Heterosexual / straight","60","60","27560","27570"
"New entrant CS","2021","West Sussex (South West)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","AA/AO","Heterosexual / straight","280","280","23220","23320"
"New entrant CS","2021","Westminster","AA/AO","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Westminster","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","AA/AO","Unknown","220","220","22290","22680"
"New entrant CS","2021","Westminster","EO","Heterosexual / straight","890","890","27970","27500"
"New entrant CS","2021","Westminster","EO","LGBO","140","130","27840","27560"
"New entrant CS","2021","Westminster","EO","Undeclared","80","80","27810","27500"
"New entrant CS","2021","Westminster","EO","Unknown","510","500","27260","27270"
"New entrant CS","2021","Westminster","G6/G7","Heterosexual / straight","670","650","57120","54700"
"New entrant CS","2021","Westminster","G6/G7","LGBO","80","80","56280","53380"
"New entrant CS","2021","Westminster","G6/G7","Undeclared","70","70","58420","56100"
"New entrant CS","2021","Westminster","G6/G7","Unknown","480","470","60180","57430"
"New entrant CS","2021","Westminster","SCS","Heterosexual / straight","80","80","95260","88000"
"New entrant CS","2021","Westminster","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","SCS","Unknown","160","160","86520","73180"
"New entrant CS","2021","Westminster","SEO/HEO","Heterosexual / straight","1940","1930","35730","34020"
"New entrant CS","2021","Westminster","SEO/HEO","LGBO","270","270","34910","34010"
"New entrant CS","2021","Westminster","SEO/HEO","Undeclared","230","230","35110","33570"
"New entrant CS","2021","Westminster","SEO/HEO","Unknown","1420","1410","34080","32790"
"New entrant CS","2021","Westminster","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","AA/AO","Heterosexual / straight","250","240","20770","20920"
"New entrant CS","2021","Wiltshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","AA/AO","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Wiltshire","EO","Heterosexual / straight","160","150","26200","26350"
"New entrant CS","2021","Wiltshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","G6/G7","Heterosexual / straight","50","50","56120","53330"
