"Status","Year","Age","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","West Midlands","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","No function","40","40","[c]","[c]"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","No function","170","140","34290","29360"
"Leaver Dept.","2022","30-39","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","40-49","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","No function","90","90","44960","42380"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cheshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cornwall and Isles of Scilly","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cornwall and Isles of Scilly","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cumbria","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cumbria","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cumbria","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","No function","80","70","37660","31680"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Dorset and Somerset","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Dorset and Somerset","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","No function","90","80","40380","33780"
"Leaver Dept.","2022","40-49","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","No function","60","60","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Yorkshire and Northern Lincolnshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","No function","60","60","27880","27570"
"Leaver Dept.","2022","40-49","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","40-49","Essex","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Essex","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Essex","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","No function","320","300","41980","38940"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","60","50","43240","41730"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","No function","150","140","36490","29470"
"Leaver Dept.","2022","40-49","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Greater Manchester","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Highlands and Islands","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","No function","440","400","49890","50410"
"Leaver Dept.","2022","40-49","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Analysis","50","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Communications","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Finance","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Legal","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","No function","500","420","54800","53650"
"Leaver Dept.","2022","40-49","Inner London - West","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - West","Unknown","170","100","58980","57680"
"Leaver Dept.","2022","40-49","Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Kent","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Kent","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Kent","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Kent","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Kent","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","No function","40","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
