"Status","Year","Region_ITL1","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Yorkshire and The Humber","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service","Heterosexual / straight","630","590","40630","38180"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service","LGBO","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service","Unknown","250","210","44280","51470"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Education (excl. agencies)","Heterosexual / straight","820","790","41870","37100"
"In post","2021","Yorkshire and The Humber","Department for Education (excl. agencies)","LGBO","50","50","37940","33190"
"In post","2021","Yorkshire and The Humber","Department for Education (excl. agencies)","Undeclared","90","90","40180","37100"
"In post","2021","Yorkshire and The Humber","Department for Education (excl. agencies)","Unknown","150","140","39640","36500"
"In post","2021","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","480","470","39620","36590"
"In post","2021","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","90","90","38450","36520"
"In post","2021","Yorkshire and The Humber","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","6020","5380","29780","27570"
"In post","2021","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","LGBO","400","380","28810","27570"
"In post","2021","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Undeclared","730","640","28420","27570"
"In post","2021","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Unknown","2100","1820","29080","27570"
"In post","2021","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","490","470","44610","42480"
"In post","2021","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","LGBO","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Undeclared","40","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Unknown","480","460","41560","36820"
"In post","2021","Yorkshire and The Humber","Driver and Vehicle Standards Agency","Heterosexual / straight","250","230","28250","26780"
"In post","2021","Yorkshire and The Humber","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Driver and Vehicle Standards Agency","Undeclared","80","70","27650","26780"
"In post","2021","Yorkshire and The Humber","Driver and Vehicle Standards Agency","Unknown","100","100","25630","26350"
"In post","2021","Yorkshire and The Humber","Education and Skills Funding Agency","Heterosexual / straight","270","260","39110","36780"
"In post","2021","Yorkshire and The Humber","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Education and Skills Funding Agency","Unknown","70","60","40330","36780"
"In post","2021","Yorkshire and The Humber","Food Standards Agency","Heterosexual / straight","210","210","37230","35730"
"In post","2021","Yorkshire and The Humber","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Food Standards Agency","Unknown","60","60","34670","28800"
"In post","2021","Yorkshire and The Humber","Government Internal Audit Agency","Heterosexual / straight","60","50","43900","43950"
"In post","2021","Yorkshire and The Humber","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Health and Safety Executive","Heterosexual / straight","250","230","39090","35970"
"In post","2021","Yorkshire and The Humber","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Health and Safety Executive","Undeclared","60","50","41090","39330"
"In post","2021","Yorkshire and The Humber","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","HM Courts and Tribunals Service","Heterosexual / straight","940","800","23170","20100"
"In post","2021","Yorkshire and The Humber","HM Courts and Tribunals Service","LGBO","50","50","23300","19840"
"In post","2021","Yorkshire and The Humber","HM Courts and Tribunals Service","Undeclared","170","150","23300","20100"
"In post","2021","Yorkshire and The Humber","HM Courts and Tribunals Service","Unknown","120","110","20870","18880"
"In post","2021","Yorkshire and The Humber","HM Land Registry","Heterosexual / straight","210","190","29550","27130"
"In post","2021","Yorkshire and The Humber","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","HM Land Registry","Undeclared","50","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","HM Land Registry","Unknown","70","70","27460","22350"
"In post","2021","Yorkshire and The Humber","HM Prison and Probation Service","Heterosexual / straight","4680","4370","29280","26850"
"In post","2021","Yorkshire and The Humber","HM Prison and Probation Service","LGBO","300","290","29730","27380"
"In post","2021","Yorkshire and The Humber","HM Prison and Probation Service","Undeclared","530","490","31240","31650"
"In post","2021","Yorkshire and The Humber","HM Prison and Probation Service","Unknown","1110","1020","27420","25790"
"In post","2021","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","2400","2210","32200","31810"
"In post","2021","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","LGBO","130","120","31570","25560"
"In post","2021","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Undeclared","350","320","30940","28130"
"In post","2021","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Unknown","1780","1660","26380","25560"
"In post","2021","Yorkshire and The Humber","Home Office (incl. agencies)","Heterosexual / straight","2920","2690","27890","25040"
"In post","2021","Yorkshire and The Humber","Home Office (incl. agencies)","LGBO","150","140","28320","25100"
"In post","2021","Yorkshire and The Humber","Home Office (incl. agencies)","Undeclared","330","310","28430","25310"
"In post","2021","Yorkshire and The Humber","Home Office (incl. agencies)","Unknown","250","240","25420","21430"
"In post","2021","Yorkshire and The Humber","Insolvency Service","Heterosexual / straight","50","50","32630","31000"
"In post","2021","Yorkshire and The Humber","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Insolvency Service","Unknown","50","50","30140","26290"
"In post","2021","Yorkshire and The Humber","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Legal Aid Agency","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Maritime and Coastguard Agency","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Heterosexual / straight","1560","1510","27900","26670"
"In post","2021","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","LGBO","50","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Undeclared","270","260","29570","26930"
"In post","2021","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Unknown","170","170","27380","26010"
