"Status","Year","Ethnicity","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","110","100","37300","38200"
"Leaver Dept.","2022","White","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Derbyshire and Nottinghamshire","110","110","34350","33040"
"Leaver Dept.","2022","White","SEO/HEO","Devon","50","40","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","East Anglia","120","110","35750","36400"
"Leaver Dept.","2022","White","SEO/HEO","East Wales","130","130","34840","34780"
"Leaver Dept.","2022","White","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Eastern Scotland","50","40","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","660","620","34780","35570"
"Leaver Dept.","2022","White","SEO/HEO","Greater Manchester","190","180","34590","34530"
"Leaver Dept.","2022","White","SEO/HEO","Hampshire and Isle of Wight","80","70","35480","36690"
"Leaver Dept.","2022","White","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Inner London - East","590","550","36740","36530"
"Leaver Dept.","2022","White","SEO/HEO","Inner London - West","1250","1130","37150","36090"
"Leaver Dept.","2022","White","SEO/HEO","Kent","40","40","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Lancashire","60","60","34820","35310"
"Leaver Dept.","2022","White","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Merseyside","140","140","34330","32310"
"Leaver Dept.","2022","White","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","North Yorkshire","70","60","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Northumberland, and Tyne and Wear","150","150","34050","32000"
"Leaver Dept.","2022","White","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Outer London - South","60","60","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Outer London - West and North West","240","230","37440","37300"
"Leaver Dept.","2022","White","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Shropshire and Staffordshire","30","30","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","South Yorkshire","80","70","35890","36250"
"Leaver Dept.","2022","White","SEO/HEO","Southern Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Unknown","110","110","35460","33350"
"Leaver Dept.","2022","White","SEO/HEO","West Central Scotland","100","90","34790","32770"
"Leaver Dept.","2022","White","SEO/HEO","West Midlands","160","150","35200","35970"
"Leaver Dept.","2022","White","SEO/HEO","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","West Yorkshire","220","190","34360","32960"
"Leaver Dept.","2022","White","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","East Wales","40","30","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Greater Manchester","80","70","20550","20650"
"New entrant CS","2021","Asian","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Inner London - East","70","70","24000","25110"
"New entrant CS","2021","Asian","AA/AO","Inner London - West","110","100","23940","23520"
"New entrant CS","2021","Asian","AA/AO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Lancashire","40","40","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Leicestershire, Rutland and Northamptonshire","90","90","20880","21010"
"New entrant CS","2021","Asian","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Northumberland and Tyne and Wear","50","50","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Outer London - East and North East","50","50","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Outer London - West and North West","70","60","23930","24660"
"New entrant CS","2021","Asian","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","West Midlands","150","150","20630","21010"
"New entrant CS","2021","Asian","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","West Yorkshire","90","90","20530","21010"
"New entrant CS","2021","Asian","EO","Bedfordshire and Hertfordshire","60","60","28580","29290"
"New entrant CS","2021","Asian","EO","Berkshire, Buckinghamshire and Oxfordshire","70","70","28790","29290"
"New entrant CS","2021","Asian","EO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","Asian","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Essex","30","30","[c]","[c]"
"New entrant CS","2021","Asian","EO","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2021","Asian","EO","Greater Manchester","110","100","26740","27570"
"New entrant CS","2021","Asian","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Inner London - East","260","250","30230","31060"
"New entrant CS","2021","Asian","EO","Inner London - West","230","230","28760","28650"
"New entrant CS","2021","Asian","EO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Leicestershire, Rutland and Northamptonshire","70","70","27540","27570"
"New entrant CS","2021","Asian","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Outer London - East and North East","160","160","31010","31060"
"New entrant CS","2021","Asian","EO","Outer London - South","40","40","[c]","[c]"
"New entrant CS","2021","Asian","EO","Outer London - West and North West","210","210","30720","31060"
"New entrant CS","2021","Asian","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2021","Asian","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","West Midlands","150","150","26830","27570"
"New entrant CS","2021","Asian","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","West Yorkshire","160","160","27280","27570"
"New entrant CS","2021","Asian","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Inner London - East","50","50","61970","60020"
"New entrant CS","2021","Asian","G6/G7","Inner London - West","90","90","56820","54110"
"New entrant CS","2021","Asian","G6/G7","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Greater Manchester","50","50","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Inner London - East","90","90","36650","36240"
"New entrant CS","2021","Asian","SEO/HEO","Inner London - West","270","270","36050","34550"
"New entrant CS","2021","Asian","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Outer London - West and North West","30","30","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","West Midlands","50","50","32890","31000"
"New entrant CS","2021","Asian","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
