"Status","Year","Sexual_orientation","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","East Wales","Home Office (incl. agencies)","440","410","27470","25040"
"In post","2021","Heterosexual / straight","East Wales","Insolvency Service","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","Maritime and Coastguard Agency","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","Ministry of Defence (excl. agencies)","430","410","25520","21580"
"In post","2021","Heterosexual / straight","East Wales","Ministry of Justice (excl. agencies)","90","80","36770","31190"
"In post","2021","Heterosexual / straight","East Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","Planning Inspectorate","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","UK Intellectual Property Office","810","770","38800","38870"
"In post","2021","Heterosexual / straight","East Wales","United Kingdom Statistics Authority","1590","1510","35730","34220"
"In post","2021","Heterosexual / straight","East Wales","Valuation Office Agency","130","120","37090","33250"
"In post","2021","Heterosexual / straight","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Wales","Welsh Government (excl. agencies)","2580","2430","42400","37410"
"In post","2021","Heterosexual / straight","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","50","50","38910","31720"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","780","660","26060","27570"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","110","90","22260","20100"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","HM Land Registry","210","190","29550","27130"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","1360","1270","28780","26810"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Home Office (incl. agencies)","190","180","26980","25310"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","50","50","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","390","380","26510","26670"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Animal and Plant Health Agency","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Competition and Markets Authority","50","50","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Crown Office and Procurator Fiscal Service","660","620","36220","30500"
"In post","2021","Heterosexual / straight","Eastern Scotland","Defence Equipment and Support","60","60","34100","30930"
"In post","2021","Heterosexual / straight","Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Department for Work and Pensions (excl. agencies)","2170","1950","25410","27570"
"In post","2021","Heterosexual / straight","Eastern Scotland","Driver and Vehicle Standards Agency","80","70","30030","27680"
"In post","2021","Heterosexual / straight","Eastern Scotland","Education Scotland","70","70","54000","61010"
"In post","2021","Heterosexual / straight","Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Forestry and Land Scotland","80","80","39430","37530"
"In post","2021","Heterosexual / straight","Eastern Scotland","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","HM Revenue and Customs (excl. agencies)","1200","1130","29880","25560"
"In post","2021","Heterosexual / straight","Eastern Scotland","Home Office (incl. agencies)","120","110","27900","25440"
"In post","2021","Heterosexual / straight","Eastern Scotland","Insolvency Service","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Ministry of Defence (excl. agencies)","500","490","28370","22500"
"In post","2021","Heterosexual / straight","Eastern Scotland","National Records of Scotland","190","180","37670","35110"
"In post","2021","Heterosexual / straight","Eastern Scotland","Office of the Scottish Charity Regulator","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Registers of Scotland","540","530","33620","30080"
"In post","2021","Heterosexual / straight","Eastern Scotland","Revenue Scotland","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Scottish Courts and Tribunals Service","70","70","37320","30540"
"In post","2021","Heterosexual / straight","Eastern Scotland","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Scottish Forestry","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Scottish Government (excl. agencies)","3620","3470","44930","41810"
"In post","2021","Heterosexual / straight","Eastern Scotland","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Scottish Prison Service","780","740","35120","33650"
"In post","2021","Heterosexual / straight","Eastern Scotland","Social Security Scotland","260","250","29480","26160"
"In post","2021","Heterosexual / straight","Eastern Scotland","Student Awards Agency for Scotland","70","70","33150","29190"
"In post","2021","Heterosexual / straight","Eastern Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Transport Scotland","80","80","44740","39660"
"In post","2021","Heterosexual / straight","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Animal and Plant Health Agency","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Crown Prosecution Service","140","130","40910","35630"
"In post","2021","Heterosexual / straight","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Department for Work and Pensions (excl. agencies)","1090","990","29260","29290"
"In post","2021","Heterosexual / straight","Essex","Driver and Vehicle Standards Agency","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","HM Courts and Tribunals Service","190","170","24620","20650"
"In post","2021","Heterosexual / straight","Essex","HM Prison and Probation Service","450","420","29660","30210"
"In post","2021","Heterosexual / straight","Essex","HM Revenue and Customs (excl. agencies)","520","480","34620","31810"
"In post","2021","Heterosexual / straight","Essex","Home Office (incl. agencies)","660","600","27350","25440"
"In post","2021","Heterosexual / straight","Essex","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Ministry of Defence (excl. agencies)","460","440","33220","28030"
"In post","2021","Heterosexual / straight","Essex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Public Health England","60","50","44380","38200"
"In post","2021","Heterosexual / straight","Essex","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex","Valuation Office Agency","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","80","70","29120","25190"
"In post","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","50","50","45890","39740"
"In post","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","110","100","38720","33310"
"In post","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","6460","6240","38170","35630"
"In post","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","1880","1810","39810","37320"
"In post","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
