"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Human Resources","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - West","EO","60","60","27410","27270"
"New entrant CS","2021","Human Resources","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - West","SEO/HEO","70","70","35990","34020"
"New entrant CS","2021","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Inner London - West","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Inner London - West","SEO/HEO","70","60","33600","32120"
"New entrant CS","2021","International Trade","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Inner London - East","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Legal","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Inner London - West","EO","50","50","[c]","[c]"
"New entrant CS","2021","Legal","Inner London - West","G6/G7","180","170","54810","51250"
"New entrant CS","2021","Legal","Inner London - West","SEO/HEO","100","100","40250","43920"
"New entrant CS","2021","Legal","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
