"Status","Year","Age","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Heterosexual / straight","Eastern Scotland","2540","2420","35450","31810"
"In post","2021","30-39","Heterosexual / straight","Essex","610","570","29680","29290"
"In post","2021","30-39","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","4920","4660","35760","33300"
"In post","2021","30-39","Heterosexual / straight","Greater Manchester","2890","2770","31430","27570"
"In post","2021","30-39","Heterosexual / straight","Hampshire and Isle of Wight","1890","1780","32850","30790"
"In post","2021","30-39","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","540","510","27350","26670"
"In post","2021","30-39","Heterosexual / straight","Highlands and Islands","180","170","28640","27570"
"In post","2021","30-39","Heterosexual / straight","Inner London - East","2720","2600","42930","38890"
"In post","2021","30-39","Heterosexual / straight","Inner London - West","10380","10080","49400","51970"
"In post","2021","30-39","Heterosexual / straight","Kent","1200","1130","28910","29120"
"In post","2021","30-39","Heterosexual / straight","Lancashire","1540","1440","27100","26810"
"In post","2021","30-39","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","900","830","27480","26470"
"In post","2021","30-39","Heterosexual / straight","Lincolnshire","340","330","27360","26670"
"In post","2021","30-39","Heterosexual / straight","Merseyside","2950","2760","28500","25560"
"In post","2021","30-39","Heterosexual / straight","North Eastern Scotland","240","230","34800","30680"
"In post","2021","30-39","Heterosexual / straight","North Yorkshire","560","530","33730","30870"
"In post","2021","30-39","Heterosexual / straight","Northern Ireland","530","510","28980","25560"
"In post","2021","30-39","Heterosexual / straight","Northumberland and Tyne and Wear","2820","2640","29080","26370"
"In post","2021","30-39","Heterosexual / straight","Outer London - East and North East","500","480","31160","31060"
"In post","2021","30-39","Heterosexual / straight","Outer London - South","1450","1380","38030","35070"
"In post","2021","30-39","Heterosexual / straight","Outer London - West and North West","1330","1280","32470","31060"
"In post","2021","30-39","Heterosexual / straight","Overseas","690","690","46250","49370"
"In post","2021","30-39","Heterosexual / straight","Shropshire and Staffordshire","1080","1030","29310","27570"
"In post","2021","30-39","Heterosexual / straight","South Yorkshire","1680","1540","30950","27570"
"In post","2021","30-39","Heterosexual / straight","Southern Scotland","730","690","30920","27570"
"In post","2021","30-39","Heterosexual / straight","Surrey, East and West Sussex","990","920","30210","28170"
"In post","2021","30-39","Heterosexual / straight","Tees Valley and Durham","1250","1160","27160","25560"
"In post","2021","30-39","Heterosexual / straight","Unknown","190","180","34330","27570"
"In post","2021","30-39","Heterosexual / straight","West Central Scotland","2320","2200","31290","27570"
"In post","2021","30-39","Heterosexual / straight","West Midlands","2810","2630","29840","27570"
"In post","2021","30-39","Heterosexual / straight","West Wales and The Valleys","2560","2350","27500","26350"
"In post","2021","30-39","Heterosexual / straight","West Yorkshire","2250","2100","31080","27570"
"In post","2021","30-39","LGBO","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","Berkshire, Buckinghamshire and Oxfordshire","100","100","31190","29990"
"In post","2021","30-39","LGBO","Cheshire","60","60","31240","30640"
"In post","2021","30-39","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Derbyshire and Nottinghamshire","150","140","30060","27570"
"In post","2021","30-39","LGBO","Devon","60","60","27670","26780"
"In post","2021","30-39","LGBO","Dorset and Somerset","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","East Anglia","100","100","28180","26810"
"In post","2021","30-39","LGBO","East Wales","300","290","31720","27680"
"In post","2021","30-39","LGBO","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","Eastern Scotland","240","240","35730","32060"
"In post","2021","30-39","LGBO","Essex","50","50","[c]","[c]"
"In post","2021","30-39","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","290","280","34180","32000"
"In post","2021","30-39","LGBO","Greater Manchester","280","270","31200","27570"
"In post","2021","30-39","LGBO","Hampshire and Isle of Wight","130","130","31660","28970"
"In post","2021","30-39","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Inner London - East","220","220","43600","37310"
"In post","2021","30-39","LGBO","Inner London - West","1030","1020","50400","52840"
"In post","2021","30-39","LGBO","Kent","90","90","30110","29290"
"In post","2021","30-39","LGBO","Lancashire","80","80","27900","27570"
"In post","2021","30-39","LGBO","Leicestershire, Rutland and Northamptonshire","60","60","27500","27570"
"In post","2021","30-39","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Merseyside","190","180","29080","25560"
"In post","2021","30-39","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","North Yorkshire","50","50","30510","29030"
"In post","2021","30-39","LGBO","Northern Ireland","40","30","[c]","[c]"
"In post","2021","30-39","LGBO","Northumberland and Tyne and Wear","180","170","28990","27570"
"In post","2021","30-39","LGBO","Outer London - East and North East","30","30","[c]","[c]"
"In post","2021","30-39","LGBO","Outer London - South","60","60","40340","35610"
"In post","2021","30-39","LGBO","Outer London - West and North West","70","70","33760","31460"
"In post","2021","30-39","LGBO","Overseas","70","70","49140","52430"
"In post","2021","30-39","LGBO","Shropshire and Staffordshire","90","90","28610","26540"
"In post","2021","30-39","LGBO","South Yorkshire","120","120","32510","28800"
"In post","2021","30-39","LGBO","Southern Scotland","50","50","32870","31810"
"In post","2021","30-39","LGBO","Surrey, East and West Sussex","80","80","28740","27570"
"In post","2021","30-39","LGBO","Tees Valley and Durham","100","90","29340","27130"
"In post","2021","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Central Scotland","220","220","30990","28410"
"In post","2021","30-39","LGBO","West Midlands","160","150","31020","27570"
"In post","2021","30-39","LGBO","West Wales and The Valleys","140","140","26230","23830"
"In post","2021","30-39","LGBO","West Yorkshire","200","190","31990","27570"
"In post","2021","30-39","Undeclared","Bedfordshire and Hertfordshire","60","60","34110","31810"
"In post","2021","30-39","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","110","110","33420","33220"
"In post","2021","30-39","Undeclared","Cheshire","60","60","30590","30640"
"In post","2021","30-39","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Derbyshire and Nottinghamshire","160","150","30490","28400"
"In post","2021","30-39","Undeclared","Devon","70","70","28650","27470"
"In post","2021","30-39","Undeclared","Dorset and Somerset","60","60","31110","30210"
"In post","2021","30-39","Undeclared","East Anglia","170","160","31660","30430"
"In post","2021","30-39","Undeclared","East Wales","300","290","33170","29540"
"In post","2021","30-39","Undeclared","East Yorkshire and Northern Lincolnshire","60","60","29420","27570"
"In post","2021","30-39","Undeclared","Eastern Scotland","430","410","31720","29350"
"In post","2021","30-39","Undeclared","Essex","60","60","30710","29290"
"In post","2021","30-39","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","520","500","35990","34400"
"In post","2021","30-39","Undeclared","Greater Manchester","270","260","31370","27570"
"In post","2021","30-39","Undeclared","Hampshire and Isle of Wight","200","190","33730","33220"
"In post","2021","30-39","Undeclared","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Inner London - East","310","290","44160","40450"
"In post","2021","30-39","Undeclared","Inner London - West","1180","1150","49340","52850"
"In post","2021","30-39","Undeclared","Kent","120","110","29560","29290"
"In post","2021","30-39","Undeclared","Lancashire","110","100","26110","26810"
"In post","2021","30-39","Undeclared","Leicestershire, Rutland and Northamptonshire","100","90","26440","25620"
"In post","2021","30-39","Undeclared","Lincolnshire","40","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Merseyside","240","230","28040","25040"
"In post","2021","30-39","Undeclared","North Eastern Scotland","50","40","[c]","[c]"
"In post","2021","30-39","Undeclared","North Yorkshire","40","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Northern Ireland","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Northumberland and Tyne and Wear","240","230","28380","25560"
"In post","2021","30-39","Undeclared","Outer London - East and North East","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Outer London - South","130","130","37970","35130"
"In post","2021","30-39","Undeclared","Outer London - West and North West","130","120","34090","31060"
"In post","2021","30-39","Undeclared","Overseas","80","80","45470","41800"
"In post","2021","30-39","Undeclared","Shropshire and Staffordshire","80","80","28090","26970"
"In post","2021","30-39","Undeclared","South Yorkshire","160","160","31970","29360"
"In post","2021","30-39","Undeclared","Southern Scotland","70","60","27160","25560"
"In post","2021","30-39","Undeclared","Surrey, East and West Sussex","120","110","29980","27570"
"In post","2021","30-39","Undeclared","Tees Valley and Durham","110","100","28970","26810"
"In post","2021","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","West Central Scotland","280","260","29790","27570"
"In post","2021","30-39","Undeclared","West Midlands","240","230","31110","27570"
"In post","2021","30-39","Undeclared","West Wales and The Valleys","410","360","25920","21590"
"In post","2021","30-39","Undeclared","West Yorkshire","200","190","31770","27890"
"In post","2021","30-39","Unknown","Bedfordshire and Hertfordshire","140","140","32370","29820"
"In post","2021","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","340","320","32940","30890"
"In post","2021","30-39","Unknown","Cheshire","140","130","29820","27570"
"In post","2021","30-39","Unknown","Cornwall and Isles of Scilly","70","50","24600","21010"
"In post","2021","30-39","Unknown","Cumbria","100","90","24580","21050"
"In post","2021","30-39","Unknown","Derbyshire and Nottinghamshire","540","500","28250","26000"
"In post","2021","30-39","Unknown","Devon","790","740","34270","33860"
"In post","2021","30-39","Unknown","Dorset and Somerset","160","150","29240","27570"
"In post","2021","30-39","Unknown","East Anglia","410","380","29360","28070"
"In post","2021","30-39","Unknown","East Wales","1140","1070","29660","27290"
"In post","2021","30-39","Unknown","East Yorkshire and Northern Lincolnshire","140","130","26230","25930"
"In post","2021","30-39","Unknown","Eastern Scotland","1270","1210","31550","28410"
"In post","2021","30-39","Unknown","Essex","140","130","30120","29290"
"In post","2021","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","870","820","35320","33000"
"In post","2021","30-39","Unknown","Greater Manchester","960","910","29760","27570"
"In post","2021","30-39","Unknown","Hampshire and Isle of Wight","430","400","33540","30130"
"In post","2021","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","110","100","26090","24440"
"In post","2021","30-39","Unknown","Highlands and Islands","120","110","28590","27570"
"In post","2021","30-39","Unknown","Inner London - East","800","760","42900","37560"
"In post","2021","30-39","Unknown","Inner London - West","3260","3190","49310","51970"
"In post","2021","30-39","Unknown","Kent","240","230","28880","29290"
"In post","2021","30-39","Unknown","Lancashire","570","520","25700","25300"
"In post","2021","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","260","230","25990","24440"
"In post","2021","30-39","Unknown","Lincolnshire","50","50","[c]","[c]"
"In post","2021","30-39","Unknown","Merseyside","800","740","27350","25560"
"In post","2021","30-39","Unknown","North Eastern Scotland","120","110","31550","30930"
"In post","2021","30-39","Unknown","North Yorkshire","140","130","30060","27160"
"In post","2021","30-39","Unknown","Northern Ireland","230","210","26230","25560"
"In post","2021","30-39","Unknown","Northumberland and Tyne and Wear","1170","1070","27170","25560"
"In post","2021","30-39","Unknown","Outer London - East and North East","150","140","30640","31060"
"In post","2021","30-39","Unknown","Outer London - South","300","290","37200","35050"
"In post","2021","30-39","Unknown","Outer London - West and North West","240","230","33390","31060"
"In post","2021","30-39","Unknown","Overseas","220","220","49600","52150"
"In post","2021","30-39","Unknown","Shropshire and Staffordshire","250","230","28300","26300"
"In post","2021","30-39","Unknown","South Yorkshire","270","250","31780","27570"
"In post","2021","30-39","Unknown","Southern Scotland","410","380","28620","25560"
"In post","2021","30-39","Unknown","Surrey, East and West Sussex","210","190","29660","28270"
"In post","2021","30-39","Unknown","Tees Valley and Durham","340","310","25900","24750"
"In post","2021","30-39","Unknown","Unknown","540","540","37610","33250"
"In post","2021","30-39","Unknown","West Central Scotland","1030","980","29730","27570"
"In post","2021","30-39","Unknown","West Midlands","890","830","29750","27570"
"In post","2021","30-39","Unknown","West Wales and The Valleys","570","510","26270","22350"
"In post","2021","30-39","Unknown","West Yorkshire","1010","940","30130","27570"
"In post","2021","40-49","Heterosexual / straight","Bedfordshire and Hertfordshire","730","690","34340","30000"
"In post","2021","40-49","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","1470","1400","34760","31460"
"In post","2021","40-49","Heterosexual / straight","Cheshire","610","580","34040","31650"
"In post","2021","40-49","Heterosexual / straight","Cornwall and Isles of Scilly","250","230","27440","27570"
"In post","2021","40-49","Heterosexual / straight","Cumbria","380","340","29310","26670"
"In post","2021","40-49","Heterosexual / straight","Derbyshire and Nottinghamshire","1900","1760","33380","30130"
"In post","2021","40-49","Heterosexual / straight","Devon","1170","1080","31470","27570"
"In post","2021","40-49","Heterosexual / straight","Dorset and Somerset","790","750","31140","27570"
"In post","2021","40-49","Heterosexual / straight","East Anglia","2050","1910","31560","27570"
"In post","2021","40-49","Heterosexual / straight","East Wales","3250","3060","37000","31810"
"In post","2021","40-49","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","690","640","28770","27570"
