"Status","Year","Responsibility_level","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","EO","Yorkshire and The Humber","Finance","170","160","25570","25560"
"In post","2021","EO","Yorkshire and The Humber","Grants Management","70","70","25360","25190"
"In post","2021","EO","Yorkshire and The Humber","Human Resources","80","70","25650","25560"
"In post","2021","EO","Yorkshire and The Humber","Legal","160","150","26910","27130"
"In post","2021","EO","Yorkshire and The Humber","No function","2200","2050","28000","27130"
"In post","2021","EO","Yorkshire and The Humber","Project Delivery","120","110","25600","25660"
"In post","2021","EO","Yorkshire and The Humber","Property","180","160","26060","26000"
"In post","2021","EO","Yorkshire and The Humber","Security","180","170","31590","26670"
"In post","2021","EO","Yorkshire and The Humber","Unknown","6340","5730","27040","27570"
"In post","2021","G6/G7","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Commercial","40","40","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Counter Fraud","70","70","55920","52580"
"In post","2021","G6/G7","East Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Finance","50","50","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Human Resources","100","90","56140","52580"
"In post","2021","G6/G7","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Legal","220","200","54670","55610"
"In post","2021","G6/G7","East Midlands (England)","No function","590","560","59250","53430"
"In post","2021","G6/G7","East Midlands (England)","Project Delivery","120","120","54320","52580"
"In post","2021","G6/G7","East Midlands (England)","Property","70","70","55250","54970"
"In post","2021","G6/G7","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Midlands (England)","Unknown","80","80","63170","58630"
"In post","2021","G6/G7","East of England","Analysis","80","80","52100","48080"
"In post","2021","G6/G7","East of England","Commercial","70","70","59650","56190"
"In post","2021","G6/G7","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East of England","Digital, Data & Technology","70","70","54340","52580"
"In post","2021","G6/G7","East of England","Finance","70","60","56140","54390"
"In post","2021","G6/G7","East of England","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East of England","Legal","210","190","58820","59930"
"In post","2021","G6/G7","East of England","No function","360","350","61670","57830"
"In post","2021","G6/G7","East of England","Project Delivery","140","140","56200","54540"
"In post","2021","G6/G7","East of England","Property","40","40","[c]","[c]"
"In post","2021","G6/G7","East of England","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East of England","Unknown","230","220","61550","55580"
"In post","2021","G6/G7","London","Analysis","1440","1380","62160","59160"
"In post","2021","G6/G7","London","Commercial","660","650","65510","61480"
"In post","2021","G6/G7","London","Communications","700","680","59600","58250"
"In post","2021","G6/G7","London","Counter Fraud","370","350","61760","59160"
"In post","2021","G6/G7","London","Debt","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","London","Digital, Data & Technology","1490","1460","60230","58620"
"In post","2021","G6/G7","London","Finance","890","870","61620","59680"
"In post","2021","G6/G7","London","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","London","Human Resources","870","840","60450","59160"
"In post","2021","G6/G7","London","Internal Audit","80","70","62470","59730"
"In post","2021","G6/G7","London","Legal","3060","2840","61340","61860"
"In post","2021","G6/G7","London","No function","11080","10780","59150","56640"
"In post","2021","G6/G7","London","Project Delivery","2360","2280","60960","59160"
"In post","2021","G6/G7","London","Property","340","330","61520","61590"
"In post","2021","G6/G7","London","Security","200","200","62310","59730"
"In post","2021","G6/G7","London","Unknown","4100","3970","61680","58240"
"In post","2021","G6/G7","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North East (England)","Commercial","30","30","[c]","[c]"
"In post","2021","G6/G7","North East (England)","Communications","40","40","[c]","[c]"
"In post","2021","G6/G7","North East (England)","Counter Fraud","60","50","53640","52580"
"In post","2021","G6/G7","North East (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North East (England)","Digital, Data & Technology","180","180","53770","52580"
"In post","2021","G6/G7","North East (England)","Finance","90","90","55190","52580"
"In post","2021","G6/G7","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North East (England)","Human Resources","40","40","[c]","[c]"
"In post","2021","G6/G7","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North East (England)","Legal","170","160","55300","55610"
"In post","2021","G6/G7","North East (England)","No function","460","450","55130","52580"
"In post","2021","G6/G7","North East (England)","Project Delivery","330","320","52970","52580"
"In post","2021","G6/G7","North East (England)","Property","50","50","55620","54990"
"In post","2021","G6/G7","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North East (England)","Unknown","530","500","56000","52660"
"In post","2021","G6/G7","North West (England)","Analysis","100","90","52130","52580"
"In post","2021","G6/G7","North West (England)","Commercial","230","220","58540","53430"
"In post","2021","G6/G7","North West (England)","Communications","50","50","54540","52580"
"In post","2021","G6/G7","North West (England)","Counter Fraud","200","190","55400","52580"
"In post","2021","G6/G7","North West (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North West (England)","Digital, Data & Technology","220","220","54290","52580"
"In post","2021","G6/G7","North West (England)","Finance","170","160","55670","53620"
"In post","2021","G6/G7","North West (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North West (England)","Human Resources","210","200","55300","52770"
"In post","2021","G6/G7","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North West (England)","Legal","520","490","56420","55610"
"In post","2021","G6/G7","North West (England)","No function","1250","1210","57500","52770"
"In post","2021","G6/G7","North West (England)","Project Delivery","470","460","54430","52580"
"In post","2021","G6/G7","North West (England)","Property","90","90","56010","54990"
"In post","2021","G6/G7","North West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North West (England)","Unknown","1020","990","56790","53490"
"In post","2021","G6/G7","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","No function","140","140","54810","52580"
"In post","2021","G6/G7","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Overseas","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Overseas","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Overseas","Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Overseas","Legal","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Overseas","No function","700","690","59230","57010"
"In post","2021","G6/G7","Overseas","Project Delivery","460","460","59730","58030"
"In post","2021","G6/G7","Overseas","Property","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Overseas","Unknown","110","100","64790","62570"
"In post","2021","G6/G7","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Scotland","Commercial","60","60","58890","53320"
"In post","2021","G6/G7","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Scotland","Counter Fraud","60","50","55110","52580"
"In post","2021","G6/G7","Scotland","Debt","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Scotland","Digital, Data & Technology","120","110","55570","54550"
"In post","2021","G6/G7","Scotland","Finance","80","80","56330","54110"
"In post","2021","G6/G7","Scotland","Human Resources","80","80","55990","54270"
"In post","2021","G6/G7","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Scotland","Legal","250","240","64390","68470"
"In post","2021","G6/G7","Scotland","No function","600","580","58800","53400"
"In post","2021","G6/G7","Scotland","Project Delivery","360","350","55850","54320"
"In post","2021","G6/G7","Scotland","Property","60","60","58770","55930"
"In post","2021","G6/G7","Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Scotland","Unknown","2910","2790","62300","61010"
"In post","2021","G6/G7","South East (England)","Analysis","290","270","50950","49100"
"In post","2021","G6/G7","South East (England)","Commercial","90","90","64440","62500"
"In post","2021","G6/G7","South East (England)","Communications","30","30","[c]","[c]"
"In post","2021","G6/G7","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","South East (England)","Digital, Data & Technology","190","180","55440","52590"
"In post","2021","G6/G7","South East (England)","Finance","130","130","57930","57540"
"In post","2021","G6/G7","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","South East (England)","Human Resources","90","90","58690","55780"
"In post","2021","G6/G7","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","South East (England)","Legal","360","320","58950","57760"
"In post","2021","G6/G7","South East (England)","No function","1160","1110","56600","52770"
"In post","2021","G6/G7","South East (England)","Project Delivery","480","460","55500","54540"
"In post","2021","G6/G7","South East (England)","Property","130","130","57240","54990"
"In post","2021","G6/G7","South East (England)","Security","40","40","[c]","[c]"
"In post","2021","G6/G7","South East (England)","Unknown","350","330","63640","59200"
"In post","2021","G6/G7","South West (England)","Analysis","90","90","54500","54540"
"In post","2021","G6/G7","South West (England)","Commercial","300","290","57250","54540"
"In post","2021","G6/G7","South West (England)","Communications","60","60","55140","54430"
"In post","2021","G6/G7","South West (England)","Counter Fraud","80","70","56880","52580"
"In post","2021","G6/G7","South West (England)","Digital, Data & Technology","470","450","54040","52460"
"In post","2021","G6/G7","South West (England)","Finance","240","230","58070","57230"
"In post","2021","G6/G7","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","South West (England)","Human Resources","170","160","55100","54540"
"In post","2021","G6/G7","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","South West (England)","Legal","240","220","56850","55610"
"In post","2021","G6/G7","South West (England)","No function","1890","1780","55130","52580"
"In post","2021","G6/G7","South West (England)","Project Delivery","2090","2040","55760","54540"
"In post","2021","G6/G7","South West (England)","Property","180","170","55350","54540"
"In post","2021","G6/G7","South West (England)","Security","[c]","[c]","[c]","[c]"
