"Status","Year","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Inner London - West","100","100","45950","50250"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office for Standards in Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office","Inner London - West","400","390","47110","41820"
"Leaver Dept.","2021","No function","Cabinet Office","Unknown","570","570","33550","32000"
"Leaver Dept.","2021","No function","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Inner London - West","320","290","47620","40220"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","Inner London - West","160","160","46530","49600"
"Leaver Dept.","2021","No function","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Inner London - West","270","260","41510","35620"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","Inner London - West","140","140","41900","37610"
"Leaver Dept.","2021","No function","Department for International Trade","Overseas","40","40","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","West Wales and The Valleys","70","60","23040","21590"
"Leaver Dept.","2021","No function","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
