"Status","Year","Organisation","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Wilton Park","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","East Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","East Wales","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","West Midlands","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","West Yorkshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Cumbria","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Devon","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","East Wales","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Lancashire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Communications","40","40","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Human Resources","90","90","43630","34620"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","No function","400","390","47110","41820"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","No function","570","570","33550","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Central Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Inner London - West","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Devon","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","East Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
