"Status","Year","Ethnicity","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Attorney General's Departments","560","520","44820","50500"
"In post","2021","Asian","Inner London - West","Cabinet Office","330","320","46430","40600"
"In post","2021","Asian","Inner London - West","Chancellor's other departments","50","50","[c]","[c]"
"In post","2021","Asian","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Department for Business, Energy and Industrial Strategy","450","440","44360","40050"
"In post","2021","Asian","Inner London - West","Department for Digital, Culture, Media and Sport","120","120","47120","42280"
"In post","2021","Asian","Inner London - West","Department for Education","260","250","44260","40780"
"In post","2021","Asian","Inner London - West","Department for Environment, Food and Rural Affairs","180","180","39510","33510"
"In post","2021","Asian","Inner London - West","Department for International Trade","190","190","42550","38540"
"In post","2021","Asian","Inner London - West","Department for Transport","270","270","45190","42680"
"In post","2021","Asian","Inner London - West","Department for Work and Pensions","400","380","36250","31740"
"In post","2021","Asian","Inner London - West","Department of Health and Social Care","110","110","43910","40650"
"In post","2021","Asian","Inner London - West","Food Standards Agency","40","40","[c]","[c]"
"In post","2021","Asian","Inner London - West","Foreign, Commonwealth and Development Office","320","310","42620","37100"
"In post","2021","Asian","Inner London - West","HM Revenue and Customs","470","450","40160","36160"
"In post","2021","Asian","Inner London - West","HM Treasury","260","260","44970","39830"
"In post","2021","Asian","Inner London - West","Home Office","680","650","39240","35070"
"In post","2021","Asian","Inner London - West","Ministry of Defence","240","240","38980","37640"
"In post","2021","Asian","Inner London - West","Ministry of Housing, Communities and Local Government","170","170","42790","38950"
"In post","2021","Asian","Inner London - West","Ministry of Justice","750","720","33880","30850"
"In post","2021","Asian","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Office for Standards in Education","40","40","[c]","[c]"
"In post","2021","Asian","Inner London - West","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","UK Export Finance","60","60","49250","42240"
"In post","2021","Asian","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Department for Work and Pensions","70","60","29720","29290"
"In post","2021","Asian","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Ministry of Justice","50","40","[c]","[c]"
"In post","2021","Asian","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Department for Work and Pensions","510","460","24790","21010"
"In post","2021","Asian","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","HM Revenue and Customs","350","310","22970","20140"
"In post","2021","Asian","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Ministry of Justice","80","70","28900","28400"
"In post","2021","Asian","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","40","40","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","440","390","24400","25860"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","HM Land Registry","70","70","28340","27130"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","130","120","24940","21440"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Home Office","30","30","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","290","250","23650","20100"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Department for Work and Pensions","40","30","[c]","[c]"
"In post","2021","Asian","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Home Office","70","60","24220","21430"
"In post","2021","Asian","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Department for Work and Pensions","120","110","29420","26840"
"In post","2021","Asian","Northumberland and Tyne and Wear","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Food Standards Agency","[c]","[c]","[c]","[c]"
