"Status","Year","Parent_department","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Highlands and Islands","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Inner London - East","Analysis","330","320","46840","41250"
"In post","2021","Ministry of Justice","Inner London - East","Commercial","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Inner London - East","Digital, Data & Technology","140","140","49740","47590"
"In post","2021","Ministry of Justice","Inner London - East","Finance","210","210","46750","41710"
"In post","2021","Ministry of Justice","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Inner London - East","Legal","60","60","43070","42500"
"In post","2021","Ministry of Justice","Inner London - East","No function","2430","2350","31380","30220"
"In post","2021","Ministry of Justice","Inner London - East","Project Delivery","120","120","39670","36800"
"In post","2021","Ministry of Justice","Inner London - East","Property","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Inner London - East","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Inner London - West","Analysis","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Inner London - West","Commercial","200","200","49390","44630"
"In post","2021","Ministry of Justice","Inner London - West","Communications","130","120","44760","39870"
"In post","2021","Ministry of Justice","Inner London - West","Digital, Data & Technology","460","450","51790","52850"
"In post","2021","Ministry of Justice","Inner London - West","Finance","210","200","44740","36800"
"In post","2021","Ministry of Justice","Inner London - West","Human Resources","270","270","45620","38820"
"In post","2021","Ministry of Justice","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Inner London - West","Legal","280","260","51360","55490"
"In post","2021","Ministry of Justice","Inner London - West","No function","4790","4620","34230","30850"
"In post","2021","Ministry of Justice","Inner London - West","Project Delivery","270","270","44240","39330"
"In post","2021","Ministry of Justice","Inner London - West","Property","130","130","44820","36800"
"In post","2021","Ministry of Justice","Inner London - West","Security","160","160","49300","48390"
"In post","2021","Ministry of Justice","Kent","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Kent","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Kent","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Kent","Human Resources","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Kent","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Kent","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Kent","No function","2750","2610","29290","29810"
"In post","2021","Ministry of Justice","Kent","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Kent","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Legal","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","No function","2670","2450","28450","26810"
"In post","2021","Ministry of Justice","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancashire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Commercial","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","No function","2610","2400","26190","23660"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lincolnshire","No function","910","860","27950","26300"
"In post","2021","Ministry of Justice","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Legal","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","No function","1610","1480","26530","23840"
"In post","2021","Ministry of Justice","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Merseyside","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire","No function","360","320","28090","24440"
"In post","2021","Ministry of Justice","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","Legal","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","No function","930","840","24510","21350"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland and Tyne and Wear","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - East and North East","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - East and North East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - East and North East","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - East and North East","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - East and North East","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - East and North East","No function","1510","1440","30560","30150"
"In post","2021","Ministry of Justice","Outer London - East and North East","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - East and North East","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","Commercial","100","100","44710","44570"
"In post","2021","Ministry of Justice","Outer London - South","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","Human Resources","60","60","51780","52570"
"In post","2021","Ministry of Justice","Outer London - South","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","Legal","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","No function","1090","1030","31190","27230"
"In post","2021","Ministry of Justice","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - South","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - West and North West","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - West and North West","Legal","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - West and North West","No function","1320","1250","30170","28600"
"In post","2021","Ministry of Justice","Outer London - West and North West","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Commercial","90","90","32540","24850"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","No function","3170","2970","27200","25300"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
