"Status","Year","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","South Teesside","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Female","Heterosexual / straight","60","50","26020","21590"
"Leaver Dept.","2021","Swansea","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Male","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","Swansea","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Female","Heterosexual / straight","60","60","42320","36940"
"Leaver Dept.","2021","Tower Hamlets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Female","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Male","Heterosexual / straight","70","70","50030","47020"
"Leaver Dept.","2021","Tower Hamlets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Male","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Female","Heterosexual / straight","90","90","26510","21350"
"Leaver Dept.","2021","Tyneside","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Female","Unknown","110","100","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Male","Heterosexual / straight","60","60","29230","27570"
"Leaver Dept.","2021","Tyneside","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Male","Unknown","90","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Heterosexual / straight","130","130","36410","32000"
"Leaver Dept.","2021","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Unknown","210","210","33230","32000"
"Leaver Dept.","2021","Unknown","Male","Heterosexual / straight","110","100","40280","32320"
"Leaver Dept.","2021","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","190","190","34580","32000"
"Leaver Dept.","2021","Wakefield","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Female","Heterosexual / straight","1290","1250","45550","40350"
"Leaver Dept.","2021","Westminster","Female","LGBO","120","120","40970","35020"
"Leaver Dept.","2021","Westminster","Female","Undeclared","160","160","48150","45140"
"Leaver Dept.","2021","Westminster","Female","Unknown","840","660","43080","38860"
"Leaver Dept.","2021","Westminster","Male","Heterosexual / straight","940","910","45510","40040"
"Leaver Dept.","2021","Westminster","Male","LGBO","140","140","46100","40600"
"Leaver Dept.","2021","Westminster","Male","Undeclared","110","100","47390","50000"
"Leaver Dept.","2021","Westminster","Male","Unknown","740","580","43270","38750"
"Leaver Dept.","2021","Wiltshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","York","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Male","Undeclared","[c]","[c]","[c]","[c]"
