"Status","Year","Responsibility_level","Sexual_orientation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","AA/AO","Heterosexual / straight","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Operational Delivery","460","450","21730","21050"
"New entrant CS","2021","AA/AO","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Other","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","LGBO","Tax","70","70","20140","20140"
"New entrant CS","2021","AA/AO","LGBO","Unknown","490","480","21440","21010"
"New entrant CS","2021","AA/AO","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Operational Delivery","340","320","21190","20830"
"New entrant CS","2021","AA/AO","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Other","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Tax","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Undeclared","Unknown","270","270","21570","21010"
"New entrant CS","2021","AA/AO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Finance","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Operational Delivery","4120","4000","21820","21430"
"New entrant CS","2021","AA/AO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Other","130","130","21420","20920"
"New entrant CS","2021","AA/AO","Unknown","Policy","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Security","190","190","26730","25390"
"New entrant CS","2021","AA/AO","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Tax","1530","1490","20170","20140"
"New entrant CS","2021","AA/AO","Unknown","Unknown","1050","1020","21270","21010"
"New entrant CS","2021","EO","Heterosexual / straight","Commercial","60","50","25350","26150"
"New entrant CS","2021","EO","Heterosexual / straight","Communications","60","60","26190","26350"
"New entrant CS","2021","EO","Heterosexual / straight","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Digital, Data and Technology","170","170","26230","26130"
"New entrant CS","2021","EO","Heterosexual / straight","Economics","30","30","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Finance","120","120","25030","25000"
"New entrant CS","2021","EO","Heterosexual / straight","Human Resources","110","100","25920","26180"
"New entrant CS","2021","EO","Heterosexual / straight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Legal","80","80","27190","26970"
"New entrant CS","2021","EO","Heterosexual / straight","Medicine","40","40","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Operational Delivery","1490","1450","27270","26130"
"New entrant CS","2021","EO","Heterosexual / straight","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Other","390","380","25490","26350"
"New entrant CS","2021","EO","Heterosexual / straight","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Policy","280","280","26630","26460"
"New entrant CS","2021","EO","Heterosexual / straight","Project Delivery","150","140","25750","26350"
"New entrant CS","2021","EO","Heterosexual / straight","Property","80","70","25840","26140"
"New entrant CS","2021","EO","Heterosexual / straight","Psychology","30","30","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Science and Engineering","170","170","26130","26370"
"New entrant CS","2021","EO","Heterosexual / straight","Security","60","60","27510","25000"
"New entrant CS","2021","EO","Heterosexual / straight","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Heterosexual / straight","Statistics","50","50","26630","27200"
"New entrant CS","2021","EO","Heterosexual / straight","Tax","270","270","25700","25560"
"New entrant CS","2021","EO","Heterosexual / straight","Unknown","8660","8460","28520","27570"
"New entrant CS","2021","EO","Heterosexual / straight","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Operational Delivery","170","160","26570","25440"
"New entrant CS","2021","EO","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Other","40","30","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Policy","60","60","26990","27270"
"New entrant CS","2021","EO","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Unknown","940","930","28320","27570"
"New entrant CS","2021","EO","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Operational Delivery","140","140","26400","26050"
"New entrant CS","2021","EO","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Unknown","530","520","28560","27570"
"New entrant CS","2021","EO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Communications","70","70","26680","27270"
"New entrant CS","2021","EO","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Digital, Data and Technology","160","160","26300","25560"
"New entrant CS","2021","EO","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Finance","40","40","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Human Resources","60","60","25820","27130"
"New entrant CS","2021","EO","Unknown","Intelligence Analysis","40","30","[c]","[c]"
"New entrant CS","2021","EO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Legal","50","50","25900","25560"
"New entrant CS","2021","EO","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Operational Delivery","940","920","25940","24880"
"New entrant CS","2021","EO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Other","180","180","25660","26350"
"New entrant CS","2021","EO","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Policy","230","230","26070","27270"
"New entrant CS","2021","EO","Unknown","Project Delivery","70","70","23180","25560"
"New entrant CS","2021","EO","Unknown","Property","40","40","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Science and Engineering","80","80","21950","16780"
"New entrant CS","2021","EO","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Tax","460","460","25570","25560"
"New entrant CS","2021","EO","Unknown","Unknown","1480","1440","28280","27570"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Communications","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Digital, Data and Technology","250","250","57070","55000"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Finance","60","60","58220","57800"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Human Resources","60","60","58230","55620"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Inspector of Education and Training","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Legal","310","290","53190","50520"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Medicine","70","60","69950","73760"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Operational Delivery","270","260","55910","53120"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Other","70","60","60810","57460"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Policy","270","270","55730","53380"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Project Delivery","110","110","56070","54110"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Property","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Science and Engineering","60","60","54860","52610"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Unknown","360","350","56680","54700"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Policy","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Policy","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Communications","40","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Digital, Data and Technology","200","190","59730","57430"
"New entrant CS","2021","G6/G7","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Intelligence Analysis","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Legal","80","70","55080","55000"
"New entrant CS","2021","G6/G7","Unknown","Medicine","30","20","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Operational Delivery","70","70","55100","54800"
"New entrant CS","2021","G6/G7","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Policy","240","240","56410","53380"
"New entrant CS","2021","G6/G7","Unknown","Project Delivery","60","60","57300","56300"
"New entrant CS","2021","G6/G7","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Unknown","310","300","61720","56080"
"New entrant CS","2021","SCS","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Medicine","40","20","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Operational Research","[c]","[c]","[c]","[c]"
