"Status","Year","Responsibility_level","Sexual_orientation","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","SEO/HEO","LGBO","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","United Kingdom Statistics Authority","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","HM Treasury (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Public Health England","140","110","35050","33950"
"New entrant CS","2021","SEO/HEO","Undeclared","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","United Kingdom Statistics Authority","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Cabinet Office (excl. agencies)","630","630","29140","28000"
"New entrant CS","2021","SEO/HEO","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Defence Equipment and Support","50","50","35500","33000"
"New entrant CS","2021","SEO/HEO","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","90","80","35750","33570"
"New entrant CS","2021","SEO/HEO","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Department for Education (excl. agencies)","100","100","34410","32940"
"New entrant CS","2021","SEO/HEO","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","120","110","33990","33120"
"New entrant CS","2021","SEO/HEO","Unknown","Department for International Trade","60","60","34760","32120"
"New entrant CS","2021","SEO/HEO","Unknown","Department for Transport (excl. agencies)","100","100","33730","34710"
"New entrant CS","2021","SEO/HEO","Unknown","Department for Work and Pensions (excl. agencies)","60","60","36710","36650"
"New entrant CS","2021","SEO/HEO","Unknown","Department of Health and Social Care (excl. agencies)","440","430","34140","32790"
"New entrant CS","2021","SEO/HEO","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","HM Courts and Tribunals Service","120","120","29970","30850"
"New entrant CS","2021","SEO/HEO","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","HM Prison and Probation Service","70","60","34140","31930"
"New entrant CS","2021","SEO/HEO","Unknown","HM Revenue and Customs (excl. agencies)","370","370","33810","31810"
"New entrant CS","2021","SEO/HEO","Unknown","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Home Office (incl. agencies)","290","290","37620","36400"
"New entrant CS","2021","SEO/HEO","Unknown","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Met Office","60","50","34130","32060"
"New entrant CS","2021","SEO/HEO","Unknown","Ministry of Defence (excl. agencies)","100","90","36830","37450"
"New entrant CS","2021","SEO/HEO","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Ministry of Justice (excl. agencies)","110","110","35920","36800"
"New entrant CS","2021","SEO/HEO","Unknown","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Scottish Government (excl. agencies)","180","180","34780","30650"
"New entrant CS","2021","SEO/HEO","Unknown","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","United Kingdom Statistics Authority","150","150","32950","32540"
"New entrant CS","2021","SEO/HEO","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","HM Prison and Probation Service","920","860","23150","22920"
