"Status","Year","Age","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East of England","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","150","140","40430","35050"
"New entrant CS","2022","40-49","Unknown","North East (England)","60","60","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","North West (England)","120","110","33260","24880"
"New entrant CS","2022","40-49","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Scotland","750","720","34350","31540"
"New entrant CS","2022","40-49","Unknown","South East (England)","130","120","31860","25770"
"New entrant CS","2022","40-49","Unknown","South West (England)","70","70","31760","26350"
"New entrant CS","2022","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Wales","130","130","36150","31210"
"New entrant CS","2022","40-49","Unknown","West Midlands (England)","60","60","25520","24880"
"New entrant CS","2022","40-49","Unknown","Yorkshire and The Humber","110","100","34950","26350"
"New entrant CS","2022","50-59","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","40","40","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","30","30","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","80","80","50660","51000"
"New entrant CS","2022","50-59","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Yorkshire and The Humber","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","London","40","40","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","East Midlands (England)","420","390","27710","25830"
"New entrant CS","2022","50-59","No function","East of England","450","410","28520","26310"
"New entrant CS","2022","50-59","No function","London","780","740","38860","32330"
"New entrant CS","2022","50-59","No function","North East (England)","410","400","27650","24860"
"New entrant CS","2022","50-59","No function","North West (England)","820","780","27720","26130"
"New entrant CS","2022","50-59","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Scotland","340","330","25790","22000"
"New entrant CS","2022","50-59","No function","South East (England)","670","610","28540","26130"
"New entrant CS","2022","50-59","No function","South West (England)","460","440","30320","26830"
"New entrant CS","2022","50-59","No function","Unknown","80","60","[c]","[c]"
"New entrant CS","2022","50-59","No function","Wales","320","300","26610","23140"
"New entrant CS","2022","50-59","No function","West Midlands (England)","490","460","29340","27570"
"New entrant CS","2022","50-59","No function","Yorkshire and The Humber","480","450","30000","27570"
