"Status","Year","Profession_of_post","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Economics","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Declared non-disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Declared non-disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Department for International Trade","30","30","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","United Kingdom Statistics Authority","40","40","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared disabled","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Defence Equipment and Support","50","50","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
