"Status","Year","Ethnicity","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Female","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Barking & Dagenham and Havering","80","70","30840","31060"
"In post","2021","Black","Female","Barnet","140","130","32990","31060"
"In post","2021","Black","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","120","120","32070","31340"
"In post","2021","Black","Female","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Berkshire","60","60","31190","29290"
"In post","2021","Black","Female","Bexley and Greenwich","150","140","30940","31060"
"In post","2021","Black","Female","Birmingham","540","500","27610","25560"
"In post","2021","Black","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Brent","100","90","29280","31060"
"In post","2021","Black","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Bristol, City of","70","60","30130","27570"
"In post","2021","Black","Female","Bromley","70","70","29890","31060"
"In post","2021","Black","Female","Buckinghamshire CC","30","30","[c]","[c]"
"In post","2021","Black","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Camden and City of London","330","320","30080","28670"
"In post","2021","Black","Female","Cardiff and Vale of Glamorgan","60","50","27540","25560"
"In post","2021","Black","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","City of Edinburgh","40","40","[c]","[c]"
"In post","2021","Black","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Coventry","50","50","33180","29370"
"In post","2021","Black","Female","Croydon","960","900","33010","29570"
"In post","2021","Black","Female","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Ealing","60","50","31230","31060"
"In post","2021","Black","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","East Surrey","40","40","[c]","[c]"
"In post","2021","Black","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Enfield","80","80","30530","31060"
"In post","2021","Black","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Essex Thames Gateway","50","50","26340","24180"
"In post","2021","Black","Female","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Glasgow City","40","40","[c]","[c]"
"In post","2021","Black","Female","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Greater Manchester South West","90","90","27750","25560"
"In post","2021","Black","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Hackney and Newham","410","380","29970","31060"
"In post","2021","Black","Female","Haringey and Islington","250","240","29660","31060"
"In post","2021","Black","Female","Harrow and Hillingdon","160","150","30230","29510"
"In post","2021","Black","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Hertfordshire","90","90","32870","29290"
"In post","2021","Black","Female","Hounslow and Richmond upon Thames","100","90","30970","30720"
"In post","2021","Black","Female","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Kensington & Chelsea and Hammersmith & Fulham","100","100","30610","31060"
"In post","2021","Black","Female","Kent Thames Gateway","30","30","[c]","[c]"
"In post","2021","Black","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Lambeth","390","370","35160","31880"
"In post","2021","Black","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Leeds","140","130","28880","27570"
"In post","2021","Black","Female","Leicester","50","50","26500","22800"
"In post","2021","Black","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Lewisham and Southwark","280","270","31090","31060"
"In post","2021","Black","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Liverpool","40","40","[c]","[c]"
"In post","2021","Black","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Luton","40","30","[c]","[c]"
"In post","2021","Black","Female","Manchester","160","150","29510","27570"
"In post","2021","Black","Female","Medway","40","30","[c]","[c]"
"In post","2021","Black","Female","Merton, Kingston upon Thames and Sutton","60","60","30500","31060"
"In post","2021","Black","Female","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Milton Keynes","50","50","[c]","[c]"
"In post","2021","Black","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Nottingham","160","140","26800","25560"
"In post","2021","Black","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Overseas","40","40","[c]","[c]"
"In post","2021","Black","Female","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Redbridge and Waltham Forest","140","130","30010","31060"
"In post","2021","Black","Female","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Sheffield","70","70","28240","25400"
"In post","2021","Black","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Tower Hamlets","400","390","36260","33330"
"In post","2021","Black","Female","Tyneside","60","50","25260","21030"
"In post","2021","Black","Female","Unknown","40","40","[c]","[c]"
"In post","2021","Black","Female","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Wandsworth","130","120","29690","28610"
"In post","2021","Black","Female","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","West Essex","30","30","[c]","[c]"
"In post","2021","Black","Female","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","West Northamptonshire","40","30","[c]","[c]"
"In post","2021","Black","Female","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Westminster","2370","2310","38130","34170"
"In post","2021","Black","Female","Wiltshire","40","40","[c]","[c]"
"In post","2021","Black","Female","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","Wolverhampton","40","30","[c]","[c]"
"In post","2021","Black","Female","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Female","York","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Barnet","70","70","36920","31060"
"In post","2021","Black","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","150","150","35480","35630"
"In post","2021","Black","Male","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Bexley and Greenwich","120","110","31090","31060"
"In post","2021","Black","Male","Birmingham","220","210","30500","27570"
"In post","2021","Black","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Brent","40","30","[c]","[c]"
"In post","2021","Black","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Bristol, City of","60","50","31140","30600"
"In post","2021","Black","Male","Bromley","30","30","[c]","[c]"
"In post","2021","Black","Male","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Male","Camden and City of London","130","120","31000","29000"
"In post","2021","Black","Male","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"In post","2021","Black","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
