"Status","Year","Function_of_post","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Declared disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Westminster","80","80","44470","40650"
"In post","2021","Commercial","Declared disabled","Wiltshire","40","30","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared disabled","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","430","420","42000","39860"
"In post","2021","Commercial","Declared non-disabled","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Birmingham","40","40","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Bristol, City of","50","50","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Buckinghamshire CC","50","50","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Cambridgeshire CC","90","90","35500","34710"
"In post","2021","Commercial","Declared non-disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Central Hampshire","140","130","33990","33300"
"In post","2021","Commercial","Declared non-disabled","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Coventry","30","30","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Croydon","70","60","46550","42550"
"In post","2021","Commercial","Declared non-disabled","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Devon CC","180","170","43200","40140"
"In post","2021","Commercial","Declared non-disabled","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Glasgow City","100","100","35190","33300"
"In post","2021","Commercial","Declared non-disabled","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Greater Manchester South West","80","70","40620","38630"
"In post","2021","Commercial","Declared non-disabled","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Leeds","100","100","43240","36820"
"In post","2021","Commercial","Declared non-disabled","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Liverpool","60","60","45810","37190"
"In post","2021","Commercial","Declared non-disabled","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Manchester","100","90","42160","37960"
"In post","2021","Commercial","Declared non-disabled","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Milton Keynes","70","60","43940","40330"
"In post","2021","Commercial","Declared non-disabled","Monmouthshire and Newport","40","40","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Norwich and East Norfolk","50","50","43130","38440"
"In post","2021","Commercial","Declared non-disabled","Nottingham","30","30","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Portsmouth","60","60","33730","33150"
"In post","2021","Commercial","Declared non-disabled","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Declared non-disabled","Sefton","[c]","[c]","[c]","[c]"
