"Status","Year","Ethnicity","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt Management Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Science and Technology Laboratory","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Disclosure Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Licensing Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Forestry and Land Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Forestry and Land Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Forestry and Land Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
