"Status","Year","Parent_department","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Derbyshire and Nottinghamshire","70","70","42400","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","37430","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Greater Manchester","140","140","37990","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Inner London - West","90","90","39350","42460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","West Midlands","40","40","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AA/AO","West Central Scotland","30","30","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","Inner London - East","160","150","27950","26750"
"In post","2022","Office of Gas and Electricity Markets","EO","West Central Scotland","190","190","24520","23700"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","Inner London - East","300","290","61270","60000"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","West Central Scotland","160","150","54320","52730"
"In post","2022","Office of Gas and Electricity Markets","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS","Inner London - East","50","50","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO/HEO","Inner London - East","210","210","37720","37000"
"In post","2022","Office of Gas and Electricity Markets","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO/HEO","West Central Scotland","190","190","34170","32490"
"In post","2022","Office of Qualifications and Examinations Regulation","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6/G7","West Midlands","110","100","53150","49060"
"In post","2022","Office of Qualifications and Examinations Regulation","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","West Midlands","130","120","35930","37270"
"In post","2022","Office of Rail and Road","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","EO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","EO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","G6/G7","Inner London - East","110","100","64480","63580"
"In post","2022","Office of Rail and Road","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SEO/HEO","Inner London - East","60","60","41350","42680"
"In post","2022","Office of Rail and Road","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","EO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","G6/G7","Eastern Scotland","40","30","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","SCS","Inner London - West","[c]","[c]","[c]","[c]"
