"Status","Year","Age","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Westminster","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wiltshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wiltshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wirral","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wirral","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wolverhampton","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Worcestershire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Worcestershire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","16-19","York","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","York","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Scottish Government","180","170","26420","25870"
"In post","2021","20-29","Angus and Dundee City","Department for Work and Pensions","90","90","22150","21010"
"In post","2021","20-29","Angus and Dundee City","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Angus and Dundee City","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Angus and Dundee City","Scottish Government","90","90","25000","23340"
"In post","2021","20-29","Antrim and Newtownabbey","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Antrim and Newtownabbey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ards and North Down","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barking & Dagenham and Havering","Department for Work and Pensions","70","70","30380","31060"
"In post","2021","20-29","Barking & Dagenham and Havering","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnet","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnet","Department for Work and Pensions","60","60","30190","31060"
"In post","2021","20-29","Barnet","Department of Health and Social Care","240","230","30600","27710"
"In post","2021","20-29","Barnet","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnet","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Department for Work and Pensions","100","90","24270","21010"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Ministry of Justice","320","310","24830","25110"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence","2500","2480","27900","27540"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Justice","120","120","23760","23970"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","National Crime Agency","110","110","29680","28840"
"In post","2021","20-29","Bedford","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedford","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedford","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedford","Ministry of Justice","120","120","27380","29920"
"In post","2021","20-29","Bedford","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Belfast","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Belfast","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Belfast","HM Revenue and Customs","300","290","22820","20140"
"In post","2021","20-29","Belfast","Home Office","60","60","22840","21430"
"In post","2021","20-29","Belfast","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Belfast","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","Department for International Trade","40","40","[c]","[c]"
"In post","2021","20-29","Berkshire","Department for Work and Pensions","60","60","28420","29290"
"In post","2021","20-29","Berkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","Ministry of Defence","200","200","28280","26610"
"In post","2021","20-29","Berkshire","Ministry of Justice","50","40","[c]","[c]"
"In post","2021","20-29","Berkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bexley and Greenwich","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bexley and Greenwich","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bexley and Greenwich","Department for Work and Pensions","70","70","30540","31060"
"In post","2021","20-29","Bexley and Greenwich","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bexley and Greenwich","Ministry of Justice","240","240","29500","30150"
"In post","2021","20-29","Birmingham","Attorney General's Departments","50","50","26280","23470"
"In post","2021","20-29","Birmingham","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Department for Business, Energy and Industrial Strategy","90","90","25890","24250"
"In post","2021","20-29","Birmingham","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Department for Transport","30","30","[c]","[c]"
"In post","2021","20-29","Birmingham","Department for Work and Pensions","210","200","26840","27570"
"In post","2021","20-29","Birmingham","Department of Health and Social Care","80","70","22810","22830"
"In post","2021","20-29","Birmingham","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","HM Revenue and Customs","530","530","26940","25560"
"In post","2021","20-29","Birmingham","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Ministry of Justice","620","600","22430","19930"
"In post","2021","20-29","Birmingham","National Crime Agency","60","60","30730","32770"
"In post","2021","20-29","Birmingham","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackpool","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackpool","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackpool","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackpool","Department for Work and Pensions","560","550","24390","21010"
"In post","2021","20-29","Blackpool","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bradford","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bradford","Department for Work and Pensions","130","130","24770","27570"
"In post","2021","20-29","Bradford","HM Revenue and Customs","290","290","23310","20140"
"In post","2021","20-29","Bradford","Ministry of Justice","60","50","22420","22920"
"In post","2021","20-29","Breckland and South Norfolk","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Breckland and South Norfolk","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Breckland and South Norfolk","Ministry of Justice","100","100","24180","23970"
"In post","2021","20-29","Brent","Department for Work and Pensions","60","60","30570","31060"
"In post","2021","20-29","Brent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brent","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Department for Work and Pensions","50","50","24170","21010"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bridgend and Neath Port Talbot","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Attorney General's Departments","30","30","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Department for Education","50","50","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Department for Environment, Food and Rural Affairs","160","160","31470","29240"
"In post","2021","20-29","Bristol, City of","Department for Transport","70","70","27090","26130"
"In post","2021","20-29","Bristol, City of","Department for Work and Pensions","110","100","25780","27570"
"In post","2021","20-29","Bristol, City of","Department of Health and Social Care","70","70","24180","23140"
"In post","2021","20-29","Bristol, City of","HM Revenue and Customs","260","250","30640","25860"
"In post","2021","20-29","Bristol, City of","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Ministry of Housing, Communities and Local Government","80","80","26230","21270"
"In post","2021","20-29","Bristol, City of","Ministry of Justice","210","210","23090","22850"
"In post","2021","20-29","Bristol, City of","Office for Standards in Education","30","30","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bromley","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","20-29","Bromley","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Ministry of Defence","100","100","30000","28670"
"In post","2021","20-29","Buckinghamshire CC","Ministry of Justice","150","140","26630","27850"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Department for Work and Pensions","70","70","26860","27570"
"In post","2021","20-29","Calderdale and Kirklees","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
