"Status","Year","Function_of_post","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","West Yorkshire","60","60","32790","28970"
"New entrant CS","2021","Grants Management","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","28920","22780"
"New entrant CS","2021","Human Resources","Declared non-disabled","Greater Manchester","50","50","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Inner London - West","120","120","36330","32540"
"New entrant CS","2021","Human Resources","Declared non-disabled","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Inner London - West","80","70","35580","27270"
"New entrant CS","2021","Human Resources","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
