"Status","Year","Parent_department","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","EO","Defence Science and Technology Laboratory","240","230","23050","22780"
"In post","2021","Ministry of Defence","EO","Ministry of Defence (excl. agencies)","7260","7050","28600","26670"
"In post","2021","Ministry of Defence","EO","UK Hydrographic Office","220","210","27500","26740"
"In post","2021","Ministry of Defence","G6/G7","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","G6/G7","Defence Equipment and Support","1660","1620","56860","55220"
"In post","2021","Ministry of Defence","G6/G7","Defence Science and Technology Laboratory","1970","1890","51140","46720"
"In post","2021","Ministry of Defence","G6/G7","Ministry of Defence (excl. agencies)","2630","2520","63000","59730"
"In post","2021","Ministry of Defence","G6/G7","UK Hydrographic Office","60","60","57320","53720"
"In post","2021","Ministry of Defence","SCS","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SCS","Defence Equipment and Support","110","110","103510","94470"
"In post","2021","Ministry of Defence","SCS","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SCS","Ministry of Defence (excl. agencies)","290","290","88650","80650"
"In post","2021","Ministry of Defence","SCS","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SEO/HEO","Defence Electronics and Components Agency","70","70","36330","32850"
"In post","2021","Ministry of Defence","SEO/HEO","Defence Equipment and Support","6310","6100","35630","35130"
"In post","2021","Ministry of Defence","SEO/HEO","Defence Science and Technology Laboratory","2030","1960","33230","34490"
"In post","2021","Ministry of Defence","SEO/HEO","Ministry of Defence (excl. agencies)","11430","11120","38420","37640"
"In post","2021","Ministry of Defence","SEO/HEO","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SEO/HEO","UK Hydrographic Office","470","450","37100","33520"
"In post","2021","Ministry of Defence","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Ministry of Defence (excl. agencies)","480","470","39740","37320"
"In post","2021","Ministry of Defence","Unknown","Royal Fleet Auxiliary","1830","1830","37620","34460"
"In post","2021","Ministry of Defence","Unknown","Submarine Delivery Agency","1790","1740","41550","39860"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","60","60","25480","26870"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Planning Inspectorate","170","160","21530","21270"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Ministry of Housing, Communities and Local Government (excl. agencies)","270","260","28410","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Planning Inspectorate","100","90","26740","26050"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Ministry of Housing, Communities and Local Government (excl. agencies)","990","970","56850","53530"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Planning Inspectorate","420","380","58050","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Ministry of Housing, Communities and Local Government (excl. agencies)","140","130","85140","77060"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","1050","1020","36240","35780"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Planning Inspectorate","160","150","36480","34860"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Criminal Injuries Compensation Authority","120","100","20270","20650"
"In post","2021","Ministry of Justice","AA/AO","HM Courts and Tribunals Service","10480","9220","19980","19930"
"In post","2021","Ministry of Justice","AA/AO","HM Prison and Probation Service","28410","26870","26340","25450"
"In post","2021","Ministry of Justice","AA/AO","Legal Aid Agency","450","410","19730","19930"
"In post","2021","Ministry of Justice","AA/AO","Ministry of Justice (excl. agencies)","270","260","21240","21240"
"In post","2021","Ministry of Justice","AA/AO","Office of the Public Guardian","860","780","19760","19930"
"In post","2021","Ministry of Justice","EO","Criminal Injuries Compensation Authority","80","80","23350","22710"
"In post","2021","Ministry of Justice","EO","HM Courts and Tribunals Service","2650","2490","24060","23700"
"In post","2021","Ministry of Justice","EO","HM Prison and Probation Service","6230","5970","31050","31610"
"In post","2021","Ministry of Justice","EO","Legal Aid Agency","330","310","23760","22570"
"In post","2021","Ministry of Justice","EO","Ministry of Justice (excl. agencies)","760","740","26010","26410"
"In post","2021","Ministry of Justice","EO","Office of the Public Guardian","370","350","22320","22570"
"In post","2021","Ministry of Justice","G6/G7","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","G6/G7","HM Courts and Tribunals Service","670","650","55790","54930"
"In post","2021","Ministry of Justice","G6/G7","HM Prison and Probation Service","780","760","73110","69910"
"In post","2021","Ministry of Justice","G6/G7","Legal Aid Agency","100","100","59330","55510"
"In post","2021","Ministry of Justice","G6/G7","Ministry of Justice (excl. agencies)","1440","1400","59170","58130"
"In post","2021","Ministry of Justice","G6/G7","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","SCS","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","SCS","HM Courts and Tribunals Service","80","70","85720","77950"
"In post","2021","Ministry of Justice","SCS","HM Prison and Probation Service","80","80","97970","99500"
"In post","2021","Ministry of Justice","SCS","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","SCS","Ministry of Justice (excl. agencies)","150","150","88890","83220"
"In post","2021","Ministry of Justice","SCS","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","SEO/HEO","Criminal Injuries Compensation Authority","90","80","29340","27770"
"In post","2021","Ministry of Justice","SEO/HEO","HM Courts and Tribunals Service","2720","2570","34280","32230"
"In post","2021","Ministry of Justice","SEO/HEO","HM Prison and Probation Service","6450","6180","41030","38160"
"In post","2021","Ministry of Justice","SEO/HEO","Legal Aid Agency","300","290","34850","34470"
"In post","2021","Ministry of Justice","SEO/HEO","Ministry of Justice (excl. agencies)","2670","2620","36640","36720"
"In post","2021","Ministry of Justice","SEO/HEO","Office of the Public Guardian","170","160","28540","26560"
"In post","2021","Ministry of Justice","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","HM Prison and Probation Service","12080","11170","29930","28690"
"In post","2021","Ministry of Justice","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Ministry of Justice (excl. agencies)","50","40","[c]","[c]"
"In post","2021","National Crime Agency","AA/AO","National Crime Agency","330","310","23750","24220"
"In post","2021","National Crime Agency","EO","National Crime Agency","2470","2410","33470","33120"
"In post","2021","National Crime Agency","G6/G7","National Crime Agency","370","360","64650","61860"
"In post","2021","National Crime Agency","SCS","National Crime Agency","30","30","[c]","[c]"
"In post","2021","National Crime Agency","SEO/HEO","National Crime Agency","2290","2240","44630","43710"
"In post","2021","Northern Ireland Office","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","G6/G7","Northern Ireland Office","50","50","[c]","[c]"
"In post","2021","Northern Ireland Office","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","SEO/HEO","Northern Ireland Office","70","70","34980","34990"
"In post","2021","Office for Standards in Education","AA/AO","Office for Standards in Education, Children's Services and Skills","230","210","21250","21160"
"In post","2021","Office for Standards in Education","EO","Office for Standards in Education, Children's Services and Skills","200","190","26300","25880"
"In post","2021","Office for Standards in Education","G6/G7","Office for Standards in Education, Children's Services and Skills","580","570","73050","75500"
"In post","2021","Office for Standards in Education","SCS","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","SEO/HEO","Office for Standards in Education, Children's Services and Skills","730","710","43110","42850"
"In post","2021","Office of Gas and Electricity Markets","AA/AO","Office of Gas and Electricity Markets","50","50","19670","19380"
"In post","2021","Office of Gas and Electricity Markets","EO","Office of Gas and Electricity Markets","270","260","25830","25600"
"In post","2021","Office of Gas and Electricity Markets","G6/G7","Office of Gas and Electricity Markets","440","430","60360","59140"
"In post","2021","Office of Gas and Electricity Markets","SCS","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SEO/HEO","Office of Gas and Electricity Markets","370","370","36480","35720"
"In post","2021","Office of Qualifications and Examinations Regulation","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G6/G7","Office of Qualifications and Examinations Regulation","100","90","53040","48350"
"In post","2021","Office of Qualifications and Examinations Regulation","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Office of Qualifications and Examinations Regulation","110","110","36160","36540"
"In post","2021","Office of Rail and Road","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","Office of Rail and Road","180","170","62280","61150"
"In post","2021","Office of Rail and Road","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
