"Status","Year","Region_ITL2","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Undeclared","120","120","29720","27280"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","360","340","25640","24880"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","Heterosexual / straight","3090","2830","28020","26930"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","LGBO","150","150","26950","26300"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","Undeclared","340","310","28090","27370"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","Unknown","430","370","28390","27570"
"In post","2021","Eastern Scotland","Asian","Heterosexual / straight","160","150","32640","27570"
"In post","2021","Eastern Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","Heterosexual / straight","70","70","32090","27990"
"In post","2021","Eastern Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","Heterosexual / straight","80","80","39410","33270"
"In post","2021","Eastern Scotland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Undeclared","Heterosexual / straight","110","100","34840","33650"
"In post","2021","Eastern Scotland","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Undeclared","Undeclared","300","280","35580","30780"
"In post","2021","Eastern Scotland","Undeclared","Unknown","220","190","32880","33650"
"In post","2021","Eastern Scotland","Unknown","Heterosexual / straight","100","90","32670","27570"
"In post","2021","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Undeclared","1050","970","28790","26550"
"In post","2021","Eastern Scotland","Unknown","Unknown","3830","3620","31550","28130"
"In post","2021","Eastern Scotland","White","Heterosexual / straight","10430","9830","35870","30650"
"In post","2021","Eastern Scotland","White","LGBO","700","690","34330","30500"
"In post","2021","Eastern Scotland","White","Undeclared","650","610","33910","27570"
"In post","2021","Eastern Scotland","White","Unknown","1980","1800","34540","29190"
"In post","2021","Essex","Asian","Heterosexual / straight","180","170","34200","29290"
"In post","2021","Essex","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Black","Heterosexual / straight","210","200","29390","29290"
"In post","2021","Essex","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Mixed","Heterosexual / straight","80","70","31970","29290"
"In post","2021","Essex","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Undeclared","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Essex","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Undeclared","Undeclared","200","180","31310","28130"
"In post","2021","Essex","Undeclared","Unknown","70","60","30520","29290"
"In post","2021","Essex","Unknown","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Unknown","510","480","29230","26240"
"In post","2021","Essex","White","Heterosexual / straight","3180","2920","30820","29290"
"In post","2021","Essex","White","LGBO","170","160","30610","29290"
"In post","2021","Essex","White","Undeclared","310","280","30060","28400"
"In post","2021","Essex","White","Unknown","450","390","31170","29290"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Heterosexual / straight","590","570","34700","31840"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Undeclared","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Unknown","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Heterosexual / straight","450","440","32790","31370"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Heterosexual / straight","370","360","34110","30040"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","LGBO","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Heterosexual / straight","90","90","32790","28650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Heterosexual / straight","120","110","35210","33090"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Undeclared","1300","1240","39180","37530"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","270","250","38900","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","90","90","34500","31020"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","80","70","37990","35480"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","2210","2110","33950","29360"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Heterosexual / straight","19650","18700","36840","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","LGBO","920","890","32880","28840"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Undeclared","1640","1510","37570","34290"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Unknown","1240","1110","36490","32010"
"In post","2021","Greater Manchester","Asian","Heterosexual / straight","1140","1080","29230","27570"
"In post","2021","Greater Manchester","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Asian","Undeclared","70","60","25060","25340"
"In post","2021","Greater Manchester","Asian","Unknown","140","120","27910","25560"
"In post","2021","Greater Manchester","Black","Heterosexual / straight","430","420","28770","27570"
"In post","2021","Greater Manchester","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Black","Unknown","50","40","[c]","[c]"
"In post","2021","Greater Manchester","Chinese","Heterosexual / straight","60","60","30020","25560"
"In post","2021","Greater Manchester","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Mixed","Heterosexual / straight","240","230","30160","27480"
"In post","2021","Greater Manchester","Mixed","LGBO","30","30","[c]","[c]"
"In post","2021","Greater Manchester","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Mixed","Unknown","30","30","[c]","[c]"
"In post","2021","Greater Manchester","Other ethnicity","Heterosexual / straight","50","50","31210","27570"
"In post","2021","Greater Manchester","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Undeclared","Heterosexual / straight","90","90","29430","27570"
"In post","2021","Greater Manchester","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Undeclared","Undeclared","480","450","33430","30980"
"In post","2021","Greater Manchester","Undeclared","Unknown","210","180","29050","27570"
"In post","2021","Greater Manchester","Unknown","Heterosexual / straight","110","100","32020","30870"
"In post","2021","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Unknown","Undeclared","60","60","31170","27470"
"In post","2021","Greater Manchester","Unknown","Unknown","2610","2510","29150","25560"
"In post","2021","Greater Manchester","White","Heterosexual / straight","10370","9740","32090","27570"
"In post","2021","Greater Manchester","White","LGBO","880","860","31060","27570"
"In post","2021","Greater Manchester","White","Undeclared","930","860","30060","27570"
"In post","2021","Greater Manchester","White","Unknown","1590","1410","29360","27570"
"In post","2021","Hampshire and Isle of Wight","Asian","Heterosexual / straight","260","240","30610","27570"
"In post","2021","Hampshire and Isle of Wight","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Black","Heterosexual / straight","150","140","28710","26670"
"In post","2021","Hampshire and Isle of Wight","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Mixed","Heterosexual / straight","150","140","32540","28650"
"In post","2021","Hampshire and Isle of Wight","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Other ethnicity","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Heterosexual / straight","80","70","32520","27570"
"In post","2021","Hampshire and Isle of Wight","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Undeclared","640","600","34550","33300"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Unknown","140","130","38550","37320"
"In post","2021","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","80","70","27640","25400"
"In post","2021","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Unknown","1390","1260","30610","26670"
"In post","2021","Hampshire and Isle of Wight","White","Heterosexual / straight","10080","9330","32270","28650"
"In post","2021","Hampshire and Isle of Wight","White","LGBO","470","450","30320","27570"
"In post","2021","Hampshire and Isle of Wight","White","Undeclared","820","750","31970","28170"
"In post","2021","Hampshire and Isle of Wight","White","Unknown","860","750","32960","28650"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Asian","Heterosexual / straight","160","140","27000","25790"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Asian","LGBO","[c]","[c]","[c]","[c]"
