"Status","Year","Region_ITL2","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Merseyside","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","20-29","Female","1530","1470","24800","24880"
"In post","2021","Merseyside","20-29","Male","1130","1110","24540","24880"
"In post","2021","Merseyside","30-39","Female","2350","2100","27970","25310"
"In post","2021","Merseyside","30-39","Male","1830","1810","28680","25560"
"In post","2021","Merseyside","40-49","Female","2840","2500","29090","26160"
"In post","2021","Merseyside","40-49","Male","1840","1810","31890","27570"
"In post","2021","Merseyside","50-59","Female","3540","3130","29040","26370"
"In post","2021","Merseyside","50-59","Male","2160","2080","32340","27570"
"In post","2021","Merseyside","60-64","Female","1100","820","25860","22080"
"In post","2021","Merseyside","60-64","Male","610","510","30000","27380"
"In post","2021","Merseyside","65+","Female","290","200","24330","21430"
"In post","2021","Merseyside","65+","Male","220","160","28440","25040"
"In post","2021","Merseyside","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","20-29","Female","140","130","26920","26160"
"In post","2021","North Eastern Scotland","20-29","Male","90","90","27540","27150"
"In post","2021","North Eastern Scotland","30-39","Female","240","210","32190","30360"
"In post","2021","North Eastern Scotland","30-39","Male","190","190","34860","31570"
"In post","2021","North Eastern Scotland","40-49","Female","220","200","37760","30650"
"In post","2021","North Eastern Scotland","40-49","Male","220","220","43150","35330"
"In post","2021","North Eastern Scotland","50-59","Female","240","220","32640","27570"
"In post","2021","North Eastern Scotland","50-59","Male","340","330","42900","35110"
"In post","2021","North Eastern Scotland","60-64","Female","70","60","27000","22920"
"In post","2021","North Eastern Scotland","60-64","Male","70","60","44190","34380"
"In post","2021","North Eastern Scotland","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","20-29","Female","310","300","25880","25100"
"In post","2021","North Yorkshire","20-29","Male","220","220","26440","26370"
"In post","2021","North Yorkshire","30-39","Female","440","400","32540","30560"
"In post","2021","North Yorkshire","30-39","Male","350","350","33120","30230"
"In post","2021","North Yorkshire","40-49","Female","630","590","35890","31660"
"In post","2021","North Yorkshire","40-49","Male","520","510","37270","33300"
"In post","2021","North Yorkshire","50-59","Female","830","770","35420","30210"
"In post","2021","North Yorkshire","50-59","Male","840","820","34590","31000"
"In post","2021","North Yorkshire","60-64","Female","200","170","31500","26670"
"In post","2021","North Yorkshire","60-64","Male","260","230","31920","27570"
"In post","2021","North Yorkshire","65+","Female","50","30","[c]","[c]"
"In post","2021","North Yorkshire","65+","Male","80","70","29460","26780"
"In post","2021","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","20-29","Female","200","190","23570","20310"
"In post","2021","Northern Ireland","20-29","Male","220","210","23130","20310"
"In post","2021","Northern Ireland","30-39","Female","390","350","28700","25560"
"In post","2021","Northern Ireland","30-39","Male","440","430","27620","25560"
"In post","2021","Northern Ireland","40-49","Female","460","420","28620","25560"
"In post","2021","Northern Ireland","40-49","Male","530","520","27590","25310"
"In post","2021","Northern Ireland","50-59","Female","550","510","30380","27650"
"In post","2021","Northern Ireland","50-59","Male","660","640","29200","25560"
"In post","2021","Northern Ireland","60-64","Female","120","90","26110","22330"
"In post","2021","Northern Ireland","60-64","Male","150","130","27490","21440"
"In post","2021","Northern Ireland","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","65+","Male","70","50","27310","21430"
"In post","2021","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","16-19","Female","40","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","16-19","Male","40","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","20-29","Female","1430","1390","25330","25560"
"In post","2021","Northumberland and Tyne and Wear","20-29","Male","1260","1240","25260","24890"
"In post","2021","Northumberland and Tyne and Wear","30-39","Female","2440","2150","27510","25560"
"In post","2021","Northumberland and Tyne and Wear","30-39","Male","1980","1960","29790","27130"
"In post","2021","Northumberland and Tyne and Wear","40-49","Female","3120","2710","28750","25560"
"In post","2021","Northumberland and Tyne and Wear","40-49","Male","2220","2180","31890","27570"
"In post","2021","Northumberland and Tyne and Wear","50-59","Female","3970","3350","27730","23130"
"In post","2021","Northumberland and Tyne and Wear","50-59","Male","2300","2190","31510","27570"
"In post","2021","Northumberland and Tyne and Wear","60-64","Female","1370","970","24900","21440"
"In post","2021","Northumberland and Tyne and Wear","60-64","Male","710","580","28060","25190"
"In post","2021","Northumberland and Tyne and Wear","65+","Female","290","200","23650","21440"
"In post","2021","Northumberland and Tyne and Wear","65+","Male","180","130","25070","21440"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","20-29","Female","420","410","28980","31060"
"In post","2021","Outer London - East and North East","20-29","Male","260","260","29760","31060"
"In post","2021","Outer London - East and North East","30-39","Female","400","370","30490","31060"
"In post","2021","Outer London - East and North East","30-39","Male","320","320","31880","31060"
"In post","2021","Outer London - East and North East","40-49","Female","470","420","30290","31060"
"In post","2021","Outer London - East and North East","40-49","Male","300","290","32020","31060"
"In post","2021","Outer London - East and North East","50-59","Female","720","650","30340","30810"
"In post","2021","Outer London - East and North East","50-59","Male","460","460","32830","31880"
"In post","2021","Outer London - East and North East","60-64","Female","180","140","28900","29800"
"In post","2021","Outer London - East and North East","60-64","Male","120","100","32440","31060"
"In post","2021","Outer London - East and North East","65+","Female","80","60","26980","25110"
"In post","2021","Outer London - East and North East","65+","Male","50","40","30900","30330"
"In post","2021","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","20-29","Female","740","730","31450","29570"
"In post","2021","Outer London - South","20-29","Male","660","660","32890","29850"
"In post","2021","Outer London - South","30-39","Female","1090","1010","36770","33900"
"In post","2021","Outer London - South","30-39","Male","860","860","39500","36160"
"In post","2021","Outer London - South","40-49","Female","1410","1290","38830","35070"
"In post","2021","Outer London - South","40-49","Male","1130","1120","41880","36300"
"In post","2021","Outer London - South","50-59","Female","2130","1990","36630","31210"
"In post","2021","Outer London - South","50-59","Male","1470","1460","41640","36620"
"In post","2021","Outer London - South","60-64","Female","490","420","32980","29370"
"In post","2021","Outer London - South","60-64","Male","370","330","39160","34380"
"In post","2021","Outer London - South","65+","Female","220","170","29010","25630"
"In post","2021","Outer London - South","65+","Male","170","140","33760","29450"
"In post","2021","Outer London - West and North West","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","20-29","Female","860","850","29630","29250"
"In post","2021","Outer London - West and North West","20-29","Male","530","520","29730","29250"
"In post","2021","Outer London - West and North West","30-39","Female","960","900","32840","31060"
"In post","2021","Outer London - West and North West","30-39","Male","800","790","32660","31060"
"In post","2021","Outer London - West and North West","40-49","Female","1170","1050","34640","31060"
"In post","2021","Outer London - West and North West","40-49","Male","880","870","35420","31060"
"In post","2021","Outer London - West and North West","50-59","Female","1360","1240","33650","31060"
"In post","2021","Outer London - West and North West","50-59","Male","1280","1210","35440","31520"
"In post","2021","Outer London - West and North West","60-64","Female","420","350","32160","30330"
"In post","2021","Outer London - West and North West","60-64","Male","420","340","34240","31060"
"In post","2021","Outer London - West and North West","65+","Female","170","130","29510","25640"
"In post","2021","Outer London - West and North West","65+","Male","200","150","33240","30500"
"In post","2021","Overseas","20-29","Female","160","160","37200","34220"
"In post","2021","Overseas","20-29","Male","150","150","37520","34500"
"In post","2021","Overseas","30-39","Female","450","450","47480","51500"
"In post","2021","Overseas","30-39","Male","610","610","46880","50580"
"In post","2021","Overseas","40-49","Female","500","500","51950","54390"
"In post","2021","Overseas","40-49","Male","680","680","52300","53760"
"In post","2021","Overseas","50-59","Female","340","340","51910","46620"
"In post","2021","Overseas","50-59","Male","650","640","54040","54340"
"In post","2021","Overseas","60-64","Female","40","40","[c]","[c]"
"In post","2021","Overseas","60-64","Male","150","150","55470","53950"
"In post","2021","Overseas","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","20-29","Female","630","610","24500","23970"
"In post","2021","Shropshire and Staffordshire","20-29","Male","490","480","25600","25560"
"In post","2021","Shropshire and Staffordshire","30-39","Female","830","760","28670","27380"
"In post","2021","Shropshire and Staffordshire","30-39","Male","670","660","29490","27380"
"In post","2021","Shropshire and Staffordshire","40-49","Female","1080","980","31120","27570"
"In post","2021","Shropshire and Staffordshire","40-49","Male","740","730","32260","29670"
"In post","2021","Shropshire and Staffordshire","50-59","Female","1520","1380","30000","27570"
"In post","2021","Shropshire and Staffordshire","50-59","Male","1320","1290","33220","31180"
"In post","2021","Shropshire and Staffordshire","60-64","Female","380","290","27140","26670"
"In post","2021","Shropshire and Staffordshire","60-64","Male","420","370","30850","27570"
"In post","2021","Shropshire and Staffordshire","65+","Female","80","60","24590","21580"
"In post","2021","Shropshire and Staffordshire","65+","Male","130","100","30990","27570"
"In post","2021","South Yorkshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","20-29","Female","800","780","26680","25000"
"In post","2021","South Yorkshire","20-29","Male","610","610","27060","25000"
"In post","2021","South Yorkshire","30-39","Female","1220","1070","30590","27570"
"In post","2021","South Yorkshire","30-39","Male","1020","1000","31950","27570"
"In post","2021","South Yorkshire","40-49","Female","1380","1180","32910","27570"
"In post","2021","South Yorkshire","40-49","Male","1050","1030","35530","31650"
"In post","2021","South Yorkshire","50-59","Female","1800","1590","30930","27570"
"In post","2021","South Yorkshire","50-59","Male","1170","1130","35030","31650"
"In post","2021","South Yorkshire","60-64","Female","410","300","26820","25200"
"In post","2021","South Yorkshire","60-64","Male","280","220","30220","27570"
"In post","2021","South Yorkshire","65+","Female","100","60","25950","25000"
"In post","2021","South Yorkshire","65+","Male","80","60","29510","26120"
"In post","2021","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
