"Status","Year","Responsibility_level","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","EO","Highlands and Islands","Unknown","60","60","27320","27570"
"New entrant CS","2021","EO","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","No function","360","340","28840","26880"
"New entrant CS","2021","EO","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - East","Unknown","850","830","30840","31060"
"New entrant CS","2021","EO","Inner London - West","Analysis","90","90","28300","27680"
"New entrant CS","2021","EO","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - West","Communications","80","80","27530","27500"
"New entrant CS","2021","EO","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - West","Finance","40","40","[c]","[c]"
"New entrant CS","2021","EO","Inner London - West","Human Resources","90","90","27330","27270"
"New entrant CS","2021","EO","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - West","Legal","130","130","27510","26970"
"New entrant CS","2021","EO","Inner London - West","No function","760","760","27070","27500"
"New entrant CS","2021","EO","Inner London - West","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","EO","Inner London - West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - West","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Inner London - West","Unknown","490","480","30110","31060"
"New entrant CS","2021","EO","Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent","No function","40","40","[c]","[c]"
"New entrant CS","2021","EO","Kent","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Kent","Unknown","500","480","28660","29290"
"New entrant CS","2021","EO","Lancashire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancashire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancashire","No function","40","40","[c]","[c]"
"New entrant CS","2021","EO","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancashire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lancashire","Unknown","160","160","27570","27570"
"New entrant CS","2021","EO","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicestershire, Rutland and Northamptonshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Leicestershire, Rutland and Northamptonshire","Unknown","290","290","27520","27570"
"New entrant CS","2021","EO","Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Lincolnshire","Unknown","80","80","27390","27570"
"New entrant CS","2021","EO","Merseyside","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","No function","70","70","24770","25560"
"New entrant CS","2021","EO","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Merseyside","Unknown","250","250","26900","27570"
"New entrant CS","2021","EO","North Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Eastern Scotland","Unknown","60","60","27220","27570"
"New entrant CS","2021","EO","North Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire","No function","60","60","25730","26370"
"New entrant CS","2021","EO","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire","Unknown","100","100","27600","27570"
"New entrant CS","2021","EO","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland","No function","40","40","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Communications","280","280","25560","25560"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","No function","90","90","25770","25560"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland and Tyne and Wear","Unknown","330","330","27400","27570"
"New entrant CS","2021","EO","Outer London - East and North East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - East and North East","Unknown","550","530","31050","31060"
"New entrant CS","2021","EO","Outer London - South","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","No function","50","40","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - South","Unknown","360","360","30540","31060"
"New entrant CS","2021","EO","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - West and North West","No function","80","70","28180","26880"
"New entrant CS","2021","EO","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Outer London - West and North West","Unknown","740","730","30780","31060"
"New entrant CS","2021","EO","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire and Staffordshire","No function","50","50","[c]","[c]"
"New entrant CS","2021","EO","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire and Staffordshire","Unknown","290","280","27650","27570"
"New entrant CS","2021","EO","South Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","No function","40","40","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Yorkshire","Unknown","220","210","27400","27570"
"New entrant CS","2021","EO","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southern Scotland","Unknown","140","140","27360","27570"
"New entrant CS","2021","EO","Surrey, East and West Sussex","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Surrey, East and West Sussex","No function","50","40","[c]","[c]"
"New entrant CS","2021","EO","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Surrey, East and West Sussex","Unknown","570","540","28000","27570"
"New entrant CS","2021","EO","Tees Valley and Durham","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Tees Valley and Durham","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Tees Valley and Durham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Tees Valley and Durham","Unknown","70","70","26910","27570"
"New entrant CS","2021","EO","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Unknown","190","190","27670","27570"
"New entrant CS","2021","EO","West Central Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Central Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Central Scotland","No function","130","120","24640","23450"
"New entrant CS","2021","EO","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Central Scotland","Unknown","280","270","27020","27570"
"New entrant CS","2021","EO","West Midlands","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","No function","190","190","25630","24250"
"New entrant CS","2021","EO","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands","Unknown","430","410","27460","27570"
"New entrant CS","2021","EO","West Wales and The Valleys","Analysis","[c]","[c]","[c]","[c]"
