"Status","Year","Sex","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Conwy and Denbighshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Conwy and Denbighshire","Ministry of Justice","70","70","28750","24800"
"In post","2021","Female","Conwy and Denbighshire","Welsh Government","270","250","38680","37410"
"In post","2021","Female","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"In post","2021","Female","Cornwall and Isles of Scilly","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cornwall and Isles of Scilly","Department for Work and Pensions","570","490","25360","27570"
"In post","2021","Female","Cornwall and Isles of Scilly","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cornwall and Isles of Scilly","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cornwall and Isles of Scilly","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cornwall and Isles of Scilly","Ministry of Defence","160","150","26310","21130"
"In post","2021","Female","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cornwall and Isles of Scilly","Ministry of Justice","90","70","25140","22110"
"In post","2021","Female","Coventry","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Coventry","Department for Education","740","710","39870","36780"
"In post","2021","Female","Coventry","Department for Work and Pensions","280","240","25920","27570"
"In post","2021","Female","Coventry","HM Land Registry","170","150","29860","27130"
"In post","2021","Female","Coventry","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Coventry","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Female","Coventry","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Coventry","Ministry of Justice","90","80","26000","22920"
"In post","2021","Female","Coventry","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Coventry","Office of Qualifications and Examinations Regulation","150","150","43160","39250"
"In post","2021","Female","Croydon","Attorney General's Departments","50","50","40580","33610"
"In post","2021","Female","Croydon","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Croydon","Department for Business, Energy and Industrial Strategy","40","30","[c]","[c]"
"In post","2021","Female","Croydon","Department for Education","30","30","[c]","[c]"
"In post","2021","Female","Croydon","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Croydon","Department for Work and Pensions","170","160","30530","31060"
"In post","2021","Female","Croydon","HM Land Registry","200","190","39500","37290"
"In post","2021","Female","Croydon","HM Revenue and Customs","1140","1060","37520","36160"
"In post","2021","Female","Croydon","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Female","Croydon","Home Office","3020","2770","36940","34170"
"In post","2021","Female","Croydon","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Croydon","Ministry of Justice","650","630","35320","31180"
"In post","2021","Female","Darlington","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Darlington","Department for Education","440","410","36870","36500"
"In post","2021","Female","Darlington","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Darlington","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Darlington","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2021","Female","Darlington","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Female","Darlington","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Female","Darlington","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Darlington","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Darlington","Ministry of Justice","80","70","24360","21920"
"In post","2021","Female","Darlington","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Department for Work and Pensions","420","350","24330","21010"
"In post","2021","Female","Derby","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Ministry of Justice","200","170","25490","22260"
"In post","2021","Female","Derry City and Strabane","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derry City and Strabane","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Attorney General's Departments","50","50","38720","36240"
"In post","2021","Female","Devon CC","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Department for Business, Energy and Industrial Strategy","680","630","37710","38200"
"In post","2021","Female","Devon CC","Department for Environment, Food and Rural Affairs","310","280","28360","25190"
"In post","2021","Female","Devon CC","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Department for Work and Pensions","970","780","24800","25190"
"In post","2021","Female","Devon CC","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2021","Female","Devon CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","HM Revenue and Customs","30","30","[c]","[c]"
"In post","2021","Female","Devon CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Ministry of Defence","160","140","24690","21130"
"In post","2021","Female","Devon CC","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Ministry of Justice","440","400","27800","24440"
"In post","2021","Female","Devon CC","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Department for Environment, Food and Rural Affairs","80","70","31960","29270"
"In post","2021","Female","Dorset CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Department for Work and Pensions","60","50","26550","27570"
"In post","2021","Female","Dorset CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","HM Land Registry","200","170","29040","27130"
"In post","2021","Female","Dorset CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Ministry of Defence","210","190","26580","26000"
"In post","2021","Female","Dorset CC","Ministry of Justice","390","360","27250","25690"
"In post","2021","Female","Dorset CC","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Department for Work and Pensions","700","570","24670","26120"
"In post","2021","Female","Dudley","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Ministry of Justice","80","70","27170","22920"
"In post","2021","Female","Dumfries and Galloway","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Department for Work and Pensions","60","50","26410","27570"
"In post","2021","Female","Dumfries and Galloway","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Scottish Government","190","170","28310","25870"
"In post","2021","Female","Durham CC","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","Department for Work and Pensions","620","510","24790","21010"
"In post","2021","Female","Durham CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","HM Land Registry","460","410","27810","27130"
"In post","2021","Female","Durham CC","HM Revenue and Customs","510","450","23380","21100"
"In post","2021","Female","Durham CC","Home Office","560","440","23900","21430"
"In post","2021","Female","Durham CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","Ministry of Justice","990","910","28590","26310"
"In post","2021","Female","Ealing","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ealing","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ealing","Department for Work and Pensions","260","240","31580","31060"
"In post","2021","Female","Ealing","HM Revenue and Customs","50","40","[c]","[c]"
"In post","2021","Female","Ealing","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ealing","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions","310","250","24860","27570"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Ministry of Defence","50","50","24510","22440"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Scottish Government","150","130","29040","29040"
"In post","2021","Female","East Cumbria","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Department for Environment, Food and Rural Affairs","290","250","26730","24920"
"In post","2021","Female","East Cumbria","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Department for Work and Pensions","80","70","28120","27570"
"In post","2021","Female","East Cumbria","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","Female","East Cumbria","Ministry of Justice","90","80","27890","23840"
"In post","2021","Female","East Derbyshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Department for Work and Pensions","230","190","25660","27570"
"In post","2021","Female","East Derbyshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Ministry of Justice","50","50","26910","23840"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Department for Work and Pensions","250","210","25210","27570"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Ministry of Defence","380","360","29340","26350"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scottish Government","210","190","28410","25870"
"In post","2021","Female","East Kent","Attorney General's Departments","80","70","37110","30110"
"In post","2021","Female","East Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
