"Status","Year","Region_ITL3","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Public Health England","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","West Kent","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Forestry and Land Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Transport (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Transport (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Transport (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Advisory, Conciliation and Arbitration Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Attorney General's Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Attorney General's Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Attorney General's Office","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Cabinet Office (excl. agencies)","EO","130","130","27700","27500"
"Leaver Dept.","2022","Westminster","Cabinet Office (excl. agencies)","G6/G7","350","350","58350","54700"
"Leaver Dept.","2022","Westminster","Cabinet Office (excl. agencies)","SCS","80","80","86880","76780"
"Leaver Dept.","2022","Westminster","Cabinet Office (excl. agencies)","SEO/HEO","630","620","33930","33250"
"Leaver Dept.","2022","Westminster","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Crown Prosecution Service","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","180","170","56160","53600"
"Leaver Dept.","2022","Westminster","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","30","30","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","220","210","36370","34640"
"Leaver Dept.","2022","Westminster","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Digital, Culture, Media and Sport","G6/G7","80","80","56440","55690"
"Leaver Dept.","2022","Westminster","Department for Digital, Culture, Media and Sport","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Digital, Culture, Media and Sport","SEO/HEO","100","100","35040","34020"
"Leaver Dept.","2022","Westminster","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Education (excl. agencies)","G6/G7","70","70","57770","54400"
"Leaver Dept.","2022","Westminster","Department for Education (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Education (excl. agencies)","SEO/HEO","90","90","38170","38600"
"Leaver Dept.","2022","Westminster","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","150","150","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for International Trade","G6/G7","60","60","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for International Trade","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for International Trade","SEO/HEO","120","120","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","40","30","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","80","80","56700","53130"
"Leaver Dept.","2022","Westminster","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","130","120","35770","33960"
"Leaver Dept.","2022","Westminster","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Transport (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Transport (excl. agencies)","G6/G7","80","80","57620","54760"
"Leaver Dept.","2022","Westminster","Department for Transport (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Transport (excl. agencies)","SEO/HEO","150","150","38350","35430"
"Leaver Dept.","2022","Westminster","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Work and Pensions (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Work and Pensions (excl. agencies)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department for Work and Pensions (excl. agencies)","SEO/HEO","90","90","38500","38320"
"Leaver Dept.","2022","Westminster","Department of Health and Social Care (excl. agencies)","EO","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department of Health and Social Care (excl. agencies)","G6/G7","270","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department of Health and Social Care (excl. agencies)","SCS","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department of Health and Social Care (excl. agencies)","SEO/HEO","280","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Department of Health and Social Care (excl. agencies)","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Education and Skills Funding Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Foreign, Commonwealth and Development Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Legal Department","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Legal Department","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Legal Department","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Property Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Courts and Tribunals Service","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Crown Prosecution Service Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Crown Prosecution Service Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Crown Prosecution Service Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Prison and Probation Service","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
