"Status","Year","Sexual_orientation","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","White","Berkshire, Buckinghamshire and Oxfordshire","5560","5310","33210","30030"
"In post","2021","Heterosexual / straight","White","Cheshire","2540","2410","31860","28850"
"In post","2021","Heterosexual / straight","White","Cornwall and Isles of Scilly","1080","990","26730","26670"
"In post","2021","Heterosexual / straight","White","Cumbria","1260","1150","28740","26010"
"In post","2021","Heterosexual / straight","White","Derbyshire and Nottinghamshire","6730","6240","32000","27570"
"In post","2021","Heterosexual / straight","White","Devon","4690","4300","29540","27340"
"In post","2021","Heterosexual / straight","White","Dorset and Somerset","3440","3210","29590","27570"
"In post","2021","Heterosexual / straight","White","East Anglia","7880","7370","30300","27570"
"In post","2021","Heterosexual / straight","White","East Wales","12290","11510","33690","28850"
"In post","2021","Heterosexual / straight","White","East Yorkshire and Northern Lincolnshire","3090","2830","28020","26930"
"In post","2021","Heterosexual / straight","White","Eastern Scotland","10430","9830","35870","30650"
"In post","2021","Heterosexual / straight","White","Essex","3180","2920","30820","29290"
"In post","2021","Heterosexual / straight","White","Gloucestershire, Wiltshire and Bath/Bristol area","19650","18700","36840","33300"
"In post","2021","Heterosexual / straight","White","Greater Manchester","10370","9740","32090","27570"
"In post","2021","Heterosexual / straight","White","Hampshire and Isle of Wight","10080","9330","32270","28650"
"In post","2021","Heterosexual / straight","White","Herefordshire, Worcestershire and Warwickshire","2500","2350","28330","26670"
"In post","2021","Heterosexual / straight","White","Highlands and Islands","1100","1040","28650","27570"
"In post","2021","Heterosexual / straight","White","Inner London - East","6070","5790","46970","41060"
"In post","2021","Heterosexual / straight","White","Inner London - West","27140","26350","50380","50520"
"In post","2021","Heterosexual / straight","White","Kent","5440","5080","29450","27440"
"In post","2021","Heterosexual / straight","White","Lancashire","8090","7400","29040","27570"
"In post","2021","Heterosexual / straight","White","Leicestershire, Rutland and Northamptonshire","3030","2780","28460","26930"
"In post","2021","Heterosexual / straight","White","Lincolnshire","2020","1910","27830","26670"
"In post","2021","Heterosexual / straight","White","Merseyside","12590","11530","28990","25560"
"In post","2021","Heterosexual / straight","White","North Eastern Scotland","990","940","37150","31160"
"In post","2021","Heterosexual / straight","White","North Yorkshire","3130","2960","33840","29930"
"In post","2021","Heterosexual / straight","White","Northern Ireland","2570","2420","28580","25560"
"In post","2021","Heterosexual / straight","White","Northumberland and Tyne and Wear","12560","11310","29170","26380"
"In post","2021","Heterosexual / straight","White","Outer London - East and North East","1110","1040","31410","31060"
"In post","2021","Heterosexual / straight","White","Outer London - South","4160","3930","40900","36160"
"In post","2021","Heterosexual / straight","White","Outer London - West and North West","2840","2620","34480","31460"
"In post","2021","Heterosexual / straight","White","Overseas","2140","2130","50330","50430"
"In post","2021","Heterosexual / straight","White","Shropshire and Staffordshire","5290","4940","30070","27570"
"In post","2021","Heterosexual / straight","White","South Yorkshire","6400","5830","31690","27570"
"In post","2021","Heterosexual / straight","White","Southern Scotland","3220","2920","30620","27570"
"In post","2021","Heterosexual / straight","White","Surrey, East and West Sussex","4680","4290","30780","27570"
"In post","2021","Heterosexual / straight","White","Tees Valley and Durham","6060","5500","28190","26490"
"In post","2021","Heterosexual / straight","White","Unknown","780","740","34040","27570"
"In post","2021","Heterosexual / straight","White","West Central Scotland","10610","9820","31220","27570"
"In post","2021","Heterosexual / straight","White","West Midlands","7350","6770","33060","27570"
"In post","2021","Heterosexual / straight","White","West Wales and The Valleys","10070","9210","29480","26780"
"In post","2021","Heterosexual / straight","White","West Yorkshire","8500","7850","32750","28130"
"In post","2021","LGBO","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Devon","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Essex","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Inner London - East","50","50","35610","31550"
"In post","2021","LGBO","Asian","Inner London - West","170","160","42650","36650"
"In post","2021","LGBO","Asian","Kent","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Outer London - West and North West","50","40","[c]","[c]"
"In post","2021","LGBO","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","West Midlands","60","50","27790","25560"
"In post","2021","LGBO","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Asian","West Yorkshire","30","30","[c]","[c]"
"In post","2021","LGBO","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Essex","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Inner London - East","50","50","38270","31060"
"In post","2021","LGBO","Black","Inner London - West","110","110","38930","34550"
"In post","2021","LGBO","Black","Kent","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Devon","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Essex","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Kent","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
