"Status","Year","Region_ITL2","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Kent","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Ministry of Justice","60","60","27730","28140"
"New entrant CS","2022","Kent","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Department for Work and Pensions","120","120","25740","24250"
"New entrant CS","2022","Kent","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Ministry of Justice","270","260","26690","26140"
"New entrant CS","2022","Kent","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Department for Transport","30","30","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Home Office","180","160","25110","24880"
"New entrant CS","2022","Kent","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Ministry of Justice","250","240","26260","26640"
"New entrant CS","2022","Kent","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Department for Work and Pensions","110","110","23530","21260"
"New entrant CS","2022","Lancashire","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Department for Work and Pensions","580","570","25440","21260"
"New entrant CS","2022","Lancashire","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Ministry of Justice","280","270","25820","23170"
"New entrant CS","2022","Lancashire","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Declared non-disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Department for Work and Pensions","130","130","24720","21260"
"New entrant CS","2022","Lancashire","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Ministry of Justice","240","230","25660","24430"
"New entrant CS","2022","Lancashire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Department for Work and Pensions","40","30","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Ministry of Justice","60","60","25630","23170"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","Department for Work and Pensions","170","160","23240","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
