"Status","Year","Region_ITL2","Sexual_orientation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","HM Revenue and Customs","120","120","33940","31810"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","Ministry of Justice","160","160","27640","25400"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","LGBO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Transport","80","70","36790","32180"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Work and Pensions","270","230","30660","27570"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","HM Land Registry","60","50","30450","27130"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","HM Revenue and Customs","270","250","33980","31810"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Ministry of Defence","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Ministry of Justice","320","290","27670","24470"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Attorney General's Departments","70","60","39150","34480"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Business, Energy and Industrial Strategy","80","80","27070","24250"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Education","30","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Environment, Food and Rural Affairs","50","50","28280","25150"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Transport","90","90","31870","29730"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Work and Pensions","600","520","26880","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","HM Land Registry","170","150","29670","27130"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","HM Revenue and Customs","1120","1060","28810","25560"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Ministry of Justice","510","460","26470","24920"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Heterosexual / straight","Attorney General's Departments","80","80","39080","34480"
"In post","2021","Devon","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","50","50","29260","22220"
"In post","2021","Devon","Heterosexual / straight","Department for Environment, Food and Rural Affairs","360","330","30300","25910"
"In post","2021","Devon","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Heterosexual / straight","Department for Transport","70","70","34400","31380"
"In post","2021","Devon","Heterosexual / straight","Department for Work and Pensions","1330","1150","26140","27570"
"In post","2021","Devon","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Heterosexual / straight","HM Land Registry","530","480","35930","33840"
"In post","2021","Devon","Heterosexual / straight","HM Revenue and Customs","250","230","27350","21250"
"In post","2021","Devon","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Heterosexual / straight","Home Office","70","70","30240","25310"
"In post","2021","Devon","Heterosexual / straight","Ministry of Defence","1030","990","29760","25680"
"In post","2021","Devon","Heterosexual / straight","Ministry of Housing, Communities and Local Government","30","30","[c]","[c]"
"In post","2021","Devon","Heterosexual / straight","Ministry of Justice","1000","920","28460","25380"
"In post","2021","Devon","Heterosexual / straight","National Crime Agency","40","40","[c]","[c]"
"In post","2021","Devon","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Department for Work and Pensions","90","80","25750","27570"
"In post","2021","Devon","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Ministry of Defence","50","40","[c]","[c]"
"In post","2021","Devon","LGBO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Devon","LGBO","Ministry of Justice","60","60","26040","24920"
"In post","2021","Devon","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"In post","2021","Devon","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Department for Work and Pensions","170","150","25900","27570"
"In post","2021","Devon","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","HM Land Registry","90","80","36650","38450"
"In post","2021","Devon","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Ministry of Defence","180","170","31260","26930"
"In post","2021","Devon","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Ministry of Justice","130","120","30950","28220"
"In post","2021","Devon","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Department for Business, Energy and Industrial Strategy","1760","1680","40060","39650"
"In post","2021","Devon","Unknown","Department for Environment, Food and Rural Affairs","130","120","28250","25450"
"In post","2021","Devon","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Department for Work and Pensions","470","380","24760","26080"
"In post","2021","Devon","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","HM Land Registry","290","270","32320","29760"
"In post","2021","Devon","Unknown","HM Revenue and Customs","130","120","25650","21100"
"In post","2021","Devon","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Ministry of Defence","190","180","25060","20230"
"In post","2021","Devon","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Ministry of Justice","180","160","27170","25830"
"In post","2021","Devon","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Department for Environment, Food and Rural Affairs","110","100","34150","30420"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Department for Transport","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Department for Work and Pensions","600","540","26630","27570"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Heterosexual / straight","HM Land Registry","140","120","30720","27130"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Home Office","70","60","27790","26770"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Ministry of Defence","1610","1540","31180","29290"
"In post","2021","Dorset and Somerset","Heterosexual / straight","Ministry of Justice","980","910","27890","25850"
"In post","2021","Dorset and Somerset","Heterosexual / straight","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Ministry of Defence","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","LGBO","Ministry of Justice","70","70","28450","27260"
"In post","2021","Dorset and Somerset","LGBO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Department for Work and Pensions","90","80","26430","27570"
"In post","2021","Dorset and Somerset","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Home Office","[c]","[c]","[c]","[c]"
