"Status","Year","Responsibility_level","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","Dorset CC","Finance","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Operational Delivery","750","710","24850","23530"
"In post","2021","AA/AO","Dorset CC","Other","120","110","20650","20920"
"In post","2021","AA/AO","Dorset CC","Property","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Security","60","50","20660","19560"
"In post","2021","AA/AO","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dudley","Operational Delivery","50","50","20610","20140"
"In post","2021","AA/AO","Dudley","Other","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dudley","Property","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dudley","Unknown","470","390","20760","21010"
"In post","2021","AA/AO","Dumfries and Galloway","Finance","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Operational Delivery","80","70","23090","22220"
"In post","2021","AA/AO","Dumfries and Galloway","Other","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Property","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Security","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Unknown","130","120","24540","22920"
"In post","2021","AA/AO","Durham CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Legal","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Operational Delivery","2780","2460","23710","21550"
"In post","2021","AA/AO","Durham CC","Other","30","30","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Property","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Security","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Tax","30","30","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Unknown","470","400","20800","21010"
"In post","2021","AA/AO","Ealing","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Other","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Property","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Unknown","40","30","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Operational Delivery","50","50","22490","22220"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Other","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Property","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Security","30","30","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Unknown","210","170","20910","21010"
"In post","2021","AA/AO","East Cumbria","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Operational Delivery","270","230","20930","21050"
"In post","2021","AA/AO","East Cumbria","Other","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Property","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Security","50","40","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Unknown","90","70","20580","21010"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Finance","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Knowledge and Information Management","[c]","[c]","[c]","[c]"
