"Status","Year","Region_ITL2","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Derbyshire and Nottinghamshire","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","50-59","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","50-59","White","170","150","31420","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","60-64","White","140","110","32290","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","65+","White","90","70","27290","21410"
"Leaver CS","2022","Devon","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","20-29","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Devon","20-29","White","110","110","24160","21280"
"Leaver CS","2022","Devon","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","30-39","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Devon","30-39","White","80","80","29780","27570"
"Leaver CS","2022","Devon","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","40-49","White","70","60","34880","32470"
"Leaver CS","2022","Devon","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","50-59","White","110","100","32660","27570"
"Leaver CS","2022","Devon","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","60-64","White","100","90","31650","27570"
"Leaver CS","2022","Devon","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","65+","White","80","60","27690","22220"
"Leaver CS","2022","Dorset and Somerset","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","20-29","White","60","60","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","30-39","White","50","50","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","40-49","White","60","60","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","50-59","White","90","80","31420","27570"
"Leaver CS","2022","Dorset and Somerset","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","60-64","White","70","60","32380","29290"
"Leaver CS","2022","Dorset and Somerset","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","65+","White","70","50","27820","26590"
"Leaver CS","2022","East Anglia","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","20-29","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","East Anglia","20-29","White","200","200","24810","24880"
"Leaver CS","2022","East Anglia","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","30-39","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","East Anglia","30-39","White","190","180","29550","27570"
"Leaver CS","2022","East Anglia","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","40-49","White","160","150","32740","27570"
"Leaver CS","2022","East Anglia","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","50-59","White","260","250","35170","27570"
"Leaver CS","2022","East Anglia","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","60-64","White","160","140","33700","27570"
"Leaver CS","2022","East Anglia","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","65+","White","140","110","30140","26950"
"Leaver CS","2022","East Wales","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","16-19","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","20-29","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","East Wales","20-29","Unknown","90","90","[c]","[c]"
"Leaver CS","2022","East Wales","20-29","White","260","260","25360","23050"
"Leaver CS","2022","East Wales","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","30-39","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","East Wales","30-39","White","180","170","32030","29140"
"Leaver CS","2022","East Wales","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","40-49","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","East Wales","40-49","White","120","110","36580","27570"
"Leaver CS","2022","East Wales","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","50-59","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","East Wales","50-59","White","220","190","38090","31010"
"Leaver CS","2022","East Wales","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","60-64","White","170","130","38280","27570"
"Leaver CS","2022","East Wales","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","65+","White","150","100","31970","27570"
"Leaver CS","2022","East Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","20-29","White","60","50","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","30-39","White","60","60","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","40-49","White","40","40","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","50-59","White","70","60","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","60-64","White","80","60","29690","27370"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","65+","White","40","30","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","20-29","Unknown","140","140","25700","23780"
"Leaver CS","2022","Eastern Scotland","20-29","White","160","150","25580","21260"
"Leaver CS","2022","Eastern Scotland","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","30-39","Unknown","100","90","29540","27570"
"Leaver CS","2022","Eastern Scotland","30-39","White","140","130","32080","27570"
"Leaver CS","2022","Eastern Scotland","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","40-49","Unknown","80","70","33510","30360"
"Leaver CS","2022","Eastern Scotland","40-49","White","120","110","33260","27570"
"Leaver CS","2022","Eastern Scotland","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","50-59","Unknown","110","100","38450","35000"
"Leaver CS","2022","Eastern Scotland","50-59","White","220","200","35480","30040"
"Leaver CS","2022","Eastern Scotland","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","60-64","Unknown","80","60","38120","35000"
"Leaver CS","2022","Eastern Scotland","60-64","White","240","200","41160","34290"
"Leaver CS","2022","Eastern Scotland","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","65+","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","65+","White","140","110","34270","27570"
"Leaver CS","2022","Essex","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","16-19","Black","[c]","[c]","[c]","[c]"
