"Status","Year","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Heterosexual / straight","180","170","37460","38000"
"New entrant CS","2022","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Heterosexual / straight","2780","2680","28210","27570"
"New entrant CS","2022","Asian","No function","LGBO","80","80","27480","27060"
"New entrant CS","2022","Asian","No function","Undeclared","130","120","30020","27570"
"New entrant CS","2022","Asian","No function","Unknown","100","90","29010","26590"
"New entrant CS","2022","Asian","Project Delivery","Heterosexual / straight","120","120","37330","33120"
"New entrant CS","2022","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Heterosexual / straight","270","260","28460","27230"
"New entrant CS","2022","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","70","70","[c]","[c]"
"New entrant CS","2022","Black","Analysis","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Heterosexual / straight","60","50","28880","26590"
"New entrant CS","2022","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Heterosexual / straight","60","50","27360","26590"
"New entrant CS","2022","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Heterosexual / straight","140","140","37390","34550"
"New entrant CS","2022","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Heterosexual / straight","60","50","29260","27570"
"New entrant CS","2022","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Heterosexual / straight","80","70","32540","26950"
"New entrant CS","2022","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Heterosexual / straight","1730","1680","29020","27570"
"New entrant CS","2022","Black","No function","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","Black","No function","Undeclared","70","70","31020","31060"
"New entrant CS","2022","Black","No function","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Heterosexual / straight","100","100","32140","28650"
"New entrant CS","2022","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Heterosexual / straight","870","840","28860","27570"
"New entrant CS","2022","Mixed","No function","LGBO","130","120","28190","26590"
"New entrant CS","2022","Mixed","No function","Undeclared","70","70","28930","27060"
"New entrant CS","2022","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Heterosexual / straight","70","70","29080","27230"
"New entrant CS","2022","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Heterosexual / straight","240","230","28990","27570"
"New entrant CS","2022","Other ethnicity","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
